extraction_id	concentration_id	extraction_batch_id	extraction_location_in_batch	extraction_location_in_storage	extraction_comment
A01-1072.e1	A01-1072.c1	EB94	A03	J3	
L01-0605.e1	L01-0605.c1	EB94	D02	A2	
E01-0659.e1	E01-0659.c1	EB94	B05	K5	
A01-1070.e1	A01-1070.c1	EB94	A01	NAB 140 J1	
C01-0783.e1	C01-0783.c1	EB94	B02	K2	
J01-0503.e1	J01-0503.c1	EB94	B08	K8	
C01-0785.e1	C01-0785.c1	EB94	B04	K4	
N02-0539.e1	N02-0539.c1	EB94	C07	L7	
O01-0531.e1	O01-0531.c1	EB94	D04	A4	
D01-0554.e1	D01-0554.c1	EB94	C01	L1	
E01-0660.e1	E01-0660.c1	EB94	B06	K6	
A02-1367.e1	A02-1367.c1	EB94	A07	J7	
H01-0952.e1	H01-0952.c1	EB94	C03	L3	
C01-0784.e1	C01-0784.c1	EB94	B03	K3	
M03-0480.e1	M03-0480.c1	EB94	D03	A3	
Q01-0583.e1	Q01-0583.c1	EB94	C06	L6	
A01-1073.e1	A01-1073.c1	EB94	A04	J4	
C01-0782.e1	C01-0782.c1	EB94	B01	K1	
C01-0781.e1	C01-0781.c1	EB94	A08	J8	
A01-1071.e1	A01-1071.c1	EB94	A02	J2	
A04-0560.e1	A04-0560.c1	EB94	D01	NAB 141 A1	
A01-1075.e1	A01-1075.c1	EB94	A05	J5	
J01-0504.e1	J01-0504.c1	EB94	C04	L4	
A02-1366.e1	A02-1366.c1	EB94	A06	J6	
E01-0661.e1	E01-0661.c1	EB94	B07	K7	
R02-0503.e1	R02-0503.c1	EB94	C05	L5	
T01-0378.e1	T01-0378.c1	EB94	C08	L8	
K01-0503.e1	K01-0503.c1	EB94	C02	L2	
