assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
D01-0585.a1	D01-0585.e1	D01-0585	AB91	D03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	19267	0	8.91035461425781	
D01-0585.a2	D01-0585.e1	D01-0585	AB91	D03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	19267	0	4.25075197219849	
D01-0585.a3	D01-0585.e1	D01-0585	AB91	D03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	19267	0	0.0652875006198883	
D01-0585.a4	D01-0585.e1	D01-0585	AB91	D03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	19267	0	0	
D01-0585.a5	D01-0585.e1	D01-0585	AB91	D03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	19267	0	0.0652875006198883	
C01-0896.a1	C01-0896.e1	C01-0896	AB91	D02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	18735	0	0.335743129253387	
C01-0896.a2	C01-0896.e1	C01-0896	AB91	D02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	18735	0	4.57380247116089	
C01-0896.a3	C01-0896.e1	C01-0896	AB91	D02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	18735	0	0.134286493062973	
C01-0896.a4	C01-0896.e1	C01-0896	AB91	D02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	18735	0	0	
C01-0896.a5	C01-0896.e1	C01-0896	AB91	D02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	18735	0	0	
E01-0734.a1	E01-0734.e1	E01-0734	AB91	G02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	18316	0	6.05801439285278	
