assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
J01-0547.a1	J01-0547.e1	J01-0547	AB108	F02	5	unknown	sample			sample			21386		0	
J01-0547.a2	J01-0547.e1	J01-0547	AB108	F02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21386	0	0	
J01-0547.a3	J01-0547.e1	J01-0547	AB108	F02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21386	0	0	
J01-0547.a4	J01-0547.e1	J01-0547	AB108	F02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21386	0	0	
J01-0547.a5	J01-0547.e1	J01-0547	AB108	F02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21386	0	0.0588184334337711	
J01-0547.a6	J01-0547.e1	J01-0547	AB108	F02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21386	0	0	
G01-0646.a1	G01-0646.e1	G01-0646	AB108	D02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21307	0	0	
G01-0646.a2	G01-0646.e1	G01-0646	AB108	D02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21307	0	0.118075810372829	
G01-0646.a3	G01-0646.e1	G01-0646	AB108	D02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21307	0	0.0590365193784237	
G01-0646.a4	G01-0646.e1	G01-0646	AB108	D02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21307	0	0	
G01-0646.a5	G01-0646.e1	G01-0646	AB108	D02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21307	0	0.295210301876068	
G01-0646.a6	G01-0646.e1	G01-0646	AB108	D02	5	unknown	sample			sample			21307		0	
U01-0160.a1	U01-0160.e1	U01-0160	AB108	G03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21057	0	0.0597374513745308	
U01-0160.a2	U01-0160.e1	U01-0160	AB108	G03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21057	0	0.119477741420269	
U01-0160.a3	U01-0160.e1	U01-0160	AB108	G03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21057	0	0.179220855236053	
U01-0160.a4	U01-0160.e1	U01-0160	AB108	G03	5	unknown	sample			sample			21057		0	
U01-0160.a5	U01-0160.e1	U01-0160	AB108	G03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21057	0	0.896359741687775	
U01-0160.a6	U01-0160.e1	U01-0160	AB108	G03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21057	0	0	
C01-0961.a1	C01-0961.e1	C01-0961	AB108	G01	5	unknown	sample			sample			20798		0	
C01-0961.a2	C01-0961.e1	C01-0961	AB108	G01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20798	0	0.60494476556778	
C01-0961.a3	C01-0961.e1	C01-0961	AB108	G01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20798	0	0	
C01-0961.a4	C01-0961.e1	C01-0961	AB108	G01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20798	0	0	
C01-0961.a5	C01-0961.e1	C01-0961	AB108	G01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20798	0	0.0604813881218433	
C01-0961.a6	C01-0961.e1	C01-0961	AB108	G01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20798	0	0	
M04-0421.a1	M04-0421.e1	M04-0421	AB108	C04	5	unknown	sample			sample			20703		0	
M04-0421.a2	M04-0421.e1	M04-0421	AB108	C04	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20703	0	0	
M04-0421.a3	M04-0421.e1	M04-0421	AB108	C04	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20703	0	0	
M04-0421.a4	M04-0421.e1	M04-0421	AB108	C04	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20703	0	8.65728282928467	
M04-0421.a5	M04-0421.e1	M04-0421	AB108	C04	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20703	0	0.0607589222490788	
M04-0421.a6	M04-0421.e1	M04-0421	AB108	C04	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20703	0	0.0607589222490788	
M03-0520.a1	M03-0520.e1	M03-0520	AB108	A04	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21167	0	0	
M03-0520.a2	M03-0520.e1	M03-0520	AB108	A04	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21167	0	1.24855697154999	
M03-0520.a3	M03-0520.e1	M03-0520	AB108	A04	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21167	0	0	
M03-0520.a4	M03-0520.e1	M03-0520	AB108	A04	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21167	0	0.0594270005822182	
M03-0520.a5	M03-0520.e1	M03-0520	AB108	A04	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21167	0	0	
M03-0520.a6	M03-0520.e1	M03-0520	AB108	A04	5	unknown	sample			sample			21167		0	
D01-0614.a1	D01-0614.e1	D01-0614	AB108	F03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20650	0	0	
D01-0614.a2	D01-0614.e1	D01-0614	AB108	F03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20650	0	0	
D01-0614.a3	D01-0614.e1	D01-0614	AB108	F03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20650	0	0	
D01-0614.a4	D01-0614.e1	D01-0614	AB108	F03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20650	0	5.18832397460938	
D01-0614.a5	D01-0614.e1	D01-0614	AB108	F03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20650	0	0	
D01-0614.a6	D01-0614.e1	D01-0614	AB108	F03	5	unknown	sample			sample			20650		0	
