assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
D01-0551.a1	D01-0551.e1	D01-0551	AB55	G02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	22020	0	1.2001678943634	
D01-0551.a2	D01-0551.e1	D01-0551	AB55	G02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	22020	0	31.699836730957	
D01-0551.a3	D01-0551.e1	D01-0551	AB55	G02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	22020	0	0	
D01-0551.a4	D01-0551.e1	D01-0551	AB55	G02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	22020	0	0	
D01-0551.a5	D01-0551.e1	D01-0551	AB55	G02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	22020	0	2.80217528343201	
A01-1057.a1	A01-1057.e1	A01-1057	AB55	D01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21073	0	7.84388446807861	
A01-1057.a2	A01-1057.e1	A01-1057	AB55	D01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21073	0	3.04791402816772	
A01-1057.a3	A01-1057.e1	A01-1057	AB55	D01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21073	0	0	
A01-1057.a4	A01-1057.e1	A01-1057	AB55	D01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21073	0	3.04791402816772	
A01-1057.a5	A01-1057.e1	A01-1057	AB55	D01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21073	0	0	
T01-0376.a1	T01-0376.e1	T01-0376	AB55	F03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21613	0	0.058200653642416	
T01-0376.a2	T01-0376.e1	T01-0376	AB55	F03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21613	0	4.72299957275391	
T01-0376.a3	T01-0376.e1	T01-0376	AB55	F03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21613	0	0	
T01-0376.a4	T01-0376.e1	T01-0376	AB55	F03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21613	0	1.63063704967499	
T01-0376.a5	T01-0376.e1	T01-0376	AB55	F03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21613	0	60.9319496154785	
M03-0479.a1	M03-0479.e1	M03-0479	AB55	E03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21359	0	63.655387878418	
