extraction_id	concentration_id	extraction_batch_id	extraction_location_in_batch	extraction_location_in_storage	extraction_comment
H01-0954.e1	H01-0954.c1	EB88	C02	L2	
M03-0479.e1	M03-0479.c1	EB88	C05	L5	
C01-0742.e1	C01-0742.c1	EB88	A06	J6	
A01-1054.e1	A01-1054.c1	EB88	A01	NAB 139 J1	
K01-0502.e1	K01-0502.c1	EB88	B08	K8	
E01-0308.e1	E01-0308.c1	EB88	B04	K4	
E01-0307.e1	E01-0307.c1	EB88	B03	K3	
D01-0551.e1	D01-0551.c1	EB88	B07	K7	
Q01-0580.e1	Q01-0580.c1	EB88	C01	L1	
T01-0376.e1	T01-0376.c1	EB88	C06	L6	
C01-0741.e1	C01-0741.c1	EB88	A05	J5	
A01-1055.e1	A01-1055.c1	EB88	A02	J2	
A04-0564.e1	A04-0564.c1	EB88	B05	K5	
E01-0306.e1	E01-0306.c1	EB88	B02	K2	
A01-1056.e1	A01-1056.c1	EB88	A03	J3	
N02-0530.e1	N02-0530.c1	EB88	C08	L8	
C01-0743.e1	C01-0743.c1	EB88	A07	J7	
J01-0501.e1	J01-0501.c1	EB88	C04	L4	
A01-1057.e1	A01-1057.c1	EB88	A04	J4	
G01-0604.e1	G01-0604.c1	EB88	C07	L7	
C01-0744.e1	C01-0744.c1	EB88	A08	J8	
P01-0151.e1	P01-0151.c1	EB88	C03	L3	
O01-0496.e1	O01-0496.c1	EB88	B06	K6	
C01-0745.e1	C01-0745.c1	EB88	B01	K1	
