assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
C01-1117.a1	C01-1117.e1	C01-1117	AB125	H01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21902	0	0.689365148544312	
C01-1117.a2	C01-1117.e1	C01-1117	AB125	H01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21902	0	0.287189573049545	
C01-1117.a3	C01-1117.e1	C01-1117	AB125	H01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21902	0	0.574444711208344	
C01-1117.a4	C01-1117.e1	C01-1117	AB125	H01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21902	0	0	
C01-1117.a5	C01-1117.e1	C01-1117	AB125	H01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21902	0	10.7278490066528	
C01-1117.a6	C01-1117.e1	C01-1117	AB125	H01	5	unknown	sample			sample			21902		0	
A01-1406.a1	A01-1406.e1	A01-1406	AB125	B01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21435	0	0.352144926786423	
A01-1406.a2	A01-1406.e1	A01-1406	AB125	B01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21435	0	1.87924635410309	
A01-1406.a3	A01-1406.e1	A01-1406	AB125	B01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21435	0	0.293447256088257	
A01-1406.a4	A01-1406.e1	A01-1406	AB125	B01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21435	0	0	
A01-1406.a5	A01-1406.e1	A01-1406	AB125	B01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21435	0	6.58968210220337	
C01-1120.a1	C01-1120.e1	C01-1120	AB125	C02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21839	0	0.115199334919453	
C01-1120.a2	C01-1120.e1	C01-1120	AB125	C02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21839	0	0.230409234762192	
C01-1120.a3	C01-1120.e1	C01-1120	AB125	C02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21839	0	0.460860669612885	
C01-1120.a4	C01-1120.e1	C01-1120	AB125	C02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21839	0	5.13660955429077	
C01-1120.a5	C01-1120.e1	C01-1120	AB125	C02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21839	0	0	
C01-1120.a6	C01-1120.e1	C01-1120	AB125	C02	5	unknown	sample			sample			21839		0	
