assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
E01-0311.a1	E01-0311.e1	E01-0311	AB54	H03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	22037	0	1.08497881889343	
E01-0311.a2	E01-0311.e1	E01-0311	AB54	H03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	22037	0	0	
E01-0311.a3	E01-0311.e1	E01-0311	AB54	H03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	22037	0	0	
E01-0311.a4	E01-0311.e1	E01-0311	AB54	H03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	22037	0	67.7173767089844	
E01-0311.a5	E01-0311.e1	E01-0311	AB54	H03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	22037	0	0	
D01-0555.a1	D01-0555.e1	D01-0555	AB54	H05	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21788	0	0	
D01-0555.a2	D01-0555.e1	D01-0555	AB54	H05	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21788	0	2.08006548881531	
D01-0555.a3	D01-0555.e1	D01-0555	AB54	H05	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21788	0	0	
D01-0555.a4	D01-0555.e1	D01-0555	AB54	H05	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21788	0	1.84877729415894	
D01-0555.a5	D01-0555.e1	D01-0555	AB54	H05	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21788	0	57.224308013916	
P01-0127.a1	P01-0127.e1	P01-0127	AB54	D05	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21693	0	0	
P01-0127.a2	P01-0127.e1	P01-0127	AB54	D05	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21693	0	1.0441575050354	
P01-0127.a3	P01-0127.e1	P01-0127	AB54	D05	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21693	0	0	
P01-0127.a4	P01-0127.e1	P01-0127	AB54	D05	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21693	0	3.71650433540344	
P01-0127.a5	P01-0127.e1	P01-0127	AB54	D05	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21693	0	30.935230255127	
C01-0737.a1	C01-0737.e1	C01-0737	AB54	D03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21835	0	51.6845092773438	
C01-0737.a2	C01-0737.e1	C01-0737	AB54	D03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21835	0	3.80785846710205	
C01-0737.a3	C01-0737.e1	C01-0737	AB54	D03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21835	0	0.0576089024543762	
C01-0737.a4	C01-0737.e1	C01-0737	AB54	D03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21835	0	0.0576089024543762	
C01-0737.a5	C01-0737.e1	C01-0737	AB54	D03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21835	0	0	
A01-1048.a1	A01-1048.e1	A01-1048	AB54	B02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20444	0	75.8267669677734	
A01-1048.a2	A01-1048.e1	A01-1048	AB54	B02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20444	0	7.9621524810791	
A01-1048.a3	A01-1048.e1	A01-1048	AB54	B02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20444	0	0	
A01-1048.a4	A01-1048.e1	A01-1048	AB54	B02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20444	0	0.123060375452042	
