assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
O01-0588.a1	O01-0588.e1	O01-0588	AB117	C04	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20296	0	22.0068874359131	
O01-0588.a2	O01-0588.e1	O01-0588	AB117	C04	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20296	0	0.247927784919739	
O01-0588.a3	O01-0588.e1	O01-0588	AB117	C04	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20296	0	0	
O01-0588.a4	O01-0588.e1	O01-0588	AB117	C04	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20296	0	0	
O01-0588.a5	O01-0588.e1	O01-0588	AB117	C04	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20296	0	0	
AB117.FA1	NA	NA	AB117	F04	5	control	PCR Negative	Influenza Virus A (FluA)	M	NA	RNA	FAM	20515	0	0	
AB117.CZ2	NA	NA	AB117	F04	5	control	PCR Negative	Influenza Virus B (FluB)	NEP/NS1	NA	RNA	Cy5.5	20515	0	0	
AB117.HE3	NA	NA	AB117	F04	5	control	PCR Negative	Respiratory Syncitial Virus, Bovine (BRSV)	Other	NA	RNA	HEX	20515	0	0	
AB117.CY4	NA	NA	AB117	F04	5	control	PCR Negative	Respiratory Syncitial Virus, Human (RSV)	G	NA	RNA	Cy5	20515	0	0	
AB117.RO5	NA	NA	AB117	F04	5	control	PCR Negative	SARS-CoV-2	SC2	NA	RNA	ROX	20515	0	0.0613157339394093	
O01-0586.a1	O01-0586.e1	O01-0586	AB117	D04	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21089	0	0	
O01-0586.a2	O01-0586.e1	O01-0586	AB117	D04	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21089	0	0	
O01-0586.a3	O01-0586.e1	O01-0586	AB117	D04	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21089	0	0	
