assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
Q01-1010.a1	Q01-1010.e1	Q01-1010	AB132	G02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21235	0	2.25295782089233	
Q01-1010.a2	Q01-1010.e1	Q01-1010	AB132	G02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21235	0	0.0592366941273212	
Q01-1010.a3	Q01-1010.e1	Q01-1010	AB132	G02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21235	0	0.0592366941273212	
Q01-1010.a4	Q01-1010.e1	Q01-1010	AB132	G02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21235	0	0.651757121086121	
Q01-1010.a5	Q01-1010.e1	Q01-1010	AB132	G02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21235	0	2.13428044319153	
C01-1206.a1	C01-1206.e1	C01-1206	AB132	E04	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21415	0	4.47198295593262	
C01-1206.a2	C01-1206.e1	C01-1206	AB132	E04	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21415	0	0.176224574446678	
C01-1206.a3	C01-1206.e1	C01-1206	AB132	E04	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21415	0	0.352473855018616	
C01-1206.a4	C01-1206.e1	C01-1206	AB132	E04	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21415	0	0.528747797012329	
C01-1206.a5	C01-1206.e1	C01-1206	AB132	E04	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21415	0	2.23400402069092	
AB132.FA1	NA	NA	AB132	B02	5	control	PCR Negative	Influenza Virus A (FluA)	M	NA	RNA	FAM	20905	0	0.0601718127727509	
AB132.RO2	NA	NA	AB132	B02	5	control	PCR Negative	SARS-CoV-2	SC2	NA	RNA	ROX	20905	0	0.662048280239105	
AB132.HE3	NA	NA	AB132	B02	5	control	PCR Negative	Respiratory Syncitial Virus, Bovine (BRSV)	Other	NA	RNA	HEX	20905	0	4.94367265701294	
AB132.CY4	NA	NA	AB132	B02	5	control	PCR Negative	Respiratory Syncitial Virus, Human (RSV)	G	NA	RNA	Cy5	20905	0	0	
AB132.CZ5	NA	NA	AB132	B02	5	control	PCR Negative	Influenza Virus B (FluB)	NEP/NS1	NA	RNA	Cy5.5	20905	0	0.0601718127727509	
A01-1464.a1	A01-1464.e1	A01-1464	AB132	E03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20685	0	3.16611838340759	
A01-1464.a2	A01-1464.e1	A01-1464	AB132	E03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20685	0	0.30408838391304	
A01-1464.a3	A01-1464.e1	A01-1464	AB132	E03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20685	0	0.243264839053154	
A01-1464.a4	A01-1464.e1	A01-1464	AB132	E03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20685	0	0	
A01-1464.a5	A01-1464.e1	A01-1464	AB132	E03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20685	0	4.20292615890503	
U01-1005.a1	U01-1005.e1	U01-1005	AB132	F02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21468	0	0.527442157268524	
U01-1005.a2	U01-1005.e1	U01-1005	AB132	F02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21468	0	0.234391421079636	
U01-1005.a3	U01-1005.e1	U01-1005	AB132	F02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21468	0	0	
U01-1005.a4	U01-1005.e1	U01-1005	AB132	F02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21468	0	0	
U01-1005.a5	U01-1005.e1	U01-1005	AB132	F02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21468	0	1.05510556697845	
G01-0653.a1	G01-0653.e1	G01-0653	AB132	E01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20884	0	0.180705606937408	
G01-0653.a2	G01-0653.e1	G01-0653	AB132	E01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20884	0	0.0602323152124882	
G01-0653.a3	G01-0653.e1	G01-0653	AB132	E01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20884	0	4.58589601516724	
G01-0653.a4	G01-0653.e1	G01-0653	AB132	E01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20884	0	9.06723308563232	
G01-0653.a5	G01-0653.e1	G01-0653	AB132	E01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20884	0	0.24094657599926	
Q01-1009.a1	Q01-1009.e1	Q01-1009	AB132	D02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21610	0	0.291070610284805	
Q01-1009.a2	Q01-1009.e1	Q01-1009	AB132	D02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21610	0	1.92231178283691	
Q01-1009.a3	Q01-1009.e1	Q01-1009	AB132	D02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21610	0	2.91374135017395	
Q01-1009.a4	Q01-1009.e1	Q01-1009	AB132	D02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21610	0	0.116420157253742	
Q01-1009.a5	Q01-1009.e1	Q01-1009	AB132	D02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21610	0	0	
A01-1458.a1	A01-1458.e1	A01-1458	AB132	A01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20703	0	2.73706126213074	
A01-1458.a2	A01-1458.e1	A01-1458	AB132	A01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20703	0	0.303823977708817	
A01-1458.a3	A01-1458.e1	A01-1458	AB132	A01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20703	0	0	
