assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
AB87.HE1	NA	NA	AB87	E12	5	control	PCR Negative	Respiratory Syncitial Virus, Bovine (BRSV)	Other	NA	RNA	HEX	20951	0	0	
AB87.RO2	NA	NA	AB87	E12	5	control	PCR Negative	SARS-CoV-2	SC2	NA	RNA	ROX	20951	0	0	
AB87.CZ3	NA	NA	AB87	E12	5	control	PCR Negative	Influenza Virus B (FluB)	NEP/NS1	NA	RNA	Cy5.5	20951	0	2.34367418289185	
AB87.CY4	NA	NA	AB87	E12	5	control	PCR Negative	Respiratory Syncitial Virus, Human (RSV)	G	NA	RNA	Cy5	20951	0	0	
AB87.FA5	NA	NA	AB87	E12	5	control	PCR Negative	Influenza Virus A (FluA)	M	NA	RNA	FAM	20951	0	0.180127680301666	
A04-0691.a1	A04-0691.e1	A04-0691	AB87	H03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21595	0	4.66847801208496	
A04-0691.a2	A04-0691.e1	A04-0691	AB87	H03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21595	0	0.349535465240479	
A04-0691.a3	A04-0691.e1	A04-0691	AB87	H03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21595	0	1.92364823818207	
A04-0691.a4	A04-0691.e1	A04-0691	AB87	H03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21595	0	2.15701746940613	
A04-0691.a5	A04-0691.e1	A04-0691	AB87	H03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21595	0	0.116501025855541	
C01-0774.a1	C01-0774.e1	C01-0774	AB87	H01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21213	0	2.7306113243103	
C01-0774.a2	C01-0774.e1	C01-0774	AB87	H01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21213	0	0.355830699205399	
C01-0774.a3	C01-0774.e1	C01-0774	AB87	H01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21213	0	1.00844860076904	
C01-0774.a4	C01-0774.e1	C01-0774	AB87	H01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21213	0	0.0592981353402138	
C01-0774.a5	C01-0774.e1	C01-0774	AB87	H01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21213	0	0.593107104301453	
AB87.FA6	NA	NA	AB87	C12	5	control	PCR Negative	Influenza Virus A (FluA)	M	NA	RNA	FAM	21611	0	0.17462620139122	
AB87.RO7	NA	NA	AB87	C12	5	control	PCR Negative	SARS-CoV-2	SC2	NA	RNA	ROX	21611	0	0	
AB87.CY8	NA	NA	AB87	C12	5	control	PCR Negative	Respiratory Syncitial Virus, Human (RSV)	G	NA	RNA	Cy5	21611	0	0	
AB87.CZ9	NA	NA	AB87	C12	5	control	PCR Negative	Influenza Virus B (FluB)	NEP/NS1	NA	RNA	Cy5.5	21611	0	0.640414595603943	
AB87.HE10	NA	NA	AB87	C12	5	control	PCR Negative	Respiratory Syncitial Virus, Bovine (BRSV)	Other	NA	RNA	HEX	21611	0	0	
J01-0529.a1	J01-0529.e1	J01-0529	AB87	D03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21317	0	0.531179070472717	
J01-0529.a2	J01-0529.e1	J01-0529	AB87	D03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21317	0	0	
J01-0529.a3	J01-0529.e1	J01-0529	AB87	D03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21317	0	0	
J01-0529.a4	J01-0529.e1	J01-0529	AB87	D03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21317	0	1.23976707458496	
J01-0529.a5	J01-0529.e1	J01-0529	AB87	D03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21317	0	0.177034765481949	
A01-1223.a1	A01-1223.e1	A01-1223	AB87	D01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20007	0	3.0214376449585	
A01-1223.a2	A01-1223.e1	A01-1223	AB87	D01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20007	0	1.0063396692276	
