assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
A01-1503.a1	A01-1503.e1	A01-1503	AB138	D01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	14037	0	0.717087864875793	
A01-1503.a2	A01-1503.e1	A01-1503	AB138	D01	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	14037	0	0.0896136239171028	
A01-1503.a3	A01-1503.e1	A01-1503	AB138	D01	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	14037	0	0.0896136239171028	
A01-1503.a4	A01-1503.e1	A01-1503	AB138	D01	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	14037	0	0.0896136239171028	
A01-1503.a5	A01-1503.e1	A01-1503	AB138	D01	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	14037	0	0.896423637866974	
M04-0435.a1	M04-0435.e1	M04-0435	AB138	B04	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	19922	0	11.2893095016479	
M04-0435.a2	M04-0435.e1	M04-0435	AB138	B04	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	19922	0	0	
M04-0435.a3	M04-0435.e1	M04-0435	AB138	B04	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	19922	0	0	
M04-0435.a4	M04-0435.e1	M04-0435	AB138	B04	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	19922	0	1.45304346084595	
M04-0435.a5	M04-0435.e1	M04-0435	AB138	B04	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	19922	0	0.063140906393528	
U01-0179.a1	U01-0179.e1	U01-0179	AB138	C03	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	18261	0	0.0688842907547951	
U01-0179.a2	U01-0179.e1	U01-0179	AB138	C03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	18261	0	0	
U01-0179.a3	U01-0179.e1	U01-0179	AB138	C03	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	18261	0	0	
U01-0179.a4	U01-0179.e1	U01-0179	AB138	C03	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	18261	0	2.06817150115967	
U01-0179.a5	U01-0179.e1	U01-0179	AB138	C03	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	18261	0	0	
C01-1187.a1	C01-1187.e1	C01-1187	AB138	C02	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	16787	0	0	
C01-1187.a2	C01-1187.e1	C01-1187	AB138	C02	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	16787	0	0.0749329328536987	
C01-1187.a3	C01-1187.e1	C01-1187	AB138	C02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	16787	0	0.224812179803848	
C01-1187.a4	C01-1187.e1	C01-1187	AB138	C02	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	16787	0	0.599588453769684	
C01-1187.a5	C01-1187.e1	C01-1187	AB138	C02	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	16787	0	0.0749329328536987	
A04-0592.a1	A04-0592.e1	A04-0592	AB138	H04	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	20164	0	0.062383096665144	
A04-0592.a2	A04-0592.e1	A04-0592	AB138	H04	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	20164	0	17.4627285003662	
A04-0592.a3	A04-0592.e1	A04-0592	AB138	H04	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20164	0	0.561559319496155	
A04-0592.a4	A04-0592.e1	A04-0592	AB138	H04	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	20164	0	0.623970210552216	
A04-0592.a5	A04-0592.e1	A04-0592	AB138	H04	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	20164	0	0	
AB138.CY1	NA	NA	AB138	C05	5	control	PCR Negative	Respiratory Syncitial Virus, Human	G	None	RNA	Cy5	20181	0	0	
AB138.CZ2	NA	NA	AB138	C05	5	control	PCR Negative	Influenza Virus B	NEP/NS1	None	RNA	Cy5.5	20181	0	0.0623305477201939	
AB138.RO3	NA	NA	AB138	C05	5	control	PCR Negative	SARS-CoV-2	SC2	None	RNA	ROX	20181	0	0	
AB138.FA4	NA	NA	AB138	C05	5	control	PCR Negative	Influenza Virus A	M	None	RNA	FAM	20181	0	0.124664187431335	
AB138.HE5	NA	NA	AB138	C05	5	control	PCR Negative	Respiratory Syncitial Virus, Bovine	Unk	None	RNA	HEX	20181	0	0	
AB138.HE6	NA	NA	AB138	H05	5	control	PCR Negative	Respiratory Syncitial Virus, Bovine	Unk	None	RNA	HEX	19647	0	0	
AB138.FA7	NA	NA	AB138	H05	5	control	PCR Negative	Influenza Virus A	M	None	RNA	FAM	19647	0	0	
AB138.CY8	NA	NA	AB138	H05	5	control	PCR Negative	Respiratory Syncitial Virus, Human	G	None	RNA	Cy5	19647	0	0	
AB138.RO9	NA	NA	AB138	H05	5	control	PCR Negative	SARS-CoV-2	SC2	None	RNA	ROX	19647	0	0	
AB138.CZ10	NA	NA	AB138	H05	5	control	PCR Negative	Influenza Virus B	NEP/NS1	None	RNA	Cy5.5	19647	0	0.192083925008774	
N02-0588.a1	N02-0588.e1	N02-0588	AB138	C04	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	20082	0	0.250570058822632	
N02-0588.a2	N02-0588.e1	N02-0588	AB138	C04	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20082	0	1.31605005264282	
N02-0588.a3	N02-0588.e1	N02-0588	AB138	C04	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	20082	0	0.0626378282904625	
N02-0588.a4	N02-0588.e1	N02-0588	AB138	C04	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	20082	0	18.1063022613525	
N02-0588.a5	N02-0588.e1	N02-0588	AB138	C04	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	20082	0	0.250570058822632	
K01-0477.a1	K01-0477.e1	K01-0477	AB138	B03	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	18459	0	0	
K01-0477.a2	K01-0477.e1	K01-0477	AB138	B03	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	18459	0	0.204447224736214	
K01-0477.a3	K01-0477.e1	K01-0477	AB138	B03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	18459	0	0.340763866901398	
K01-0477.a4	K01-0477.e1	K01-0477	AB138	B03	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	18459	0	0.0681453868746758	
K01-0477.a5	K01-0477.e1	K01-0477	AB138	B03	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	18459	0	4.57392311096191	
C01-1186.a1	C01-1186.e1	C01-1186	AB138	B02	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	16207	0	0	
C01-1186.a2	C01-1186.e1	C01-1186	AB138	B02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	16207	0	1.24240922927856	
C01-1186.a3	C01-1186.e1	C01-1186	AB138	B02	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	16207	0	0.155234068632126	
C01-1186.a4	C01-1186.e1	C01-1186	AB138	B02	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	16207	0	0.0776146352291107	
C01-1186.a5	C01-1186.e1	C01-1186	AB138	B02	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	16207	0	1.47549772262573	
A01-1505.a1	A01-1505.e1	A01-1505	AB138	F01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	12949	0	1.74973046779633	
A01-1505.a2	A01-1505.e1	A01-1505	AB138	F01	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	12949	0	0	
A01-1505.a3	A01-1505.e1	A01-1505	AB138	F01	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	12949	0	0.0971434190869331	
A01-1505.a4	A01-1505.e1	A01-1505	AB138	F01	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	12949	0	1.16621649265289	
A01-1505.a5	A01-1505.e1	A01-1505	AB138	F01	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	12949	0	0.680161535739899	
N03-0570.a1	N03-0570.e1	N03-0570	AB138	B05	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	20766	0	0.0605745874345303	
N03-0570.a2	N03-0570.e1	N03-0570	AB138	B05	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	20766	0	2.78945446014404	
N03-0570.a3	N03-0570.e1	N03-0570	AB138	B05	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20766	0	0.363491266965866	
N03-0570.a4	N03-0570.e1	N03-0570	AB138	B05	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	20766	0	0	
N03-0570.a5	N03-0570.e1	N03-0570	AB138	B05	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	20766	0	0.181732520461082	
