assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
J01-1014.a1	J01-1014.e1	J01-1014	AB136	B03	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	21210	0	0.237242847681046	
J01-1014.a2	J01-1014.e1	J01-1014	AB136	B03	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	21210	0	0.0593065172433853	
J01-1014.a3	J01-1014.e1	J01-1014	AB136	B03	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	21210	0	0.296560555696487	
J01-1014.a4	J01-1014.e1	J01-1014	AB136	B03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21210	0	0	
J01-1014.a5	J01-1014.e1	J01-1014	AB136	B03	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	21210	0	0	
K01-0481.a1	K01-0481.e1	K01-0481	AB136	G02	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	21480	0	1.46484434604645	
K01-0481.a2	K01-0481.e1	K01-0481	AB136	G02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21480	0	1.05451583862305	
K01-0481.a3	K01-0481.e1	K01-0481	AB136	G02	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	21480	0	0.351407080888748	
K01-0481.a4	K01-0481.e1	K01-0481	AB136	G02	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	21480	0	0.234260484576225	
K01-0481.a5	K01-0481.e1	K01-0481	AB136	G02	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	21480	0	0.234260484576225	
A01-1488.a1	A01-1488.e1	A01-1488	AB136	A01	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	21250	0	0	
A01-1488.a2	A01-1488.e1	A01-1488	AB136	A01	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	21250	0	1.00669205188751	
A01-1488.a3	A01-1488.e1	A01-1488	AB136	A01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21250	0	0.888215839862823	
A01-1488.a4	A01-1488.e1	A01-1488	AB136	A01	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	21250	0	0.236796244978905	
A01-1488.a5	A01-1488.e1	A01-1488	AB136	A01	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	21250	0	0.118392549455166	
Q01-1013.a1	Q01-1013.e1	Q01-1013	AB136	H03	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	21873	0	0	
Q01-1013.a2	Q01-1013.e1	Q01-1013	AB136	H03	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	21873	0	1.78399705886841	
