assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
K01-1014.a1	K01-1014.e1	K01-1014	AB170	A03	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	19958	0	4.54603624343872	
K01-1014.a2	K01-1014.e1	K01-1014	AB170	A03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	19958	0	0.252127021551132	
K01-1014.a3	K01-1014.e1	K01-1014	AB170	A03	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	19958	0	0	
K01-1014.a4	K01-1014.e1	K01-1014	AB170	A03	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	19958	0	0	
K01-1014.a5	K01-1014.e1	K01-1014	AB170	A03	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	19958	0	0	
H01-1040.a1	H01-1040.e1	H01-1040	AB170	E03	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	19473	0	0	
H01-1040.a2	H01-1040.e1	H01-1040	AB170	E03	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	19473	0	0	
H01-1040.a3	H01-1040.e1	H01-1040	AB170	E03	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	19473	0	0	
H01-1040.a4	H01-1040.e1	H01-1040	AB170	E03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	19473	0	0	
H01-1040.a5	H01-1040.e1	H01-1040	AB170	E03	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	19473	0	3.68732357025146	
J01-1034.a1	J01-1034.e1	J01-1034	AB170	C03	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	19962	0	1.3870462179184	
J01-1034.a2	J01-1034.e1	J01-1034	AB170	C03	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	19962	0	0	
J01-1034.a3	J01-1034.e1	J01-1034	AB170	C03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	19962	0	0	
J01-1034.a4	J01-1034.e1	J01-1034	AB170	C03	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	19962	0	0	
J01-1034.a5	J01-1034.e1	J01-1034	AB170	C03	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	19962	0	0	
R02-1033.a1	R02-1033.e1	R02-1033	AB170	B04	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	8847	0	0	
R02-1033.a2	R02-1033.e1	R02-1033	AB170	B04	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	8847	0	0	
R02-1033.a3	R02-1033.e1	R02-1033	AB170	B04	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	8847	0	0	
R02-1033.a4	R02-1033.e1	R02-1033	AB170	B04	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	8847	0	0	
R02-1033.a5	R02-1033.e1	R02-1033	AB170	B04	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	8847	0	0	
O01-1018.a1	O01-1018.e1	O01-1018	AB170	F03	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	20398	0	0	
O01-1018.a2	O01-1018.e1	O01-1018	AB170	F03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20398	0	0	
O01-1018.a3	O01-1018.e1	O01-1018	AB170	F03	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	20398	0	0	
O01-1018.a4	O01-1018.e1	O01-1018	AB170	F03	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	20398	0	0	
O01-1018.a5	O01-1018.e1	O01-1018	AB170	F03	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	20398	0	1.9748592376709	
F01-1023.a1	F01-1023.e1	F01-1023	AB170	D04	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	14555	0	0.172854423522949	
