assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
A02-1295.a1	A02-1295.e1	A02-1295	AB131	C04	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21232	0	3.9756019115448	
A02-1295.a2	A02-1295.e1	A02-1295	AB131	C04	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21232	0	0.474038690328598	
A02-1295.a3	A02-1295.e1	A02-1295	AB131	C04	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21232	0	0.0592450648546219	
A02-1295.a4	A02-1295.e1	A02-1295	AB131	C04	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21232	0	0.177743569016457	
A02-1295.a5	A02-1295.e1	A02-1295	AB131	C04	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21232	0	0.592576265335083	
A01-1457.a1	A01-1457.e1	A01-1457	AB131	G01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21943	0	0.343991339206696	
A01-1457.a2	A01-1457.e1	A01-1457	AB131	G01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21943	0	4.93955421447754	
A01-1457.a3	A01-1457.e1	A01-1457	AB131	G01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21943	0	0.0573253557085991	
A01-1457.a4	A01-1457.e1	A01-1457	AB131	G01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21943	0	1.43391823768616	
A01-1457.a5	A01-1457.e1	A01-1457	AB131	G01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21943	0	2.40991711616516	
A04-0599.a1	A04-0599.e1	A04-0599	AB131	E04	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21858	0	0.230208933353424	
