assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
C01-0718.a1	C01-0718.e1	C01-0718	AB50	F01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20781	0	0	
C01-0718.a2	C01-0718.e1	C01-0718	AB50	F01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20781	0	31.2551116943359	
C01-0718.a3	C01-0718.e1	C01-0718	AB50	F01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20781	0	0	
C01-0718.a4	C01-0718.e1	C01-0718	AB50	F01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20781	0	0	
C01-0718.a5	C01-0718.e1	C01-0718	AB50	F01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20781	0	0.544882655143738	
N02-0446.a1	N02-0446.e1	N02-0446	AB50	A02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20706	0	0	
N02-0446.a2	N02-0446.e1	N02-0446	AB50	A02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20706	0	3.52836585044861	
N02-0446.a3	N02-0446.e1	N02-0446	AB50	A02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20706	0	0	
N02-0446.a4	N02-0446.e1	N02-0446	AB50	A02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20706	0	37.8012771606445	
N02-0446.a5	N02-0446.e1	N02-0446	AB50	A02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20706	0	0	
O01-0490.a1	O01-0490.e1	O01-0490	AB50	C02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20794	0	0.0604930184781551	
O01-0490.a2	O01-0490.e1	O01-0490	AB50	C02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20794	0	58.1240501403809	
O01-0490.a3	O01-0490.e1	O01-0490	AB50	C02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20794	0	0	
O01-0490.a4	O01-0490.e1	O01-0490	AB50	C02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20794	0	3.87743020057678	
O01-0490.a5	O01-0490.e1	O01-0490	AB50	C02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20794	0	0	
