Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
K01-0081	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	active	05/30/2022 06:29 AM	05/31/2022 06:24 AM	06/08/2022	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4.618	143130.365610123	145442.934930324	144286.650270224	2502065.26761851	2542491.34597281	2522278.30679566	52.0721179525184	52.9134515290908	52.4927847408046	122417.572259903	100808.905760645	2190285.16422923	1767072.04296813	45.5834581525334	36.7756928817508	124724.795244634	98756.9466081428	2230828.88416524	1721617.59083381	46.4272400450623	35.8297105272385	127032.018229365	96989.9438607125	2271372.60410125	1681292.58235488	47.2710219375912	34.9904803819955
G01-0070	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	active	11/07/2021 09:00 AM	11/08/2021 08:00 AM	11/09/2021	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	37612.5	26987.5	32300	NA	NA	NA	NA	NA	NA	15929.0837302	26464.0669958628	NA	NA	NA	NA	13851.7001251	23212.285798789	NA	NA	NA	NA	11774.31652	20259.9671576681	NA	NA	NA	NA
A03-0090	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	active	11/10/2021 06:00 AM	11/10/2021 02:00 PM	11/12/2021	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	912	2802	1857	NA	NA	NA	NA	NA	NA	58386.0776338	219217.163168223	NA	NA	NA	NA	57076.7718772	216778.809240563	NA	NA	NA	NA	55767.4661206	214398.134103569	NA	NA	NA	NA
H01-0084	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	12/07/2021 08:00 AM	12/08/2021 08:00 AM	12/10/2021	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.6	14705.02267	7351.866346	11028.444508	89063.2637843915	44527.725415699	66795.4946000452	7.42193864869929	3.71064378464158	5.56629121667044	46769.443506	73095.5601689312	246380.000513789	304323.028153747	20.5316667094824	25.3602523461455	42375.5147656	63648.3324279895	218255.196411372	260246.78928901	18.187933034281	21.6872324407509	37981.5860252	57373.1495066672	190130.392308955	237481.197532982	15.8441993590796	19.7900997944152
N02-0007	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	active	03/16/2022 07:00 AM	03/17/2022 07:00 AM	03/23/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	12.13	9440.649971	12588.00505	11014.3275105	433486.544685551	578003.721181368	505745.13293346	16.3592174762454	21.8131074489157	19.0861624625806	284927.4871388	1139965.74269331	13051369.2925907	52213746.4745817	492.541674563767	1970.47877102354	292825.0521957	1167685.47558366	13413751.7755497	53482778.6549873	506.217517380544	2018.37039229328	300722.6172526	1195409.30308975	13776134.2585086	54752005.2218358	519.89336019732	2066.26934945414
E01-0058	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	active	02/03/2022 09:40 AM	02/04/2022 09:40 AM	02/10/2022	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6.712	92546.03103	89650.86445	91098.44774	2351379.19390838	2277819.75128999	2314599.47259919	65.3160887196772	63.2727708691664	64.2944297944218	245112.285056	284062.776267163	2938835.92812319	2297337.93550082	81.6343313367553	63.8149426528006	243760.326385	271087.937126945	2946396.15518041	1963281.94551154	81.8443376439003	54.5356095975429	242408.367714	260466.109934817	2953956.38223763	1669731.86432112	82.0543439510452	46.3814406755866
B01-0121	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	active	02/28/2022 07:00 AM	03/01/2022 07:00 AM	03/04/2022	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5.4	52818.86838	79253.28031	66036.074345	1079681.79179341	1620033.2630187	1349857.52740606	21.5936358358683	32.4006652603739	26.9971505481211	64137.067804	61671.1363277864	1347467.00292808	1330852.93245	26.9493400585615	26.617058649	67014.397472	59822.2864935027	1413469.09011443	1346069.59214922	28.2693818022886	26.9213918429843	69891.72714	61021.7989040618	1479471.17730078	1417050.07374789	29.5894235460157	28.3410014749578
A02-0149	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	active	10/06/2021 09:37 AM	10/08/2021 09:38 AM	10/08/2021	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	7910.839841	55414.56968	31662.7047605	NA	NA	NA	NA	NA	NA	471227.6433826	1922410.64966584	NA	NA	NA	NA	496262.0210563	1993541.21727668	NA	NA	NA	NA	521296.39873	2064828.22836982	NA	NA	NA	NA
A02-0202	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	active	10/30/2021 09:00 AM	11/01/2021 09:00 AM	11/01/2021	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	6709.908582	17897.09158	12303.500081	NA	NA	NA	NA	NA	NA	45827.8156556	172317.798480491	NA	NA	NA	NA	45485.1739522	161857.887656004	NA	NA	NA	NA	45142.5322488	151505.806104299	NA	NA	NA	NA
H01-0028	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	11/01/2021 08:00 AM	11/02/2021 08:00 AM	11/11/2021	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	9137.5	10625	9881.25	NA	NA	NA	NA	NA	NA	7540.0811298	7492.85747247609	NA	NA	NA	NA	10527.8870709	3664.10699544759	NA	NA	NA	NA	13515.693012	3122.78271829261	NA	NA	NA	NA
