Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
E02-0025	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	active	12/20/2021	12/21/2021	12/29/2021	24-hr time-weighted composite	Athens	24740		-81.01598	37.42163	2391	Mercer	0.5	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.119	2558.793942	5117.743956	3838.268949	1152.64401694236	2305.35833866935	1729.00117780586	0.482076125864642	0.964181655654267	0.723128890759455	11023.1842218	29768.153607645	4458.81312125766	12065.46476848	1.86483192022487	5.04620023775828	9123.5669044	24863.4673783398	3714.17425189237	10063.2507031446	1.55339784688096	4.20880414184217	7223.949587	20181.2158748529	2969.53538252708	8162.36830797406	1.24196377353705	3.41378850187121
K01-0150	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	active	09/01/2022	09/02/2022	09/07/2022	24-hr flow-weighted composite	Parkersburg	26101	NA	-81.55739	39.28171	48050	Wood	15.5	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4.53	385681.217908858	396674.462556837	391177.840232847	6613625.7720522	6802136.91220196	6707881.34212708	137.640494735738	141.563723458938	139.602109097338	274230.655074119	147753.778068187	5446946.15682284	2001412.32987344	113.359961640434	41.6527019744733	276358.038783073	154533.967264152	5493250.99968724	2184024.66085795	114.323642033033	45.453166719208	278485.422492027	161699.156366893	5539555.84255164	2368850.92404456	115.287322425632	49.2997070560783
E02-0124	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	active	05/10/2022	05/11/2022	05/13/2022	24-hr time-weighted composite	Athens	24740		-81.01598	37.42163	2391	Mercer	0.5	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.104	2550.851572	765	1657.925786	1004.22598111311	301.1672196	652.696600356555	0.420002501511129	0.125958686574655	0.272980594042892	9295.8133444	13429.2120159282	4509.23961092981	6637.90404883571	1.88592204555827	2.77620411912828	8587.8467247	12787.1645716246	4438.17117809901	7636.24411960054	1.85619873613509	3.1937449266418	7879.880105	13455.5487471724	4367.1027452682	9308.54909371857	1.82647542671192	3.89316147792496
N03-0157	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	active	08/19/2022	08/20/2022	08/24/2022	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.50373	67877.5448352099	75716.6469097137	71797.0958724618	129430.570874316	144378.363389621	136904.467131969	69.8492017670351	77.9160083052464	73.8826050361407	95770.682886243	77609.0471000823	184543.347056144	145795.915258657	99.5916605807579	78.6810120122274	90587.8905393184	80052.0797058038	175655.848754905	157100.310659798	94.7953851888317	84.7816031623301	85405.0981923938	86803.112564615	166768.350453666	175290.991423387	89.9991097969056	94.5984843083578
A02-0279	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	active	01/08/2022	01/10/2022	01/10/2022	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	108467.3578	90369.96335	99418.660575	NA	NA	NA	NA	NA	NA	23660.0525394	87386.6012550001	NA	NA	NA	NA	21641.4594418	80110.3875061794	NA	NA	NA	NA	19622.8663442	72907.5810826768	NA	NA	NA	NA
R01-0010	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	active	05/12/2022	05/13/2022	05/27/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.166	2412.95166313648	7239.27170969546	4826.11168641597	1516.24588495548	4548.99951275132	3032.6226988534	0.721678193696085	2.16515921596921	1.44341870483265	1518.37690815031	2194.4344465208	925.058487612488	1374.47787619181	0.440294377730837	0.654201749734323	2760.70906617641	3782.90916212386	1692.83820390039	2491.47120993927	0.805729749595615	1.18585017131807	4003.04122420251	5746.84854706405	2460.61792018829	3790.44158974152	1.17116512146039	1.80411308412257
A01-0186	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	02/25/2022	02/26/2022	03/01/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	14.2	49696.76815	59643.1987	54669.983425	2671341.53234222	3205990.24323173	2938665.88778698	55.2752344881274	66.3381526906086	60.806693589368	152765.83301	133364.107998163	6226594.08601628	4890416.8310084	128.840301399112	101.192203919227	158299.798995	140255.236847309	6465526.1273604	5168164.84080416	133.784268485358	106.939348634418	163833.76498	148744.797334517	6704458.16870452	5510823.86178466	138.728235571605	114.029627995875
C01-0002	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	09/13/2021	09/14/2021	09/17/2021	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	16219.02183	19464.09076	17841.556295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A04-0038	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	active	03/18/2022	03/19/2022	03/31/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.626	77429.18998	83888.08474	80658.63736	183481.370006412	198786.797579633	191134.083793022	91.740685003206	99.3933987898164	95.5670418965112	79546.847608	68970.0406464848	214531.128282544	179312.929768423	107.265564141272	89.6564648842114	80531.802362	72282.093059196	216993.3212197	187875.878981677	108.49666060985	93.9379394908387	81516.757116	75739.7459199126	219455.514156857	196883.697207123	109.727757078428	98.4418486035615
A01-0265	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	06/03/2022	06/04/2022	06/06/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7.4	356735.293865202	345747.213363648	351241.253614425	9992881.18075203	9685082.69614776	9838981.9384499	206.772082038405	200.403134748961	203.587608393683	361265.741765499	110935.90593341	11128187.9254947	1419807.26614707	230.263779289329	29.3785645205072	321992.910828442	164251.872114168	9984621.57603314	4458605.44398116	206.601174806182	92.2571892894628	282720.079891384	291435.467720707	8841055.22657159	8499001.5127267	182.938570323034	175.860815939553
A03-0230	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	inactive	02/02/2022	02/02/2022	02/03/2022	8-hr time-weighted composite	North Elementary	26505		-79.95674	39.66064	688	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	123442.8728	164671.4303	144057.15155	NA	NA	NA	NA	NA	NA	35176.6520876	93323.6027863949	NA	NA	NA	NA	38404.5391206	110559.907573467	NA	NA	NA	NA	41632.4261536	128006.502013644	NA	NA	NA	NA
A02-0125	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	active	09/22/2021	09/24/2021	09/27/2021	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	2338573.751	2526592.445	2432583.098	NA	NA	NA	NA	NA	NA	520743.06008	1872880.92407146	NA	NA	NA	NA	527820.435172	1961471.26232655	NA	NA	NA	NA	534897.810264	2050589.55707301	NA	NA	NA	NA
B01-0153	not institution specific	wwtp	WWTP	WWTP	183279	CharlestonWWTP-01	active	04/12/2022	04/13/2022	04/18/2022	24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10.2	16463.96449	13719.52007	15091.74228	635693.129364927	529726.886375423	582710.007870175	12.7138625872985	10.5945377275085	11.6542001574035	15356.660654	24577.1745804963	658311.393555134	993884.247292254	13.1662278711027	19.8776849458451	14966.8396355	17371.2702662581	654592.127752747	734224.467076971	13.0918425550549	14.6844893415394	14577.018617	12935.9830790899	650872.86195036	631564.084082735	13.0174572390072	12.6312816816547
K01-0082	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	active	05/11/2022	05/12/2022	05/18/2022	24-hr flow-weighted composite	Parkersburg	26101	NA	-81.55739	39.28171	48050	Wood	15.5	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5.36	36182.2988837957	56095.8887636661	46139.0938237309	734131.521054921	1138174.2292069	936152.87513091	15.2784915932346	23.6872888492591	19.4828902212468	43417.1779916353	52488.1352911723	939274.224675018	831941.842927096	19.5478506696154	17.3140862211674	48366.3657583682	49479.1696973755	1061394.65244666	743345.22058466	22.0893788230315	15.4702439247588	53315.5535251011	47492.8374474102	1183515.08021831	695239.986024123	24.6309069764476	14.469094402167
D01-0188	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	active	09/18/2022	09/19/2022	09/21/2022	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.24	225399.923622608	216269.339025021	220834.631323815	1058006.59485152	1015148.46711199	1036577.53098176	62.2356820500893	59.7146157124702	60.9751488812798	233079.473108053	359927.538388651	1108767.40220434	1715811.49612283	65.2216118943729	100.930088007225	204859.63367857	368966.689435965	973978.827930912	1758555.47349912	57.2928722312301	103.444439617595	176639.794249088	379619.900897361	839190.253657484	1809100.3593725	49.3641325680873	106.417668198382
A03-0310	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	inactive	04/13/2022	04/13/2022	04/18/2022	8-hr time-weighted composite	North Elementary	26505		-79.95674	39.66064	688	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	2081	1658	1869.5	NA	NA	NA	NA	NA	NA	1976.8	1620.41514370663	NA	NA	NA	NA	1803.9	650.450995273993	NA	NA	NA	NA	1631	1089.56206129134	NA	NA	NA	NA
L01-0057	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	03/31/2022	04/01/2022	04/06/2022	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.322	2310.524737	4621.176878	3465.8508075	2816.30326918927	5632.76183137149	4224.53255028038	4.99344551274693	9.98716636767995	7.49030594021344	2065.4274636	1349.39132635067	2471.16238238795	1770.47822162429	4.38149358579424	3.13914578302179	2046.6314196	1860.14174480583	2458.54645314613	2384.87298502532	4.35912491692576	4.22849820039951	2027.8353756	3009.11581889565	2445.9305239043	3728.51262933972	4.33675624805727	6.61083799528319
