Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
K01-0023	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	active	12/30/2021	12/31/2021	01/05/2022	24-hr flow-weighted composite	Parkersburg	26101	NA	-81.55739	39.28171	48050	Wood	15.5	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7.712	5620.83629	8431.537114	7026.186702	164089.534272879	246142.553680522	205116.043976701	3.41497469870716	5.12263379147809	4.26880424509263	16779.3210946	20334.2789521336	401159.4712881	449128.070664107	8.34879232649531	9.34709824483053	14432.0193166	14332.7603067174	359020.263168589	372328.363345796	7.4718056850903	7.74876926838285	12084.7175386	17439.1598658671	316881.055049078	434827.416513077	6.59481904368529	9.04947797113585
B01-0014	not institution specific	wwtp	WWTP	WWTP	183279	CharlestonWWTP-01	active	10/03/2021	10/04/2021	10/06/2021	24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	71425.01563	39094.63793	55259.82678	NA	NA	NA	NA	NA	NA	65764.295222	49476.1430921973	NA	NA	NA	NA	49971.160368	32711.5304480023	NA	NA	NA	NA	34178.025514	30379.4403307251	NA	NA	NA	NA
A1096	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	07/20/2021	07/20/2021	07/30/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7.254	1175	1723	1449	32264.7528645	47312.48441322	39788.61863886	0.667620279434282	0.978987014012995	0.823303646723639	1791.5	3397.58305769696	51320.688125639	93657.9053373316	1.06192451840836	1.93796360986036	1768.325	2393.71199258884	51614.2694782343	68808.0393135599	1.06799928567775	1.42377171233156	1745.15	2980.90522277694	51907.8508308295	88710.6005463036	1.07407405294714	1.83559428377553
A03-0299	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	inactive	04/13/2022	04/13/2022	04/18/2022	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	1586	1371	1478.5	NA	NA	NA	NA	NA	NA	1836.244116	1354.56997263255	NA	NA	NA	NA	1765.7826835	2330.60252104964	NA	NA	NA	NA	1695.321251	3736.34126347449	NA	NA	NA	NA
B01-0058	not institution specific	wwtp	WWTP	WWTP	183279	CharlestonWWTP-01	active	11/11/2021	11/12/2021	11/16/2021	24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	50953.98903	45287.30243	48120.64573	NA	NA	NA	NA	NA	NA	16042.182828	38865.4785932821	454167.906361704	608014.07288832	9.08335812723408	12.1602814577664	15637.552957	37326.8650900125	447126.293645963	301911.448404494	8.94252587291925	6.03822896808987	15232.923086	36017.3087110341	440084.680930221	11853.9123305857	8.80169361860442	0.237078246611715
MU-881	not institution specific	wwtp	WWTP	WWTP	138800	HSB	active	2/23/2022	2/24/2022	2/25/2022	24-hr time-weighted composite	Huntington	25704		-82.5288640349052	38.4007449310171	56000	Cabell,Wayne	17	Marshall University Infectious Disease Surveillance Lab	MUIDSL	24.33	211422	42279	126850.5	19471760.1269766	3893854.6906587	11682807.4088176	347.710002267439	69.5331194760482	208.621560871744	292561.2	831554.258031168	19628845.708409	47303983.7674075	350.515101935875	844.713995846563	276369.8	785029.116310993	18542577.5161525	43340085.6696974	331.11745564558	773.930101244596	260178.4	752781.764512402	17456309.3238959	41669134.4729604	311.719809355285	744.09168701715
C01-0030	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	10/31/2021	11/01/2021	11/05/2021	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	10012.01436	11681.07353	10846.543945	NA	NA	NA	NA	NA	NA	24960.065186	24224.1195819938	705804.806177049	625706.282386592	14.116096123541	12.5141256477318	20745.2265673	20949.9557161888	842134.534004001	663617.620628924	16.84269068008	13.2723524125785	16530.3879486	22361.9414909564	978464.261830953	753954.31766211	19.5692852366191	15.0790863532422
A02-0259	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	inactive	12/11/2021	12/13/2021	12/13/2021	48-hr time-weighted composite	College Park Apartments	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	99720.37241	72187.59835	85953.98538	NA	NA	NA	NA	NA	NA	23183.4791706	79018.2786095911	NA	NA	NA	NA	22063.136542	66726.9700433832	NA	NA	NA	NA	20942.7939134	55400.1034181604	NA	NA	NA	NA
A04-0075	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	active	05/12/2022	05/13/2022	05/13/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.609	394482.86	404914.2998	399698.5799	909407.132111213	933454.883520004	921431.007815609	454.703566055607	466.727441760002	460.715503907804	254929.637424	410981.306736308	630654.946844625	932939.432691012	315.327473422313	466.469716345506	252889.577058	432076.529269073	623872.43756921	983396.726597864	311.936218784605	491.698363298932	250849.516692	455553.615970744	617089.928293794	1041118.09387291	308.544964146897	520.559046936454
A1037	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	04/26/2021	04/26/2021	04/30/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10.049	4212	98	2155	160222.73239908	3727.87933882	81975.30586895	3.31531891241268	0.0771370497190035	1.69622798106584	14513.4	20470.6680097362	466536.44780409	630581.86719902	9.65354344901693	13.0479611653497	14279.6	23411.7600367621	456999.226170964	732793.379623779	9.45619984627885	15.1629154863388	14045.8	27374.2507823949	447462.004537838	866628.909418013	9.25885624354077	17.932232027355
L01-0142	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	05/24/2022	05/25/2022	06/01/2022	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.322	366129.793524741	408106.999397279	387118.39646101	446276.34490949	497442.445941482	471859.395425486	791.270115087748	881.990152378514	836.630133733131	196308.419913053	341401.854360781	245180.376592113	412427.046909292	434.71697977325	731.253629271794	201776.604766957	361690.469757694	251272.92321915	435372.232952309	445.51936740984	771.936583248775	207244.789620862	383029.577486102	257365.469846187	460025.3696596	456.321755046431	815.64781854539
A02-0155	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	active	08/10/2021	08/11/2021	08/11/2021	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	4055.69844	6759.86311	5407.780775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
R01-0005	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	active	05/03/2022	05/04/2022	05/11/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.234	68	3596.187243	1832.0936215	60.23344392	3185.45209745676	1622.84277068838	0.0286689404664446	1.51615997023168	0.772414455349063	1151.6	1518.41042377901	698.028846918	772.301019047767	0.3322364811604	0.367587348428256	1702.3187243	1320.89765925368	1128.29399761668	830.298183451706	0.537027128803749	0.395191900738556	2253.0374486	2258.59250880016	1558.55914831535	1960.60702695072	0.741817776447098	0.933178023298773
