Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
M03-0119	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	active	08/19/2022	08/20/2022	08/24/2022	24-hr time-weighted composite	Mannington	26582		-80.32371	39.51814	1091	Marion	0.25	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.156	190014.8016	171881.0034	180947.9025	112208.293099446	101499.850776541	106854.071937994	102.849031255221	93.033777063741	97.9414041594811	292564.01358	256644.290781643	196850.031928513	179672.392139857	180.430826698912	164.685968964122	298778.01059	277739.520717291	201687.91039774	195524.971852398	184.86517909967	179.216289507239	304992.0076	300564.968762618	206525.788866967	212158.549840075	189.299531500428	194.462465481279
A01-0275	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	06/14/2022	06/15/2022	06/17/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7.9	311808.9867	320626.0192	316217.50295	9324566.36511797	9588237.42078499	9456401.89295148	192.943353027602	198.399218274809	195.671285651206	390335.33014	202941.367527037	10848400.5068959	8719650.13789866	224.474435252771	180.426463704243	382311.04839	154693.408124332	10538706.1319997	7645905.61457413	218.066258318153	158.20860814795	374286.76664	117013.942163137	10229011.7571035	6762042.08283488	211.658081383536	139.919758376818
A02-0136	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	active	09/29/2021	10/01/2021	10/01/2021	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	4436.632749	22190.97897	13313.8058595	NA	NA	NA	NA	NA	NA	497596.6845578	1897654.15484868	NA	NA	NA	NA	509493.5078869	1980687.47450337	NA	NA	NA	NA	521390.331216	2064499.57082847	NA	NA	NA	NA
A01-0433	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	12/10/2022	12/11/2022	12/12/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9.5	347797.413468361	325975.32749176	336886.370480061	12507280.1657141	11722527.5121855	12114903.8389498	258.799871000539	242.561817418175	250.680844209357	224312.73150444	153937.057342988	9583146.50117428	3957653.45724853	198.29387727972	81.8915216282181	228326.430112123	134567.334867414	9867372.58970089	3723389.60381631	204.175066001095	77.0441483987815	232340.128719807	115912.007627611	10151598.6782275	3860267.42988163	210.056254722469	79.8764159468969
H01-0257	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	06/20/2022	06/21/2022	06/24/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.6	8400.835181	10501.30662	9451.0709005	50880.9688040147	63602.8017478627	57241.8852759387	4.2400807336679	5.30023347898856	4.77015710632823	25065.7487738	39595.7181252916	172248.977374106	257715.314933244	14.3540814478421	21.476276244437	23226.1837863	32968.6098307755	159658.323417433	216088.008959493	13.304860284786	18.0073340799578	21386.6187988	27889.4342375226	147067.669460759	185146.971134617	12.25563912173	15.4289142612181
O01-0017	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	active	04/01/2022	04/02/2022	04/06/2022	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.99	11301.54122	5650.389455	8475.9653375	85134.1246277044	42564.1910862346	63849.1578569695	14.0230809796911	7.01106754838323	10.5170742640371	7729.229654	17164.9179045718	53526.9536756	115394.952299196	8.81682649902817	19.007569148278	6682.1094131	10267.8753774457	46178.3536051711	68738.8370737023	7.60638339732681	11.3224900467307	5634.9891722	5119.95997778262	38829.7535347421	33049.199802363	6.39594029562544	5.44378188146318
N02-0105	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	active	06/22/2022	06/23/2022	06/30/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7.86	46735.95831	31151.51569	38943.737	1390550.04461758	926861.095803532	1158705.57021056	52.4775471589396	34.9785302967594	43.7280387278495	57605.7527824	85688.1336746136	1374243.13106418	1424316.49639855	51.8621454851001	53.7518490602517	52025.1181625	76473.2934188957	1248930.44216815	1288964.46038727	47.1330078559947	48.6438395496744	46444.4835426	67894.8522378391	1123617.75327211	1187127.36457748	42.4038702268892	44.8006402210535
A02-0173	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	inactive	10/13/2021	10/15/2021	10/15/2021	48-hr time-weighted composite	College Park Apartments	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	15503.87613	9301.172569	12402.5243495	NA	NA	NA	NA	NA	NA	18395.7097562	44081.7211310212	NA	NA	NA	NA	17854.1846642	37876.4842952225	NA	NA	NA	NA	17312.6595722	34186.2891092755	NA	NA	NA	NA
A04-0116	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	active	07/13/2022	07/14/2022	07/15/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.5	1653131.876	1608105.819	1630618.8475	3128890.96736458	3043669.92415039	3086280.44575749	1564.44548368229	1521.8349620752	1543.14022287874	754772.4218	1024243.6336779	1535696.9514574	1942000.84255084	767.848475728702	971.00042127542	741260.19652	1006748.32796844	1508050.06537482	1907396.94286588	754.025032687412	953.698471432938	727747.97124	989751.091938392	1480403.17929224	1873922.07032721	740.201589646122	936.961035163607
D01-0118	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	active	11/09/2022	11/10/2022	11/11/2022	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.16	194066.923856735	187436.193823815	190751.558840275	852162.534114367	823046.497256625	837604.515685496	50.1272078890804	48.414499838625	49.2708538638527	391313.351511955	304642.807738825	1723059.94095846	1353032.4481459	101.356467115204	79.5901440085821	399047.844797373	323156.873008261	1757567.47986843	1438333.64549058	103.386322345202	84.607861499446	406782.338082791	343142.090629914	1792075.0187784	1529923.16288065	105.4161775752	89.9954801694501
