Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
N02-0019	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	active	03/23/2022	03/24/2022	03/30/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	12.36	2682.438833	5365.049131	4023.743982	125505.056475736	251018.135398897	188261.595937316	4.73639733095841	9.47309741863148	7.10474737479494	8421.8618466	10590.2304756991	273803.941404091	314980.23552864	10.3330040532905	11.8869437515526	6682.4042611	7571.16602976506	222158.192422592	214925.031664416	8.38396076770291	8.11099070361599	4942.9466756	6550.24114207505	170512.443441092	205893.842402755	6.43491748211533	7.77016538617086
H01-0037	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	11/12/2021	11/13/2021	11/19/2021	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.4	5123.374723	12809.61106	8966.4928915	27151.703474268	67885.4817236884	47518.5925989782	2.262641956189	5.65712347697404	3.95988271658152	30888.2350066	53056.8928418049	19276.679197134	354467.35820017	1.6063899330945	29.5389465166808	31165.3916813	28846.9501385413	93325.0967220639	2061823.54917191	7.77709139350533	171.818629097659	31442.548356	22609.3575416723	167373.514246994	4478114.45654399	13.9477928539162	373.176204711999
G02-0006	higher ed dorm	upstream	Sewer Network	Campus	26868	PotomacState-01	discontinued	10/21/2021	10/22/2021	11/02/2021	48-hr time-weighted composite	WVU Keyser	26726	NA	-78.98272	39.43807	1193	Mineral	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	95706.10285	108494.646	102100.374425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A03-0334	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	active	04/27/2022	04/27/2022	04/28/2022	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	2544.656508	15270.25675	8907.456629	NA	NA	NA	NA	NA	NA	36955.7721416	143403.584376589	NA	NA	NA	NA	38910.6155158	146491.239974477	NA	NA	NA	NA	40865.45889	149776.000905362	NA	NA	NA	NA
MU-1287	not institution specific	wwtp	WWTP	WWTP	138800	HSB	active	4/10/2022	4/11/2022	4/12/2022	24-hr time-weighted composite	Huntington	25704	NA	-82.5288640349052	38.4007449310171	56000	Cabell,Wayne	17	Marshall University Infectious Disease Surveillance Lab	MUIDSL	18.22	8776	8776	8776	605282.2136752	605282.2136752	605282.2136752	10.8086109584857	10.8086109584857	10.8086109584857	57352.8	97637.0422928713	2034897.9457022	2781392.7869838	36.3374633161107	49.6677283389965	70288.6	121412.624035027	2445722.80731638	3451061.76977227	43.6736215592211	61.6261030316478	83224.4	145493.974452819	2856547.66893056	4133712.67093794	51.0097798023314	73.8162976953203
N02-0102	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	active	07/11/2022	07/12/2022	07/15/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5.16	72897.9657590388	61499.2973953484	67198.6315771936	1423895.23298984	1201248.28562316	1312571.7593065	53.7359511280037	45.3335453854314	49.5347482567176	105787.305057049	37893.2291011729	2273320.82426339	1038478.55521105	85.7921663621175	39.1908278062893	104443.966604769	39234.0594427789	2239409.94708177	997002.012078869	84.5124140343335	37.6255571016254	103100.62815249	48386.8922123863	2205499.06990015	1097797.95604148	83.2326617065495	41.4294647158833
J01-0092	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	active	07/15/2022	07/16/2022	07/20/2022	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.057	130707.977414131	99414.6260619164	115061.301738024	28202.6472326439	21450.5318195392	24826.5895260915	40.2894960466341	30.643616885056	35.4665564658451	495966.788381339	1712065.25359242	100836.778581092	350591.209672348	144.052540830131	500.844585246211	496143.180663698	1753761.30684893	100964.16989967	358991.599237827	144.234528428101	512.845141768325	496319.572946057	1795523.52070901	101091.561218249	367406.959083956	144.41651602607	524.867084405651
A02-0272	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	active	01/05/2022	01/07/2022	01/10/2022	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	5918.904897	146	3032.4524485	NA	NA	NA	NA	NA	NA	1952.3809794	4219.7547257321	NA	NA	NA	NA	1606.9273268	2332.27373285884	NA	NA	NA	NA	1261.4736742	3699.97288226406	NA	NA	NA	NA
C01-0207	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	06/21/2022	06/22/2022	06/29/2022	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7.671	54813.107997179	21440.0707930326	38126.5893951058	1591656.45847857	622574.205237993	1107115.33185828	31.8331291695713	12.4514841047599	22.1423066371656	42936.8877410888	32449.6159976448	1429876.51524728	1073818.54622672	28.5975303049456	21.4763709245345	41187.2549727559	31841.648371494	1397644.12997399	1177141.93094538	27.9528825994798	23.5428386189075	39437.622204423	39528.0666582623	1365411.7447007	1476554.3648418	27.3082348940139	29.531087296836
D01-0095	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	active	05/17/2022	05/18/2022	05/23/2022	24-hr flow-weighted composite	Charles Town	25414	NA	-77.85589	39.27924	17000	Jefferson	2.25	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.3	166026.661992073	175959.540903568	170993.10144782	817022.682542837	865902.707451308	841462.694997072	48.0601577966375	50.9354533794887	49.4978055880631	245276.743589585	349452.400014589	1226194.18588255	1754519.74019296	72.1290697577973	103.207043540762	253787.076405702	379037.323378614	1269046.14296729	1902940.27728508	74.6497731157229	111.937663369711	262297.409221818	409399.595029314	1311898.10005202	2055182.74775583	77.1704764736484	120.893102809166
