Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
Q01-0117	not institution specific	wwtp	WWTP	WWTP	21809	MadisonWWTP-01	active	08/30/2022	08/31/2022	09/02/2022	24-hr time-weighted composite	Danville	25053		-81.8472888	38.102484	4555	Boone	0.5	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.768	123336.489647627	137749.418467283	130542.954057455	358563.211220754	400464.404091063	379513.807655908	78.7185974139965	87.9175420617042	83.3180697378504	240721.703141928	231909.75283809	357429.549991844	261594.063108825	78.4697145975509	57.4300906934852	235827.086091042	207359.649350251	353415.872480788	235441.422697115	77.5885559782192	51.6885670026597	230932.469040155	182904.936972298	349402.194969732	213134.769994923	76.7073973588875	46.7913874851643
L01-0047	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	03/05/2022	03/06/2022	03/09/2022	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.252	48247.23557	51264.53251	49755.88404	46024.1631357565	48902.4330501871	47463.2980929718	81.6031261272278	86.706441578346	84.1547838527869	40021.89908	16279.0041683292	41213.4309317092	12396.1335569345	73.0734590987752	21.9789602073306	48087.94904	23178.3997448638	49680.9057395974	22192.6666575612	88.0867123042507	39.348699747449	56153.999	35388.5824549271	58148.3805474856	36408.8733169828	103.099965509726	64.5547399237284
D01-0076	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	active	05/29/2022	05/30/2022	06/02/2022	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.32	121935.069411993	119221.539795399	120578.304603696	609277.985055765	595719.17982311	602498.582439438	35.8398814738685	35.042304695477	35.4410930846728	581267.758101226	487878.357912623	2804793.32408437	2336071.62575621	164.987842593198	137.415977985659	441370.199751109	489723.338382472	2131417.3987501	2351096.62694155	125.377494044123	138.299801584797	301472.641400993	645870.813452084	1458041.47341582	3106706.62805277	85.7671454950485	182.747448708987
A03-0359	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	inactive	05/25/2022	05/25/2022	05/27/2022	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	17362.4707572162	14881.6780932248	16122.0744252205	NA	NA	NA	NA	NA	NA	18118.3486453653	51670.8363886945	NA	NA	NA	NA	17877.1937516377	50343.6974608622	NA	NA	NA	NA	17636.0388579101	49048.1367559856	NA	NA	NA	NA
J01-0009	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	active	03/17/2022	03/18/2022	03/23/2022	24-hr time-weighted composite	Alpine Lake	26764		-79.50179	39.45709	700	Preston	0.15	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.127	38782.70566	52894.41526	45838.56046	18644.6721127174	25428.8351556083	22036.7536341629	26.6352458753106	36.3269073651547	31.4810766202326	13560.840836	26794.1868144752	9394.73274077972	13941.1462745084	13.4210467725425	19.9159232492977	14193.7305371	32634.2366825538	8763.62140693011	14788.3097023648	12.5194591527573	21.126156717664	14826.6202382	39905.3563762402	8132.51007308051	18109.9866611513	11.6178715329722	25.8714095159304
A03-0193	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	inactive	01/24/2022	01/24/2022	01/25/2022	8-hr time-weighted composite	North Elementary	26505		-79.95674	39.66064	688	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	21475.31737	16105.45658	18790.386975	NA	NA	NA	NA	NA	NA	5912.263474	16039.0186313522	NA	NA	NA	NA	18436.607712	31516.6190083841	NA	NA	NA	NA	30960.95195	65091.2252813931	NA	NA	NA	NA
M04-0026	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	active	04/28/2022	04/29/2022	05/04/2022	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.095	16039.71032	34760.4705	25400.09041	5768.10358503096	12500.3501003635	9134.22684269722	9.4559075164442	20.4923772137106	14.9741423650774	11749.094768	28249.2421359332	4218.59184944782	9582.59278853368	6.91572434335708	15.7091685057929	13555.307906	31811.8649083447	4833.11190057822	10941.1366997362	7.92313426324298	17.9362896716987	15361.521044	36767.4926784413	5447.63195170862	12821.0050961131	8.93054418312888	21.0180411411689
N02-0113	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	active	08/18/2022	08/19/2022	08/26/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6.89	35667.620703578	22289.0735864639	28978.347145021	930264.15412309	581331.913289611	755798.033706351	35.10695728444	21.9387090833124	28.5228331838762	44419.7153806687	17562.018718357	1432375.22192885	667433.716522908	54.0559748633425	25.1880789690885	45233.701877296	21618.3482640982	1484526.2444426	946965.721883798	56.0240865137971	35.7372526939315	46047.6883739232	30696.4558692695	1536677.26695634	1293021.41306804	57.9921981642517	48.7969436586926
O01-0062	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	active	04/21/2022	04/22/2022	04/27/2022	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2.05	1484	2522.298004	2003.149002	11515.974302	19573.2607790094	15544.6175405047	1.89688260616043	3.22405876774985	2.56047068695514	5845.6280866	6430.7679752458	40640.9070798454	32732.1941509267	6.69426899684489	5.39156550007029	6671.1150472	8636.54880006615	44546.0063789686	33740.1482214252	7.33750722763443	5.55759318422422	7496.6020078	11246.179994962	48451.1056780919	42724.3968765649	7.98074545842396	7.03745624716931
C01-0133	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	03/24/2022	03/25/2022	03/29/2022	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	13.253	2937.569059	2937.569059	2937.569059	147372.078323962	147372.078323962	147372.078323962	2.94744156647923	2.94744156647923	2.94744156647923	6272.9729606	6015.11147098925	193051.571912705	122782.985648663	3.86103143825409	2.45565971297327	6793.3855429	5869.88253618507	213929.830570249	123397.016624617	4.27859661140497	2.46794033249234	7313.7981252	8906.47555448664	234808.089227792	247164.269759855	4.69616178455585	4.94328539519711
