Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
C01-0076	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	02/10/2022	02/11/2022	02/15/2022	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	12.769	35296.59469	26469.6585	30883.126595	1706092.68151238	1279434.77396635	1492763.72773937	34.1218536302477	25.588695479327	29.8552745547873	76050.721322	87110.0354709907	3846288.71701433	5297223.47686035	76.9257743402865	105.944469537207	72716.078876	73769.4245790582	3649851.8706467	4450549.96470823	72.9970374129341	89.0109992941646	69381.43643	62343.8032017856	3453415.02427908	3666642.41992011	69.0683004855817	73.3328483984022
A03-0247	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	inactive	03/11/2022	03/11/2022	03/15/2022	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	557	1067	812	NA	NA	NA	NA	NA	NA	14417.38325	53738.6302487806	NA	NA	NA	NA	14466.08325	53684.9000802871	NA	NA	NA	NA	14514.78325	53635.4979177735	NA	NA	NA	NA
E01-0008	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	active	11/15/2021	11/16/2021	11/19/2021	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.763	118562.3552	100498.6127	109530.48395	791246.961370825	670695.363521746	730971.162446286	21.9790822603007	18.630426764493	20.3047545123968	57802.952798	64912.2503813849	NA	NA	NA	NA	53441.1567082	63664.7064251859	NA	NA	NA	NA	49079.3606184	67629.1503375401	NA	NA	NA	NA
A02-0048	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	inactive	08/23/2021	08/25/2021	08/25/2021	48-hr time-weighted composite	College Park Apartments	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	3948.927019	6581.891552	5265.4092855	NA	NA	NA	NA	NA	NA	32789.4564058	77873.3211141444	NA	NA	NA	NA	33049.6487821	63589.9033312485	NA	NA	NA	NA	33309.8411584	50548.4273164525	NA	NA	NA	NA
K01-0139	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	active	08/01/2022	08/02/2022	08/10/2022	24-hr flow-weighted composite	Parkersburg	26101	NA	-81.55739	39.28171	48050	Wood	15.5	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4.541	531686.993837358	515262.528061865	523474.760949611	9139458.46883545	8857129.34555837	8998293.90719691	190.207252213017	184.331516036595	187.269384124806	453564.469635487	230917.891243697	8029534.48149444	4071605.48986394	167.107897637761	84.7368468233911	447884.362131357	223933.339938888	7930830.65243265	3955772.43356629	165.053707646881	82.3261692729717	442204.254627227	217719.283918089	7832126.82337087	3854686.47013754	162.999517656002	80.2224031246106
A02-0530	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	active	05/11/2022	05/13/2022	05/13/2022	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	48103.35718	48103.35718	48103.35718	NA	NA	NA	NA	NA	NA	23472.5615076	31194.5183040668	NA	NA	NA	NA	23333.4131028	30615.2006541776	NA	NA	NA	NA	23194.264698	30825.5643451835	NA	NA	NA	NA
C01-0200	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	06/12/2022	06/13/2022	06/14/2022	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6.35	128842.964619398	124746.615886688	126794.790253043	3097043.88654446	2998578.50399704	3047811.19527075	61.9408777308893	59.9715700799407	60.956223905415	113735.237270594	65835.8422086887	4289184.94638031	3163261.59471827	85.7836989276062	63.2652318943654	116224.416151643	56324.0826868702	4390173.18688332	2940338.54661373	87.8034637376664	58.8067709322746	118713.595032692	48313.9954625815	4491161.42738634	2788538.90272236	89.8232285477268	55.7707780544472
L01-0136	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	07/10/2022	07/11/2022	07/20/2022	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.212	2128	634	1381	1707.73472576	508.78938728	1108.26205652	3.02789844992908	0.902108842695035	1.96500364631206	110977.742351866	161237.552497311	101723.995621846	159931.9018543	180.361694364975	283.567201869326	103174.177873683	157960.044715592	94832.0841798435	157079.67390559	168.141993226673	278.510060116295	95370.6133955002	155023.797609228	87940.1727378411	154474.926127136	155.922292088371	273.891712991377
C01-0197	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	06/07/2022	06/08/2022	06/14/2022	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	11.091	156499.661207199	142029.034942389	149264.348074794	6570479.00764404	5962944.49052763	6266711.74908583	131.409580152881	119.258889810553	125.334234981717	100516.495227814	65325.1316956953	3758193.37311981	3056912.48588774	75.1638674623962	61.1382497177548	98532.3715656997	61680.0524274741	3663096.90419782	2820983.35385658	73.2619380839563	56.4196670771316	96548.2479035857	60931.0752610421	3568000.43527582	2651950.67200558	71.3600087055164	53.0390134401115
J01-0024	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	active	04/08/2022	04/09/2022	04/13/2022	24-hr time-weighted composite	Alpine Lake	26764		-79.50179	39.45709	700	Preston	0.15	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.379	2232	2633	2432.5	3202.18431048	3777.48713687	3489.835723675	4.57454901497143	5.39641019552857	4.98547960525	1535.2	1258.51729108485	1949.68299132	1991.09254229247	2.78526141617143	2.84441791756067	1894.4	786.984117482715	2357.787286338	2139.96949946822	3.36826755191143	3.05709928495461	2253.6	1662.16443933704	2765.891581356	2762.37907407517	3.95127368765143	3.94625582010738
H01-0184	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	04/10/2022	04/11/2022	04/18/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2.6	81	2691.223137	1386.1115685	797.207346	26487.195735081	13642.2015405405	0.0664339455	2.20726631125675	1.13685012837838	1890.3179462	2057.08418320914	22181.8833104823	26004.6226659005	1.84849027587352	2.16705188882504	1735.7402599	1361.67723045855	20198.6237915904	21243.9554012913	1.6832186492992	1.77032961677427	1581.1625736	2226.37856373441	18215.3642726985	28355.2998156547	1.51794702272487	2.36294165130456
M04-0037	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	active	04/12/2022	04/13/2022	04/20/2022	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.132	958	2804	1881	478.68780696	1401.08623248	939.88701972	0.784734109770492	2.29686267619672	1.54079839298361	1859.0806772	1605.5127727966	1459.85992950543	1312.76810681619	2.39321299918923	2.15207886363309	1757.0403386	1169.05956764817	1308.54313218772	648.063513669505	2.14515267571757	1.06239920273689	1655	1851.11444985347	1157.22633487	1254.26559606274	1.8970923522459	2.05617310829958
O01-0021	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	active	04/08/2022	04/09/2022	04/13/2022	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2.86	2951.844516	2419	2685.422258	31957.4734030311	26188.7534194	29073.1134112155	5.26395542794121	4.31374623940043	4.78885083367082	3516.0237572	5322.87273777425	34424.0050947174	62697.6502478092	5.67023638522771	10.3274007985191	3305.8327751	5476.83663740652	32825.1903473451	63999.143967304	5.40688360193462	10.5417796025867	3095.641793	5680.03188116497	31226.3755999728	65584.6622964137	5.14353081864154	10.8029422329787
K01-0040	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	active	01/12/2022	01/13/2022	01/19/2022	24-hr flow-weighted composite	Parkersburg	26101	NA	-81.55739	39.28171	48050	Wood	15.5	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6.465	210197.7807	214729.7439	212463.7623	5144102.10942093	5255011.37487227	5199556.7421466	107.057275950488	109.365481266853	108.21137860867	160481.60454	138349.234798153	4102843.99546925	3290881.42761952	85.3869718099739	68.4886873594074	163427.165728	147762.777464718	4176238.46800252	3551073.20457549	86.9144322164936	73.9037087320601	166372.726916	157969.024871824	4249632.94053579	3833222.70969888	88.4418926230133	79.7757067575209
R01-0105	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	active	08/19/2022	08/20/2022	08/24/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.135	1031	1195	1113	526.87229085	610.68126825	568.77677955	0.250772151761066	0.290662193360305	0.270717172560685	2012.78164477646	2789.69974430633	1176.32406657266	1870.68091731411	0.559887704223067	0.890376448031467	2005.41427072138	2567.54651892799	1139.18080973211	1522.56544829316	0.54220885755931	0.724686077245674	1998.04689666629	3209.62168528645	1102.03755289156	1717.4844338766	0.524530010895553	0.817460463530032
C01-0092	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	03/06/2022	03/07/2022	03/08/2022	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	17526.52584	23370.32977	20448.427805	NA	NA	NA	NA	NA	NA	12945.90216	13917.7542122103	628308.090844816	1190512.06768676	12.5661618168963	23.8102413537351	16432.6137985	19602.8487896387	825345.689933228	1681197.36267789	16.5069137986646	33.6239472535577	19919.325437	25488.8184504887	1022383.28902164	2173725.75443701	20.4476657804328	43.4745150887403
A1014	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	03/24/2021	03/24/2021	03/26/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8.188	2614	19530	11072	81020.76552712	605331.1211724	343175.94334976	1.67647669109253	12.5254742834878	7.10097548729018	9358.6	22592.8446701781	346511.583803954	860027.540788823	7.16999635416227	17.7956369141869	12110.3	21850.3063671414	439022.063108281	834306.806280185	9.08421749520529	17.2634250595966	14862	23412.841752188	531532.542412608	872897.278767651	10.9984386362483	18.0619367399365
C01-0126	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	03/14/2022	03/15/2022	03/22/2022	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9.988	13016.07605	19525.62913	16270.85259	492120.59019102	738238.167508753	615179.378849886	9.8424118038204	14.7647633501751	12.3035875769977	65898.318832	186886.364233457	3216857.88726902	9623435.91055504	64.3371577453804	192.468718211101	50996.1963109	149749.090352444	2482131.23560835	7716194.74053616	49.6426247121671	154.323894810723	36094.0737898	113480.061491565	1747404.58394769	5838724.01587873	34.9480916789538	116.774480317575
B01-0154	not institution specific	wwtp	WWTP	WWTP	183279	CharlestonWWTP-01	active	05/24/2022	05/25/2022	05/27/2022	24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8.189	167676.029205322	4781.44590742885	86228.7375563754	5197742.69756091	148218.714785333	2672980.70617312	103.954853951218	2.96437429570666	53.4596141234625	340318.401038646	254497.101235102	11975825.8405078	8288908.42090605	239.516516810156	165.778168418121	304304.72836364	357947.727858359	10100086.0697681	9510394.05886241	202.001721395362	190.207881177248	268291.055688635	472298.443057195	8224346.29902843	13919596.9162423	164.486925980569	278.391938324847
N02-0030	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	active	01/24/2022	01/25/2022	02/01/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	11	197625.1566	178099.519	187862.3378	8229014.68449727	7415976.70239569	7822495.69344648	310.55229392774	279.869299660189	295.210796793965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O01-0150	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	active	08/29/2022	08/30/2022	08/31/2022	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.38	30010.4707852006	27866.1545366049	28938.3126609027	156770.671976709	145569.051661285	151169.861818997	25.8228746461388	23.9777716457396	24.9003231459392	12929.9800205044	21679.3916177437	74081.198765949	123510.472772951	12.2024705593723	20.3443374687779	13773.7994890194	20293.057905197	78911.3512430186	117944.700107713	12.9980812457616	19.4275572570768	14617.6189575344	19039.1670885457	83741.5037200882	113223.849726145	13.7936919321509	18.6499505396385
E01-0059	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	active	02/07/2022	02/08/2022	02/10/2022	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3.445	240602.3383	303595.9554	272099.14685	3137631.92362638	3959115.14525331	3548373.53443984	87.156442322955	109.975420701481	98.5659315122179	280317.350766	218677.737643947	3268328.3138724	1752611.89279956	90.7868976075666	48.6836636888767	282420.209878	211568.386517068	3292396.56748952	1604785.88406791	91.4554602080421	44.5773856685529	284523.06899	211131.638729451	3316464.82110663	1592118.66598634	92.1240228085176	44.2255184996205
G01-0035	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	active	12/06/2021	12/07/2021	12/09/2021	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.649	162644.0272	54144.57612	108394.30166	399572.638225046	133018.663508876	266295.650866961	48.9192750030663	16.2853407821836	32.602307892625	99198.85053	80825.5337728502	228591.218622824	217847.711105099	27.9861922897679	26.6708755025831	83909.036266	60612.4244281121	192988.693369675	162452.072963253	23.6274110393824	19.8888434088214	68619.222002	70180.0118283967	157386.168116526	171213.393509683	19.2686297889968	20.9614830447702
M03-0031	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	active	04/06/2022	04/07/2022	04/13/2022	24-hr time-weighted composite	Mannington	26582		-80.32371	39.51814	1091	Marion	0.25	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.693	1864	797	1330.5	4889.81093832	2090.76143661	3490.286187465	4.48195319736022	1.91637161925756	3.19916240830889	4581.16219	2808.00107943871	4076.75342001949	1030.40106853967	3.73671257563656	0.944455608194011	4428.7743417	4629.3509729331	3745.82273770091	2388.12800546276	3.43338472749854	2.18893492709694	4276.3864934	7420.38061253084	3414.89205538232	4836.13025351544	3.13005687936051	4.43275000322221
N02-0149	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	active	07/31/2022	08/01/2022	08/08/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7.86	76946.461200714	40860.2171391248	58903.3391699194	2289412.88303323	1215727.22204643	1752570.05253983	86.3994596963253	45.8799615837584	66.1397106400418	89822.0890313387	81618.9276547128	2316674.03680909	1995760.88850782	87.4282601256355	75.3174159750857	89371.921978891	79719.3290641094	2288037.49059097	1895660.70648962	86.3475541773328	71.539765510213	88921.7549264432	84327.6211534415	2259400.94437284	1998999.9122407	85.2668482290302	75.4396525111592
E02-0089	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	active	02/01/2022	02/02/2022	02/07/2022	24-hr time-weighted composite	Athens	24740		-81.01598	37.42163	2391	Mercer	0.5	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.228	371805.9719	425191.4227	398498.6973	320895.874052515	366971.44085584	343933.657454178	134.209901318492	153.480318216579	143.845109767536	859042.56168	902902.841437915	603133.282453707	390099.338317355	252.251477395946	163.153215523779	737215.62847	667061.953826711	533967.526153669	345554.63343784	223.323933983132	144.523058736027	615388.69526	489540.341998655	464801.769853632	356161.534761935	194.396390570319	148.95923662147
N03-0114	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	active	07/05/2022	07/06/2022	07/13/2022	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.44651	4638.30965571104	9277.13211625814	6957.72088598459	7839.77960512046	15680.4259649843	11760.1027850524	4.23085785489501	8.46218346734175	6.34652066111838	7347.07682300358	6882.60938382428	12172.2728344481	13431.1643462736	6.56895457876313	7.24833477942452	8047.68995381891	7141.72712673441	13522.2120240037	14987.3009328482	7.29747006152388	8.08812786446204	8748.30308463424	8149.0207316945	14872.1512135594	17337.1379589445	8.02598554428462	9.35625362058529
A02-0017	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	active	08/16/2021	08/18/2021	08/18/2021	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	112317.7677	80691.36053	96504.564115	NA	NA	NA	NA	NA	NA	37201.519668	81320.679105618	NA	NA	NA	NA	34198.266744	69337.5265509513	NA	NA	NA	NA	31195.01382	58161.2501289091	NA	NA	NA	NA
A01-0096	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	11/22/2021	11/22/2021	11/30/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6.154	329708.7675	293614.2719	311661.5197	7680701.95479271	6839865.76771079	7260283.86125175	158.928611877022	141.53008127195	150.229346574486	146738.806134	199679.638057431	3684297.87092032	4413326.17854112	76.2352646689357	91.3202735172389	134344.184562	188021.805915329	3407577.02966917	4215426.78918801	70.5093740620172	87.2253515392321	121949.56299	187053.636451775	3130856.18841801	4342990.402101	64.7834834550987	89.8648899623613
A01-0122	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	12/10/2021	12/11/2021	12/14/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	12.3	91226.98233	77179.12808	84203.055205	4247577.83353621	3593502.11167135	3920539.97260378	87.8906189690491	74.3565244096869	81.123571689368	123501.188544	211436.72277693	3857558.90707952	5641938.45806655	79.8203713598643	116.742643148207	103364.403915	154269.685391473	3258916.21064143	4154853.18503445	67.4332935491109	85.9719662521613	83227.619286	98436.5124906157	2660273.51420335	2766598.19308656	55.0462157383576	57.2462794464195
A04-0120	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	active	07/22/2022	07/23/2022	07/27/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.53	522033.233642578	426421.406865122	474227.32025385	1047338.20617036	855515.32461349	951426.765391927	523.669103085182	427.757662306745	475.713382695964	934244.288921355	728994.119843568	2227479.13106487	2418964.94208776	1113.73956553243	1209.48247104388	920389.206826687	753860.904751746	2200584.90068373	2481790.94656747	1100.29245034187	1240.89547328374	906534.124732019	782322.015086632	2173690.6703026	2549634.3317815	1086.8453351513	1274.81716589075
A02-0161	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	active	10/09/2021	10/11/2021	10/11/2021	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	10605.7135	14141.67836	12373.69593	NA	NA	NA	NA	NA	NA	5343.6358826	7409.44611445596	NA	NA	NA	NA	12016.8406423	22856.9512776824	NA	NA	NA	NA	18690.045402	41365.1082147202	NA	NA	NA	NA
