Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
B01-0002	not institution specific	wwtp	WWTP	WWTP	183279	CharlestonWWTP-01	active	09/16/2021	09/17/2021	09/21/2021	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	34971.15493	40804.43978	37887.797355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
M04-0052	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	active	05/25/2022	05/26/2022	06/01/2022	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.068	61222.8839099406	35309.9785745144	48266.4312422275	15759.2527547439	9089.06672771118	12424.1597412275	25.8348405815474	14.9001093896905	20.3674749856189	171045.865774155	386440.622727414	46851.9520285347	104901.81486571	76.8064787353028	171.970188304442	175463.212497532	403653.045526573	48095.1341460592	109571.323812022	78.8444822066544	179.625121003315	179880.55922091	421314.907213806	49338.3162635837	114352.057893473	80.882485678006	187.462389989299
A03-0343	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	active	05/16/2022	05/16/2022	05/17/2022	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	1115	2482.26259835065	1798.63129917533	NA	NA	NA	NA	NA	NA	2126.12013506293	2864.7472142713	NA	NA	NA	NA	2134.146394898	2793.47244998153	NA	NA	NA	NA	2142.17265473306	3218.02035140474	NA	NA	NA	NA
E01-0128	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	active	06/21/2022	06/22/2022	06/24/2022	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.817	114483.01076889	116687.676608562	115585.343688726	787424.448104904	802588.338103954	795006.393104429	21.8729013362473	22.2941205028876	22.0835109195675	173849.260032177	182539.813459022	1353109.83146208	1431789.46942219	37.5863842072799	39.7719297061718	190598.509848118	210416.383510787	1485582.84137257	1648091.39334253	41.266190038127	45.780316481737	207347.759664059	238715.807362773	1618055.85128307	1867141.43496669	44.9459958689741	51.8650398601859
O01-0051	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	active	05/19/2022	05/20/2022	05/25/2022	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.88	58936.8955045939	69860.2330684663	64398.5642865301	419428.589590644	497165.294736242	458296.942163443	69.0872326784128	81.8918291444971	75.4895309114549	99940.0762617589	258667.01016115	853216.310978267	2359265.31564385	140.539665784593	388.612306974773	98500.8941609412	254881.441415031	839803.313002542	2323501.85882036	138.330310163489	382.721439436725	97061.7120601236	251351.51102294	826390.315026817	2289317.84540215	136.120954542385	377.090733882746
Q01-0058	not institution specific	wwtp	WWTP	WWTP	21809	MadisonWWTP-01	active	06/30/2022	07/01/2022	07/08/2022	24-hr time-weighted composite	Danville	25053	NA	-81.8472888	38.102484	4555	Boone	0.5	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.289	402014.291882514	425163.597464563	413588.944673538	439796.998063511	465121.956175238	452459.477119375	96.5525791577412	102.112394330458	99.3324867440998	421974.132299423	159149.139415135	537833.938860329	153958.718159391	118.075507982509	33.7999381250036	412165.736496449	115066.185176143	527869.462151683	141051.240576109	115.88791704757	30.9662438147331	402357.340693474	89386.8018736663	517904.985443038	157415.181237418	113.700326112632	34.5587664626603
E01-0108	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	active	05/10/2022	05/11/2022	05/12/2022	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3.068	36188.9749	49356.35068	42772.66279	420285.649737009	573206.783875812	496746.216806411	11.6746013815836	15.922410663217	13.7985060224003	111731.99606	113644.479767138	1029249.7025408	721901.03118833	28.5902695150221	20.052806421898	119724.247785	138489.809557584	1090699.58071633	892354.127306959	30.2972105754537	24.7876146474155	127716.49951	168924.415895351	1152149.45889187	1131124.70596675	32.0041516358853	31.4201307212985
C01-0176	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	05/16/2022	05/17/2022	05/24/2022	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	12.339	121410.144120455	108746.833205223	115078.488662839	5670846.13572919	5079366.00621107	5375106.07097013	113.416922714584	101.587320124221	107.502121419403	150897.177278996	113439.788658755	6544673.3932415	5205033.81405608	130.89346786483	104.100676281122	153072.281777859	102619.223798534	6629887.01260736	4767951.91914566	132.597740252147	95.3590383829132	155247.386276722	94893.2746211786	6715100.63197323	4489847.82471549	134.302012639465	89.7969564943099
B01-0022	not institution specific	wwtp	WWTP	WWTP	183279	CharlestonWWTP-01	active	10/11/2021	10/12/2021	10/13/2021	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	22246.11908	29664.72194	25955.42051	NA	NA	NA	NA	NA	NA	37334.100186	33906.5882033756	NA	NA	NA	NA	32800.969399	11656.4293714662	NA	NA	NA	NA	28267.838612	20682.793326158	NA	NA	NA	NA
N03-0031	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	active	03/09/2022	03/10/2022	03/16/2022	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.87	9632.305205	9632.305205	9632.305205	31722.1352680714	31722.1352680714	31722.1352680714	17.1193390545447	17.1193390545447	17.1193390545447	42357.767791	50738.1369819424	103346.143559836	125923.350758866	55.7723386723345	67.9564763944233	42078.656931	53720.2667791556	103912.05359364	135454.094643931	56.0777407413061	73.0998891764336	41799.546071	58314.7686383192	104477.963627445	147106.729034062	56.3831428102777	79.3884128624189
