Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
A1033	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	04/20/2021	04/20/2021	04/23/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8.676	5112	5112	5112	167889.41412192	167889.41412192	167889.41412192	3.47395741851349	3.47395741851349	3.47395741851349	22122	59124.9279727649	737271.544325808	1943067.02654855	15.2555773945913	40.2058232608125	23752.3	69941.7417754073	791683.914587371	2298393.77491216	16.3814748093728	47.5582224572124	25382.6	81327.825625824	846096.284848934	2674385.3465593	17.5073722241544	55.3382169044716
A1097	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	07/21/2021	07/21/2021	07/30/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7.124	1091	4560	2825.5	29421.28157644	122970.7094304	76195.99550342	0.608783346640457	2.54450234709485	1.57664284686765	2029.1	3009.39405406398	57931.847638243	83388.9444953829	1.19872222393319	1.72547890447324	2517.425	2109.28496323292	71554.1888242133	59530.7198148345	1.48059486890029	1.23180598855393	3005.75	2763.80497534335	85176.5300101835	78390.3746119717	1.7624675138674	1.62204880425368
A02-0358	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	active	02/16/2022	02/18/2022	02/18/2022	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	16476.13803	11768.00888	14122.073455	NA	NA	NA	NA	NA	NA	72583.195966	132763.746783254	NA	NA	NA	NA	70312.734612	137252.545765294	NA	NA	NA	NA	68042.273258	142554.793827534	NA	NA	NA	NA
A01-0133	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	12/23/2021	12/23/2021	12/28/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6.3	33907.67287	30138.7994	32023.236135	808632.996940608	718752.58961155	763692.793276079	16.732184177715	14.8723843240264	15.8022842508707	115832.830524	268317.641072722	3342878.51117616	8243424.78299602	69.1706363014435	170.572437986178	104112.583941	244047.143231247	3005896.70637257	7522657.04702841	62.1978295475204	155.658356377843	92392.337358	222308.994341225	2668914.90156897	6862370.31828356	55.2250227935973	141.995744046589
N03-0028	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	active	02/24/2022	02/25/2022	03/09/2022	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.69283	385053.978	436124.9399	410589.45895	1009860.12513025	1143801.15917109	1076830.64215067	544.986575893283	617.269918602853	581.128247248068	157375.27304	263685.780826732	391229.537774859	686317.66372883	211.133047908721	370.381901634555	160057.991622	282775.91423613	398968.990806692	741590.002115814	215.309762982565	400.210470650736	162740.710204	306083.582070896	406708.443838526	805436.928261169	219.486478056409	434.666448063232
E01-0074	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	active	03/03/2022	03/04/2022	03/11/2022	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2.622	122642.0733	68090.17517	95366.124235	1217264.89147063	675818.481034487	946541.686252558	33.8129136519619	18.7727355842913	26.2928246181266	63527.6821634	109140.815953008	730712.458274849	1048181.88638074	20.2975682854125	29.116163510576	57052.0799534	93403.0987297293	666569.253591454	898847.640750696	18.5158125997626	24.9679900208527	50576.4777434	80848.7327928411	602426.048908059	786946.369122736	16.7340569141127	21.8596213645205
R01-0033	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	active	05/11/2022	05/12/2022	05/27/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.148	2275.64896456897	2275.64896456897	2275.64896456897	1274.91112335142	1274.91112335142	1274.91112335142	0.606811577035419	0.606811577035419	0.606811577035419	2077.38657552302	1998.51496822206	1190.15076802139	1147.23914874126	0.566468713955923	0.546044335431347	2695.28672889322	2432.7935228269	1581.86017306571	1706.04114484365	0.752908221354454	0.812013871891312	3313.18688226342	4240.30438529012	1973.56957811002	2913.56824219222	0.939347728752986	1.38675309004865
H01-0167	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	03/24/2022	03/25/2022	04/01/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2.6	2944.172351	1716	2330.0861755	28976.7385939172	16888.985256	22932.8619249586	2.41472821615976	1.407415438	1.91107182707988	19990.8457882	23986.8855725307	177545.628812127	237259.125676866	14.7954690676772	19.7715938064055	16916.8918769	25485.6366677032	145406.765562936	211377.939389586	12.117230463578	17.6148282824655	13842.9379656	29783.3010330322	113267.902313745	231135.270766185	9.43899185947873	19.2612725638487
A01-0064	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	10/16/2021	10/16/2021	10/20/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	11.183	54807.41292	13690.59317	34249.003045	2320120.55915276	579553.476225519	1449837.01768914	48.0077917388008	11.9920848416139	29.9999382902074	53917.330804	74459.9317726579	1630459.11684045	2211901.53307622	33.7373596432803	45.768530315267	46231.403649	92011.1917921838	1369637.20885965	2575246.15257541	28.3404487845483	53.2868348074699	38545.476494	115446.118520908	1108815.30087885	3211403.49161172	22.9435379258163	66.4501632927438
A04-0001	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	active	01/25/2022	01/26/2022	01/28/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.667	1898034.997	890459.8153	1394247.40615	4792288.71888184	2248293.91145299	3520291.31516742	2396.14435944092	1124.1469557265	1760.14565758371	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
