Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
A01-0037	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	09/14/2021 12:00 AM	09/14/2021 11:55 PM	7.905	09/17/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	245537.4742	253239.4075	249388.44085	7347381.38072129	7577851.46072987	7462616.42072558	152.031563083953	156.800435787325	154.415999435639	143613.54302	107155.839681672	4529635.45362129	2927883.80241568	93.7269378749646	60.5835913428173	140455.176311	113631.59613276	4443113.84342033	3198207.2053239	91.9366380446186	66.1771065494931	137296.809602	123046.583743786	4356592.23321937	3567525.14584735	90.1463382142726	73.8190106324978
R01-0035	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	05/17/2022 09:00 AM	05/18/2022 08:30 AM	0.146	05/27/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1655	31083.5791379213	16369.2895689607	914.6686183	17178.9573304539	9046.81297437694	0.435349175773441	8.17656227056349	4.30595572316846	1777.11920920312	1803.03910210008	1032.45266159614	1062.14441628756	0.491410119750663	0.505542320936487	6571.18792140632	10278.634983138	3836.28760132002	5533.3396834504	1.82593412723466	2.63366953043808	11365.2566336095	20815.4985588378	6640.12254104389	11309.8369884679	3.16045813471865	5.38307329294045
E02-0095	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	01/25/2022 08:00 AM	01/26/2022 08:00 AM	0.144	01/28/2022	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1387779.686	1028135.211	1207957.4485	756477.374570101	560435.516506297	658456.445538199	316.385351137642	234.393775201295	275.389563169469	1943260.2284	3687173.91824347	1423690.49747801	2373951.26968862	595.437263688002	992.869623458227	1842667.79201	3596085.01991608	1329551.23852521	2290103.14760773	556.064926192058	957.801400086882	1742075.35562	3518089.04270032	1235411.97957241	2228118.23509472	516.692588696113	931.877137220711
B01-0029	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	12/08/2021 07:00 AM	12/09/2021 07:00 AM	7.32	12/10/2021	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4428.780307	2800	3614.3901535	122717.964597261	77585.76336	100151.86397863	2.45435929194522	1.5517152672	2.00303727957261	13534.1176014	13765.5675984287	350124.333996632	334258.125194171	7.00248667993265	6.68516250388342	13159.0346121	13848.8665846651	347077.87875567	385324.931017639	6.94155757511341	7.70649862035278	12783.9516228	24321.3002769181	344031.423514708	677578.247063778	6.88062847029416	13.5515649412756
A01-0179	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	02/15/2022 12:00 AM	02/16/2022 12:00 AM	8.6	02/18/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	128744.4551	87612.81878	108178.63694	4191214.71090878	2852193.7869068	3521704.24890779	86.724356706439	59.0174182028389	72.8708874546389	152192.3231	67392.2405282737	5269727.32868216	2121160.73629044	109.040873379452	43.8909273359221	149258.430538	75744.7614308715	5179959.02852559	2519055.05608229	107.183393240473	52.1241320990375	146324.537976	87870.4765048907	5090190.72836903	3010325.67975032	105.325913101495	62.2894735919201
H01-0070	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	01/11/2022 08:00 AM	01/12/2022 08:00 AM	2.3	01/19/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	147009.37	132851.4294	139930.3997	1279928.70037091	1156663.39753962	1218296.04895527	106.660725030909	96.3886164616354	101.524670746272	142706.94975	71242.6105483926	1088166.02287201	437402.531612997	90.6805019060011	36.4502109677498	146184.778145	64810.2110170181	1116618.15106695	369988.430688882	93.0515125889128	30.8323692240735	149662.60654	62627.4118042199	1145070.27926189	353618.174407049	95.4225232718245	29.4681812005874
A1032	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/19/2021 12:00 PM	04/19/2021 11:59 AM	8.689	04/23/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	19320	9660	14490	635462.3791068	317731.1895534	476596.7843301	13.1489484172074	6.57447420860371	9.86171131290556	23994	57066.4248789759	820464.668830416	1856342.18924188	16.9770044038739	38.4113182677097	26552.5	67796.6002383428	913307.568456385	2216256.93545966	18.8981039657421	45.8586520331828	29111	79446.20936144	1006150.46808235	2612407.05587521	20.8192035276104	54.0557659302103
L01-0009	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	01/31/2022 09:10 AM	02/01/2022 09:10 AM	0.315	02/09/2022	24-hr time-weighted composite	West Union	26456		-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1794125.44	2055206.201	1924665.8205	2139322.62027658	2450636.40317813	2294979.51172735	3793.12521325634	4345.10000563499	4069.11260944566	2502363.3952	2996722.03912601	3242730.53588646	4096175.02680204	5749.52222674905	7262.72167872703	2632171.67988	3171904.2324751	3408512.83818957	4338583.83675329	6043.46247905952	7692.52453325052	2761979.96456	3351682.42428453	3574295.14049267	4585874.75930651	6337.40273136998	8130.98361579168
G01-0103	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	04/19/2022 08:00 AM	04/19/2022 08:00 AM	1.88	04/21/2022	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2406.992828	2406.992828	2406.992828	17129.5348755542	17129.5348755542	17129.5348755542	2.09715167428431	2.09715167428431	2.09715167428431	3819.6372258	2326.11785974757	18427.9341278047	13871.6960952501	2.25611338489284	1.69829775896794	3409.1355544	1764.97272297251	17195.493845737	15478.9151263451	2.1052269644634	1.89506796355841	2998.633883	3431.2295938593	15963.0535636693	21094.3647615987	1.95434054403395	2.58256179745332
R01-0008	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	05/19/2022 09:00 AM	05/20/2022 08:31 AM	0.174	05/27/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6560.84365211428	15310.2342970669	10935.5389745906	4321.37407143209	10084.25943782	7202.81675462606	2.05681773985344	4.79974271195623	3.42828022590484	3154.60154521763	4790.20695452621	2006.74940346661	3247.57683679472	0.955140125400576	1.54572909890277	10598.5460361257	10729.0914303537	6587.6624009679	6623.55067912567	3.13548900569629	3.1525705279037	18042.4905270338	19904.7689120005	11168.5753984692	11824.3710967156	5.315837885992	5.62797291609499
