Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
S01-0045	not institution specific	wwtp	WWTP	WWTP	21939	FollansbeeWWTP-01	active	03/22/2022	03/23/2022	03/30/2022	24-hr time-weighted composite	Follansbee	26037		-80.59829	40.3258	6468	Brooke	1.6	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.657	6164.401453	15412.70396	10788.5527065	15330.9549960599	38331.6162290759	26831.2856125679	2.37027751948978	5.92634759262151	4.14831255605564	10793.7967994	11687.2068700888	31215.3043692861	37667.4289446012	4.82611384806526	5.82365939155862	8741.1402126	6515.50970373827	24960.7449799344	20181.4236511061	3.85911332404676	3.12019536968246	6688.4836258	10522.2796957202	18706.1855905828	26541.3793989855	2.89211280002826	4.10349093985552
A02-0218	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	inactive	11/10/2021	11/12/2021	11/12/2021	48-hr time-weighted composite	College Park Apartments	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	20996.05329	37805.6027	29400.827995	NA	NA	NA	NA	NA	NA	5140.9107818	16356.0563739565	NA	NA	NA	NA	8347.6446455	22150.5685334382	NA	NA	NA	NA	11554.3785092	28385.6829423544	NA	NA	NA	NA
MU-438	not institution specific	wwtp	WWTP	WWTP	138800	HSB	active	12/19/2021	12/20/2021	12/21/2021	24-hr time-weighted composite	Huntington	25704		-82.5288640349052	38.4007449310171	56000	Cabell,Wayne	17	Marshall University Infectious Disease Surveillance Lab	MUIDSL	9.25	453067	453067	453067	15864160.2603475	15864160.2603475	15864160.2603475	283.288576077634	283.288576077634	283.288576077634	406632.4	354873.462917644	14022921.9142613	9648391.98759037	250.409319897523	172.292714064114	467519.2	343611.712911977	16074105.7991232	8736013.21146295	287.037603555771	156.000235918981	528406	428314.799796172	18125289.6839851	11869817.0786906	323.66588721402	211.961019262332
N03-0080	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	active	05/27/2022	05/28/2022	06/02/2022	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.94939	22013.9259472489	16509.3609876931	19261.643467471	79114.3162903705	59331.8434004946	69223.0798454325	42.6952597357639	32.0193434433322	37.357301589548	35132.0036575198	67846.1740029551	71321.769290337	126510.899726328	38.4898916839379	68.2735562473435	35876.8080105074	67672.0086221377	71417.7014772872	124494.67104499	38.5416629666957	67.1854673745225	36621.6123634949	67958.0797220913	71513.6336642373	123728.50522329	38.5934342494535	66.7719941841824
H01-0306	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	08/08/2022	08/09/2022	08/16/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.9	166302.790939808	163955.907225609	165129.349082709	1196096.07091777	1179216.6284647	1187656.34969123	99.6746725764809	98.268052372058	98.9713624742695	172537.308633328	110632.909888374	1461153.80313291	984561.109819084	121.762816927743	82.0467591515903	170971.512258053	120325.963065035	1447186.48947196	1064548.09980354	120.598874122663	88.7123416502947	169405.715882778	130146.586989911	1433219.175811	1146614.49214304	119.434931317583	95.5512076785866
MU-881	not institution specific	wwtp	WWTP	WWTP	138800	HSB	active	2/23/2022	2/24/2022	2/25/2022	24-hr time-weighted composite	Huntington	25704		-82.5288640349052	38.4007449310171	56000	Cabell,Wayne	17	Marshall University Infectious Disease Surveillance Lab	MUIDSL	24.33	211422	42279	126850.5	19471760.1269766	3893854.6906587	11682807.4088176	347.710002267439	69.5331194760482	208.621560871744	292914	831031.252292794	19663254.9263218	47243978.0768505	351.129552255746	843.642465658045	276546.2	784827.009807318	18559782.1251089	43319441.6038566	331.424680805515	773.561457211725	260178.4	752781.764512402	17456309.3238959	41669134.4729604	311.719809355285	744.09168701715
A02-0165	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	active	10/09/2021	10/11/2021	10/11/2021	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	2173	1414	1793.5	NA	NA	NA	NA	NA	NA	4660.4252356	10992.8382739633	NA	NA	NA	NA	10533.3513988	26717.9443402607	NA	NA	NA	NA	16406.277562	42538.4595920364	NA	NA	NA	NA
M04-0019	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	active	03/08/2022	03/09/2022	03/17/2022	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.112	1258	559	908.5	533.34912736	236.99694928	385.17303832	0.874342831737705	0.388519588983607	0.631431210360656	10138.6730906	23423.0327601162	4145.375193528	9791.79330857899	6.7956970385705	16.0521201779983	10084.8548088	23000.2790658199	4118.17277309649	9584.64297252987	6.75110290671555	15.7125294631637	10031.036527	22901.6299831912	4090.97035266497	9498.88920706364	6.70650877486061	15.5719495197765
A01-0259	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	05/21/2022	05/22/2022	05/24/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7.7	423275.592327116	420649.62387085	421962.608098983	12337491.7816226	12260950.9537665	12299221.3676946	255.286620212353	253.702842115679	254.494731164016	267359.527230263	193106.674587182	8272266.49194446	5121496.17531948	171.16922885169	105.973683482029	269537.205308676	179943.746564098	8358234.49752573	4667363.22584428	172.948073529336	96.5767924566355	271714.883387089	169445.744020571	8444202.503107	4337304.50220047	174.726918206981	89.7472376717527
M04-0073	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	active	05/17/2022	05/18/2022	05/25/2022	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.083	16221.0680544377	16221.0680544377	16221.0680544377	5096.48163758777	5096.48163758777	5096.48163758777	8.35488793047175	8.35488793047175	8.35488793047175	59005.8328343391	89914.9298860704	24600.1145812628	37560.8652035219	40.3280566905948	61.5751888582326	62066.9301374268	91713.4973907036	26082.575570988	39494.6510255192	42.758320608177	64.7453295500315	65128.0274405145	96981.8954527165	27565.0365607131	42999.2115411476	45.1885845257591	70.4905107231928
G01-0084	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	active	02/19/2022	02/20/2022	02/24/2022	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.361	2504.662243	7514.436096	5009.5491695	12903.8771352348	38713.9465188789	25808.9118270568	1.57980866004343	4.73970941710075	3.15975903857209	138489.5001766	251867.911104188	492147.208808076	824577.944082763	60.2530862889417	100.952245847547	133576.5679899	260466.069597001	475927.747868296	861438.449985256	58.2673540485181	105.465040399762	128663.6358032	272362.964621106	459708.286928517	908400.661157133	56.2816218080946	111.214576537357
A03-0254	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	inactive	03/02/2022	03/02/2022	03/04/2022	8-hr time-weighted composite	North Elementary	26505		-79.95674	39.66064	688	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	2442	507	1474.5	NA	NA	NA	NA	NA	NA	1877.338546	2388.01273221936	NA	NA	NA	NA	1711.238546	1774.46306602546	NA	NA	NA	NA	1545.138546	2574.49742287093	NA	NA	NA	NA
B01-0099	not institution specific	wwtp	WWTP	WWTP	183279	CharlestonWWTP-01	active	02/16/2022	02/17/2022	02/18/2022	24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7.932	260701.3321	282963.7465	271832.5393	7827784.85914825	8496233.2670051	8162009.06307667	156.555697182965	169.924665340102	163.240181261534	281499.76534	85485.8191298466	9290236.63817388	4890526.12787376	185.804732763478	97.8105225574751	286311.47067	115386.958150188	9477707.01234903	5888994.07526169	189.554140246981	117.779881505234	291123.176	147274.091914574	9665177.38652417	6949743.40210977	193.303547730484	138.994868042195
N03-0017	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	active	04/08/2022	04/09/2022	04/13/2022	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.94815	1281	739	1010	4597.6838456115	2652.3718672185	3625.027856415	2.48121092585618	1.43139334442445	1.95630213514031	12605.64571	22729.3732759219	31374.9880347077	53531.6226298306	16.9319957014073	28.889164937847	9578.6865138	18937.2799525002	24345.8972002944	45682.7573061837	13.138638532269	24.6534038349615	6551.7273176	16154.3148304818	17316.8063658811	39143.1080900454	9.34528136313065	21.1241813761713
