Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
1231	not institution specific	wwtp	WWTP	WWTP		HSB	active	4/4/2022	4/5/2022	4/6/2022	24-hr time-weighted composite	Huntington	25704	NA	-82.5288640349052	38.4007449310171	56000	Wayne, Cabell	17	Marshall University Infectious Disease Surveillance Lab	MUIDSL	14.15	64630	88874	76752	3461812.333445	4760407.076011	4111109.704728	61.8180773829464	85.0072692144822	73.4126732987143	138820.6	193304.943295127	4379672.8851652	5899547.85362297	78.20844437795	105.349068814696	158995.2	202943.58104057	5011074.76095648	6162458.39719939	89.4834778742229	110.043899949989	179169.8	213529.049750729	5642476.63674776	6445374.73977297	100.758511370496	115.095977495946
A03-0059	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	active	04/18/2022 08:00 AM	04/19/2022 08:00 AM	04/19/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.939	NA	NA	NA	NA	NA	NA	NA	NA	NA	45269.209288	86416.0472310415	117344.646441939	216992.079840825	58.6723232209693	108.496039920412	38854.3590473	74874.3748650769	101563.463480345	187405.907270076	50.7817317401727	93.7029536350379	32439.5088066	63772.5282284109	85782.2805187521	159339.665759088	42.891140259376	79.6698328795439
A03-0100	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	active	03/28/2022 06:00 AM	03/28/2022 02:00 PM	03/04/2022	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	2634.22058	5268.606255	3951.4134175	NA	NA	NA	NA	NA	NA	1225.784466	2483.14705236455	NA	NA	NA	NA	1848.4230335	2651.46850930342	NA	NA	NA	NA	2471.061601	3158.24625281505	NA	NA	NA	NA
A02-0377	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	active	03/02/2022 09:00 AM	03/04/2022 09:00 AM	03/04/2022	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	1178	2202	1690	NA	NA	NA	NA	NA	NA	8480.7909726	21740.423034331	NA	NA	NA	NA	8065.8028301	19500.9828825177	NA	NA	NA	NA	7650.8146876	18311.455153985	NA	NA	NA	NA
C01-0143	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	04/06/2022 07:00 AM	04/07/2022 07:00 AM	04/12/2022	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	12.546	10183.88148	2776	6479.94074	483650.392587573	131837.10871536	307743.750651466	9.67300785175145	2.6367421743072	6.15487501302932	11139.069154	14018.9124823019	359527.174189297	417789.092729448	7.19054348378594	8.35578185458896	8170.8728437	10947.838591225	259484.974719795	304655.109472193	5.18969949439591	6.09310218944385	5202.6765334	8655.90301377688	159442.775250294	224687.96225569	3.18885550500588	4.4937592451138
A03-0240	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	active	02/18/2022 06:00 AM	02/18/2022 02:00 PM	02/24/2022	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	1103	1585	1344	NA	NA	NA	NA	NA	NA	1467.4410424	1884.23240133536	NA	NA	NA	NA	1668.2179522	1698.80800034077	NA	NA	NA	NA	1868.994862	1712.70753609099	NA	NA	NA	NA
A04-0014	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	active	02/11/2022 09:00 AM	02/12/2022 09:00 AM	02/15/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.698	219077.3267	201271.5706	210174.44865	578849.657277886	531803.000413332	555326.328845609	289.424828638943	265.901500206666	277.663164422805	304564.3993	281343.137673736	889140.054090056	770654.180546423	444.570027045028	385.327090273212	274075.415138	341483.951447037	801082.583099153	957977.308992587	400.541291549576	478.988654496294	243586.430976	424083.976124654	713025.11210825	1204636.35618087	356.512556054125	602.318178090434
S01-0013	not institution specific	wwtp	WWTP	WWTP	21939	FollansbeeWWTP-01	active	05/30/2022 06:00 AM	05/31/2022 06:00 AM	06/02/2022	24-hr time-weighted composite	Follansbee	26037		-80.59829	40.3258	6468	Brooke	1.6	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.61	88114.4714355469	93460.6964886188	90787.5839620829	203465.134803269	215810.103607939	209637.619205604	31.4571946201714	33.3658168843444	32.4115057522579	165929.506391287	231517.314664865	421470.383960396	637078.993594528	65.1623970254168	98.4970614710154	161399.723544717	210510.100276649	412413.144811698	586621.055523332	63.7620817581475	90.6958960301998	156869.940698147	194202.236602385	403355.905662999	547965.903070241	62.3617664908781	84.7195273763514
L01-0095	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	04/30/2022 09:00 AM	05/01/2022 09:00 AM	05/04/2022	24-hr time-weighted composite	West Union	26456		-80.77899	39.29906	564	Doddridge	0.2	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.272	2725.347751	5450.873338	4088.1105445	2806.10394739071	5612.39100033241	4209.24747386156	4.97536160884878	9.95104787292981	7.4632047408893	2371.1136084	1289.59963355732	2667.89944674102	1288.23216044013	4.73031816798053	2.28409957524846	2435.5451388	1713.96695426675	2735.39214425278	1534.35237927455	4.84998607137018	2.72048294197616	2499.9766692	3175.68994576756	2802.88484176455	3201.09458312601	4.96965397475983	5.67569961547166
A03-0306	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	active	04/11/2022 06:00 AM	04/11/2022 02:00 PM	NA	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	1222	2434	1828	NA	NA	NA	NA	NA	NA	1746.8	1117.47447319184	NA	NA	NA	NA	1401.9	735.946022957532	NA	NA	NA	NA	1057	1517.69796809563	NA	NA	NA	NA
