Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
E01-0119	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	active	05/31/2022	06/01/2022	06/02/2022	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3.03	267577.189207077	282660.403847694	275118.796527385	3069054.78442298	3242056.12356717	3155555.45399507	85.2515217895271	90.0571145435325	87.6543181665298	153096.883669496	264312.432203999	3084853.13469201	5976016.64877616	85.6903648525559	166.000462466004	117008.698195685	196293.824345056	2109410.29684878	2953607.83039641	58.5947304680216	82.044661955456	80920.5127218737	215063.931265138	1133967.45900554	2388500.98126031	31.4990960834872	66.347249479453
M03-0018	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	active	03/03/2022	03/04/2022	03/09/2022	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.204	252401.2408	172531.2611	212466.25095	194910.204911092	133232.718460432	164071.461685762	178.652800101826	122.11981527079	150.386307686308	87848.767884	181833.300933023	72632.6422686089	135619.106301775	66.5743742150403	124.307155180362	81230.707932	155022.835335027	67159.1794604749	116388.156365254	61.5574513844866	106.680253313707	74612.64798	133766.40186524	61685.7166523409	102509.929525255	56.540528553933	93.9596054310315
L01-0052	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	04/01/2022	04/02/2022	04/06/2022	24-hr time-weighted composite	West Union	26456		-80.77899	39.29906	564	Doddridge	0.2	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.301	1768	5057.226615	3412.6133075	2014.47406888	5762.24653640683	3888.36030264342	3.57176253347518	10.2167491780263	6.89425585575074	1840.7049474	1526.16761026753	2147.41007099985	1808.50280691723	3.80746466489336	3.20656526049155	2461.492823	1778.62413449615	2872.55994230776	2150.50958359035	5.0931913870705	3.81296025459281	3082.2806986	2992.83008468443	3597.70981361567	3557.74002530427	6.37891810924763	6.30804969025579
N03-0029	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	active	02/18/2022	02/19/2022	03/09/2022	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.95758	13144.66478	3285.78	8215.22239	47647.2134565436	11910.4034717911	29778.8084641674	25.713552863758	6.42763274246686	16.0705928031124	100566.216506	177732.962895301	1429519.91696971	4067286.90874646	771.462448445608	2194.97404681406	76025.59639	123179.946489134	977186.681529226	2758242.27178329	527.353848639625	1488.52793944052	51484.976274	81990.7650557196	524853.446088739	1459717.72871919	283.245248833642	787.759162827411
A02-0462	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	active	04/18/2022	04/20/2022	04/20/2022	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	1081	2093	1587	NA	NA	NA	NA	NA	NA	2781.741324	7513.62586824721	NA	NA	NA	NA	3088.8509648	5893.07654344328	NA	NA	NA	NA	3395.9606056	4291.85664346941	NA	NA	NA	NA
L01-0030	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	02/14/2022	02/15/2022	02/23/2022	24-hr time-weighted composite	West Union	26456		-80.77899	39.29906	564	Doddridge	0.2	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.282	394145.3218	412267.0931	403206.20745	420744.463211772	440089.193483451	430416.828347612	746.000821297469	780.299988445835	763.150404871652	250825.6274	251631.396909373	286857.23610943	242579.174603205	508.612120761401	430.104919509228	254620.985824	296379.909664232	289321.413517087	294158.565753069	512.981229640226	521.557740696931	258416.344248	344848.086288179	291785.590924745	350830.701324944	517.350338519051	622.040250576143
L01-0122	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	04/28/2022	04/29/2022	05/04/2022	24-hr time-weighted composite	West Union	26456		-80.77899	39.29906	564	Doddridge	0.2	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.307	2792.349206	1945	2368.674603	3245.04728862053	2260.32509215	2752.68619038526	5.75362994436264	4.00766860310284	4.88064927373274	1533.2698412	2051.23573137502	1825.52245654411	2550.51664049968	3.23674194422714	4.52219262499943	1882.2359214	1062.36372179421	2241.12231627808	1443.12686109903	3.97362112815263	2.55873556932452	2231.2020016	612.478508995313	2656.72217601206	1049.93684067201	4.71050031207813	1.86159014303548
N03-0034	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	active	02/22/2022	02/23/2022	03/09/2022	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.68632	62856.43592	98816.7657	80836.60081	163301.183393757	256726.213342603	210013.69836818	88.1279996728315	138.54625652596	113.337128099396	75288.570822	98625.3703657129	176964.023931253	201726.614293945	95.5013620783882	108.864875495923	70506.536993	83683.9731797998	165893.840336344	174954.049766892	89.5271669381242	94.4166485520196	65724.503164	79453.0036333734	154823.656741435	179295.660896875	83.5529717978602	96.7596658914601
A01-0186	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	02/25/2022	02/26/2022	03/01/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	14.2	49696.76815	59643.1987	54669.983425	2671341.53234222	3205990.24323173	2938665.88778698	55.2752344881274	66.3381526906086	60.806693589368	152765.83301	133364.107998163	6226594.08601628	4890416.8310084	128.840301399112	101.192203919227	158299.798995	140255.236847309	6465526.1273604	5168164.84080416	133.784268485358	106.939348634418	163833.76498	148744.797334517	6704458.16870452	5510823.86178466	138.728235571605	114.029627995875
G01-0005	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	active	10/10/2021	10/11/2021	10/13/2021	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	290704.2825	296401.18	293552.73125	NA	NA	NA	NA	NA	NA	407217.13458	528722.468527757	NA	NA	NA	NA	409316.835788	548770.247808508	NA	NA	NA	NA	411416.536996	570542.123556819	NA	NA	NA	NA
L01-0097	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	04/12/2022	04/13/2022	04/20/2022	24-hr time-weighted composite	West Union	26456		-80.77899	39.29906	564	Doddridge	0.2	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.311	49367.5708	41568.82212	45468.19646	58118.5903126107	48937.4158667347	53528.0030896727	103.047145944345	86.7684678488204	94.9078068965828	14086.9886324	36713.1927063736	17107.7789896	42740.3112970426	30.332941470922	75.7806937890827	12820.5990498	33841.2690663658	15565.2366065422	39381.5477272651	27.5979372456421	69.8254392327395	11554.2094672	31005.1722367334	14022.6942234843	36073.6374476705	24.8629330203623	63.9603500845221
A04-0052	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	active	04/07/2022	04/08/2022	04/08/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.502	16971.76125	14546.80379	15759.28252	96496.1022795505	82708.5560351252	89602.3291573379	48.2480511397752	41.3542780175626	44.8011645786689	165803.850732	321630.934046163	377456.697081044	613212.665231861	188.728348540522	306.606332615931	166267.059379	322149.530692502	378944.056148151	613730.133874665	189.472028074075	306.865066937332	166730.268026	323160.886365389	380431.415215257	615790.514801224	190.215707607629	307.895257400612
A01-0076	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	10/30/2021	10/30/2021	11/03/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	11.237	112048.3065	106138.4887	109093.3976	4766159.83982805	4514775.97568138	4640467.90775471	98.6210859093704	93.4194664724668	96.0202761909186	67500.144936	87292.2439382975	2367325.35205224	3467782.21071298	48.9845504066428	71.7551359607884	60578.4239407	84288.0772522744	2137583.90614896	3399691.64591668	44.2307545553087	70.3462101869865	53656.7029454	83578.9359514997	1907842.46024568	3390565.34350756	39.4769587039746	70.1573692995274
A02-0443	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	active	04/09/2022	04/11/2022	04/11/2022	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	1186	2300	1743	NA	NA	NA	NA	NA	NA	1452.8331836	1815.28860197029	NA	NA	NA	NA	1674.6331836	1530.12893967886	NA	NA	NA	NA	1896.4331836	1793.07110127037	NA	NA	NA	NA
A04-0030	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	active	03/08/2022	03/09/2022	03/11/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.641	128094.69	128094.69	128094.69	310815.080023129	310815.080023129	310815.080023129	155.407540011564	155.407540011564	155.407540011564	147934.752802	162354.156758066	362751.329410564	353848.06893993	181.375664705282	176.924034469965	145179.515901	173633.431330576	355322.484533501	385375.054925896	177.66124226675	192.687527462948	142424.279	187694.721841947	347893.639656438	425788.539932639	173.946819828219	212.89426996632
A01-0181	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	02/21/2022	02/22/2022	02/22/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10.2	110520.7685	113094.4924	111807.63045	4267337.50733337	4366712.02925402	4317024.76829369	88.2994849224749	90.3557364106526	89.3276106665637	126749.482496	75535.1382594228	4718776.29980737	1861977.93955848	97.6406286171034	38.5279328662159	116533.47035	80766.4007977189	4325286.63353764	2126582.68225648	89.4985646734323	44.0031179079722	106317.458204	91471.8921504826	3931796.9672679	2701501.64448183	81.3565007297612	55.8993056712844
A04-0097	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	active	06/20/2022	06/21/2022	06/22/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.481	256844.564080238	238299.078047275	247571.821063756	467658.013012502	433890.72196788	450774.367490191	233.829006506251	216.94536098394	225.387183745096	849592.404842377	2032072.5830779	1711224.60604528	3933959.9154382	855.612303022641	1966.9799577191	862851.71431303	2091112.42876346	1738815.4688277	4050040.4670273	869.407734413849	2025.02023351365	876111.023783684	2150369.32008923	1766406.33161011	4166632.4094641	883.203165805057	2083.31620473205
MU-1229	not institution specific	wwtp	WWTP	WWTP	138800	HSB	active	4/3/2022	4/4/2022	4/5/2022	24-hr time-weighted composite	Huntington	25704	NA	-82.5288640349052	38.4007449310171	56000	Cabell,Wayne	17	Marshall University Infectious Disease Surveillance Lab	MUIDSL	7.22	137062	197066	167064	3745994.9483324	5385943.8829732	4565969.4156528	66.8927669345072	96.1775693388072	81.5351681366571	155786.4	177695.270951624	4569901.6238526	5825623.47224524	81.605386140225	104.028990575808	166892.1	191668.813365388	4875257.20277628	6270969.72514562	87.0581643352907	111.981602234743	177997.8	215673.881168972	5180612.78169996	6972401.94040396	92.5109425303564	124.507177507214
L01-0082	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	04/05/2022	04/06/2022	04/20/2022	24-hr time-weighted composite	West Union	26456		-80.77899	39.29906	564	Doddridge	0.2	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.309	41454.38701	41454.38701	41454.38701	48488.8519996409	48488.8519996409	48488.8519996409	85.973141843335	85.973141843335	85.973141843335	16107.4430814	36360.3178338642	18010.1325947071	41007.9984692038	31.9328592104736	72.7092171439784	17012.5988274	35761.821833014	19030.4757940381	40216.7804407305	33.7419783582235	71.3063482991676	17917.7545734	35193.1338585636	20050.818993369	39456.7057142124	35.5510975059734	69.9586980748447
H01-0133	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	02/18/2022	02/19/2022	02/25/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4.3	1359	2329	1844	22120.800417	37909.745527	30015.272972	1.84340003475	3.15914546058333	2.50127274766667	29109.9291244	46211.8868351145	264095.356416677	458754.305256034	22.0079463680564	38.2295254380029	31065.9109012	51860.2279279759	274925.116155145	456804.888101407	22.910426346262	38.0670740084506	33021.892678	59484.0126048736	285754.875893612	474893.673084198	23.8129063244677	39.5744727570165
