Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
J01-0097	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	active	07/25/2022	07/26/2022	07/27/2022	24-hr time-weighted composite	Alpine Lake	26764		-79.50179	39.45709	700	Preston	0.15	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.103	11945.77804	4777.902989	8361.8405145	4657.62576799083	1862.89114061982	3260.25845430532	6.65375109712975	2.66127305802832	4.65751207757904	157429.781104	444728.637452124	35219.7842406757	98995.3646550429	50.3139774866796	141.421949507204	154540.8332129	441267.325335825	34483.2300412155	98383.201300571	49.2617572017364	140.547430429387	151651.8853218	438229.636994238	33746.6758417553	97865.0232018887	48.2095369167933	139.807176002698
R01-0173	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	active	11/15/2022	11/16/2022	11/28/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.176	148545.533716679	138067.33623147	143306.434974074	98965.8117864159	91984.8996429385	95475.3557146772	47.1041464952003	43.7814848371911	45.4428156661957	1003866.13462865	1564906.17781205	647600.959299433	1012848.76086925	308.23463079459	482.079372141483	528834.288351237	758627.191998702	341349.980027731	490993.999565578	162.470242754751	233.695382944112	53802.442073822	92830.5861925473	35099.0007560298	62400.9629025717	16.7058547149118	29.7006010959408
Q01-0130	not institution specific	wwtp	WWTP	WWTP	21809	MadisonWWTP-01	active	09/18/2022	09/19/2022	09/26/2022	24-hr time-weighted composite	Danville	25053		-81.8472888	38.102484	4555	Boone	0.5	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.265	834236.394166946	816264.892816542	825250.643491744	836850.599043527	818822.781297917	827836.690170722	183.721317023826	179.763508517655	181.74241277074	332258.608996868	528197.777992763	347869.610071021	513946.811430079	76.3709352515963	112.831352674002	316069.584980607	540996.256717529	329812.593421937	529655.307396211	72.4067164482847	116.27997966986	299880.560964346	555807.395472892	311755.576772853	548056.846385456	68.4424976449732	120.319834552241
N03-0068	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	active	04/18/2022	04/19/2022	04/20/2022	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.84589	2199	1169	1684	7041.2869823151	3743.1853034681	5392.2361428916	3.79993900826503	2.02006762194717	2.9100033151061	9483.390342	32244.8588113947	15012.8682100065	45836.1900877499	8.10192563950702	24.7362061995412	10666.8493646	35253.1638028212	16815.1494100014	50032.6985257827	9.07455445763702	27.0009166356086	11850.3083872	38308.6610725598	18617.4306099963	54422.1810249744	10.047183275767	29.369768497018
E02-0052	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	active	03/30/2022	03/31/2022	04/01/2022	24-hr time-weighted composite	Athens	24740		-81.01598	37.42163	2391	Mercer	0.5	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.149	17991.74175	11993.63664	14992.689195	10147.8117515423	6764.72397893994	8456.2678652411	4.24417053598589	2.82924465869508	3.53670759734048	44042.0525624	125105.933616286	21694.8948565167	60285.3469700074	9.07356539377528	25.2134449895472	40592.395954	106595.210477433	20189.8398096526	51283.8192758728	8.44409862386138	21.4486906214441	37142.7393456	89186.2371153455	18684.7847627884	43080.9602064561	7.81463185394748	18.0179674640134
E01-0190	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	active	10/12/2022	10/13/2022	10/24/2022	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.965	148371.3287	71029.05013	109700.189415	1103635.00185043	528337.560622366	815986.2812364	30.6565278291787	14.6760433506213	22.6662855899	128838.487618	122823.351276316	1047648.53917274	855309.521653192	29.1013483103538	23.7585978236998	121758.868396	111878.696688002	1003446.9869398	810829.367649806	27.8735274149945	22.5230379902724	114679.249174	111994.399518869	959245.434706871	866188.211627558	26.6457065196353	24.0607836563211
E02-0204	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	active	09/28/2022	09/29/2022	10/03/2022	24-hr time-weighted composite	Athens	24740		-81.01598	37.42163	2391	Mercer	0.5	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.135	268806.324005127	277169.030606747	272987.677305937	137368.189838553	141641.786720127	139504.98827934	57.4521914841294	59.2395594814415	58.3458754827855	215033.223710954	434987.479086164	86644.0566352128	128951.403390611	36.23758119415	53.9319963992517	213252.501485869	439580.751632619	84017.3802149699	134545.262261871	35.1390130551944	56.2715442333212	211471.779260784	444988.827504341	81390.703794727	141384.242555535	34.0404449162388	59.1318454853762
J01-0153	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	active	10/12/2022	10/13/2022	10/19/2022	24-hr time-weighted composite	Alpine Lake	26764		-79.50179	39.45709	700	Preston	0.15	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.053	1284496.894	1261935.825	1273216.3595	257704.411538377	253178.058039602	255441.234788989	368.149159340538	361.682940056575	364.916049698556	732792.841964	1206442.39785404	157720.041205323	258507.574532849	225.314344579033	369.296535046927	725899.443628	1192765.18271882	156317.779265789	255482.846295197	223.311113236841	364.975494707425	719006.045292	1179127.08738953	154915.517326254	252467.193651647	221.307881894648	360.667419502353
Q01-0095	not institution specific	wwtp	WWTP	WWTP	21809	MadisonWWTP-01	active	08/07/2022	08/08/2022	08/16/2022	24-hr time-weighted composite	Danville	25053		-81.8472888	38.102484	4555	Boone	0.5	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.4315	77893.87822	80330.39555	79112.136885	127232.20458602	131212.022750066	129222.113668043	27.9324269124084	28.8061520856348	28.3692894990216	45859.509654	39159.6791366146	94279.3559840812	74558.3121022588	20.6979925321803	16.3684549071918	46047.978703	37063.1607814813	94299.5214649803	62715.7185301952	20.7024196410495	13.7685441339616	46236.447752	36110.8611660327	94319.6869458794	53696.4025103378	20.7068467499186	11.7884528013914
B01-0139	not institution specific	wwtp	WWTP	WWTP	183279	CharlestonWWTP-01	active	05/02/2022	05/03/2022	05/06/2022	24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10.358	44952.02176	44952.02176	44952.02176	1762536.26300842	1762536.26300842	1762536.26300842	35.2507252601685	35.2507252601685	35.2507252601685	49609.184058	51690.5402678024	1918126.00212706	1589018.76099793	38.3625200425411	31.7803752199586	54954.176258	65310.093347078	2106910.9988639	2040224.1958751	42.138219977278	40.804483917502	60299.168458	79203.3373658373	2295695.99560074	2506684.35113099	45.9139199120148	50.1336870226199
