Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
D01-0180	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	active	10/23/2022	10/24/2022	10/26/2022	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.22	259007.8997612	56718.4317111968	157863.165736198	1196150.33447875	261937.072672335	729043.703575545	70.3617843811032	15.4080630983727	42.8849237397379	506947.18551401	622459.377567618	2329790.54266237	2837883.86054086	137.046502509551	166.934344737698	495008.389058746	672625.001006108	2274404.66058599	3069712.55366958	133.788509446234	180.571326686446	483069.592603483	731765.029465585	2219018.7785096	3343328.50944964	130.530516382918	196.666382908802
E01-0179	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	active	09/22/2022	09/23/2022	09/30/2022	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.998	262045.301198959	250206.138789654	256125.719994307	1981913.90941588	1892371.37403182	1937142.64172385	55.0531641504411	52.5658715008838	53.8095178256625	244996.860444546	167065.725402269	1953961.08530078	1120666.63483533	54.2766968139106	31.1296287454257	224698.093403131	177795.482303051	1774420.8154967	1255888.23832273	49.2894670971306	34.8857843978536	204399.326361716	191188.844233083	1594880.54569263	1422769.22960291	44.3022373803507	39.5213674889696
M04-0127	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	active	10/13/2022	10/14/2022	10/19/2022	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.058	26882.31245	29123.28444	28002.798445	5902.11331353856	6394.12718481718	6148.12024917787	9.67559559596486	10.4821757128151	10.07888565439	32101.2474516	75583.8722309122	3263.10448115964	2912.14264060225	5.34935160845842	4.77400432885614	37089.6081958	72269.2253688154	4386.60606192622	2618.19443782741	7.19115747856758	4.29212202922526	42077.96894	69762.3248550427	5510.1076426928	3934.88726201059	9.03296334867673	6.45063485575507
C01-0077	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	02/13/2022	02/14/2022	02/15/2022	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9.921	22087.88663	22087.88663	22087.88663	829511.744433366	829511.744433366	829511.744433366	16.5902348886673	16.5902348886673	16.5902348886673	51347.401768	58036.9624930297	2285918.25941256	2457948.06446029	45.7183651882513	49.1589612892058	51583.262902	56158.3627216645	2301139.15356793	2406230.61710045	46.0227830713585	48.124612342009	51819.124036	55530.5486290078	2316360.04772329	2419597.44667254	46.3272009544657	48.3919489334508
L01-0029	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	02/18/2022	02/19/2022	02/23/2022	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.42797	29343.43804	32012.04255	30677.740295	47537.5996342327	51860.850802196	49699.2252182144	84.2865241741715	91.951863124461	88.1191936493163	349009.411882	538298.341513211	370619.73870177	502265.505289352	657.127196279734	890.541676044951	351519.772052	563744.649058726	369221.958312013	535203.796340623	654.648862255343	948.942901313161	354030.132222	602898.428421182	367824.177922257	583404.355980877	652.170528230952	1034.40488649092
A01-0269	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	06/07/2022	06/08/2022	06/10/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8.7	421125.0991	480462.6364	450793.86775	13868941.1040419	15823108.1955578	14846024.6497999	286.975275286417	327.410780408	307.193027847208	383426.78262	166381.439915956	11424063.1398376	4197656.84513574	236.38601100475	86.8576569511617	385348.45494	181369.015865349	11487367.1532462	4916325.04776426	237.69589375199	101.728295144932	387270.12726	199969.934213518	11550671.1666548	5726301.84202422	239.00577649923	118.488285094029
C01-0041	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	11/17/2021	11/18/2021	11/23/2021	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6.011	128589.0806	59299.78721	93944.433905	2925928.73587181	1349313.25909817	2137620.99748499	58.5185747174362	26.9862651819633	42.7524199496998	112009.901008	89665.4226930028	2499504.35554651	2655647.36923165	49.9900871109302	53.112947384633	95475.658075	83790.4250022781	2079305.66261162	2331823.619114	41.5861132522325	46.63647238228	78941.415142	91585.3171933623	1659106.96967674	2282758.25927999	33.1821393935348	45.6551651855997
A01-0216	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	04/02/2022	04/02/2022	04/05/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8.2	30523.46248	24416.99099	27470.226735	947459.324872618	757912.239280338	852685.782076478	19.6047700064687	15.6826733835528	17.6437216950107	59024.857142	75468.7369586817	2016239.96894619	2730550.8139933	41.7199132789727	56.5003892979908	58648.032012	70333.33459398	2003395.23395836	2549445.98787816	41.4541308135731	52.7529793883082	58271.206882	65716.6414536373	1990550.49897053	2384394.35146174	41.1883483481734	49.3377410913289
A01-0240	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	04/29/2022	04/30/2022	05/04/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8.3	95999.50299	122705.1048	109352.303895	3016199.07249102	3855259.78531603	3435729.42890353	62.4110054728319	79.7727980739123	71.0919017733721	87126.848818	79378.0664125925	3394824.04018006	2944500.37063359	70.2454899888276	60.9274203491473	86748.782553	73793.8573083297	3355458.49138387	2599158.84134027	69.4309404772361	53.781634690868	86370.716288	73000.3183299768	3316092.94258767	2408466.18728109	68.6163909656446	49.8358340357782
E02-0185	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	active	08/19/2022	08/20/2022	08/26/2022	24-hr time-weighted composite	Athens	24740		-81.01598	37.42163	2391	Mercer	0.5	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.151	186491.4919	294944.0174	240717.75465	106597.96051133	168589.088968826	137593.524740078	44.5830031415015	70.5098657335116	57.5464344375065	327294.93004	281120.167588222	211853.013377429	214909.166951465	88.6043552394098	89.8825457764387	346028.66009	285796.63019344	223542.922083674	222130.291006591	93.4934847694162	92.9026729429488	364762.39014	296982.585409788	235232.830789919	232268.992072008	98.3826142994226	97.1430330706852
