Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
R01-0033	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	active	05/11/2022	05/12/2022	05/27/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.148	2275.64896456897	2275.64896456897	2275.64896456897	1274.91112335142	1274.91112335142	1274.91112335142	0.606811577035419	0.606811577035419	0.606811577035419	1875.58657552302	1610.97934127431	1082.63073946339	978.041109912005	0.515293069711277	0.465512189391721	2335.78672889322	3057.15797813674	1385.24559912471	2031.95868412844	0.659326796346839	0.967138831093976	2795.98688226342	5009.60359926793	1687.86045878602	3314.5751948431	0.803360522982401	1.57761789378539
N03-0113	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	active	06/19/2022	06/20/2022	06/22/2022	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.42526	15213.3768238127	4346.11547738313	9779.74615059792	24490.2423299955	6996.30479596458	15743.2735629801	13.2165366055022	3.7756636783403	8.49610014192124	129118.620682508	177084.117638921	263214.680700954	379024.563564223	142.047857906613	204.546445528453	128452.228887007	180392.054024087	261588.354014089	380764.081137472	141.170185652503	205.485202988382	127785.837091506	184227.56643661	259962.027327224	383522.758069127	140.292513398394	206.973965498719
C01-0256	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	09/05/2022	09/06/2022	09/14/2022	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9.123	232222.780287266	225694.296956062	228958.538621664	8019650.10001642	7794193.52794679	7906921.81398161	160.393002000328	155.883870558936	158.138436279632	116562.880933285	133025.259110446	3931617.54310608	4297872.4040712	78.6323508621216	85.9574480814239	118163.547188044	126744.275838198	4013959.93457046	4099601.54614751	80.2791986914092	81.9920309229503	119764.213442802	120714.211563492	4096302.32603483	3920536.5820901	81.9260465206967	78.4107316418019
R01-0054	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	active	06/02/2022	06/03/2022	06/08/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.732	87	590	338.5	241.07005044	1634.8428708	937.95646062	0.114740623722037	0.778126068919562	0.4464333463208	2543.25034088194	4237.37271238502	1375.68935584544	2342.63829441111	0.654778370226293	1.11501108729705	6238.9129779175	20210.3826817616	3658.42150425628	11540.474720093	1.74127629902726	5.49284851027747	9934.57561495306	36738.3512365124	5941.15365266712	20922.2164080462	2.82777422782823	9.95821818564788
E01-0065	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	active	02/16/2022	02/17/2022	02/24/2022	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2.122	379737.1835	481004.8038	430370.99365	3050292.09726418	3863738.43681613	3457015.26704016	84.7303360351162	107.326067689337	96.0282018622265	414751.4348	63631.2166171223	3927549.07891029	1147757.7762089	109.098585525286	31.8821604502472	413110.38459	114599.022698928	3869287.6022425	853951.990945725	107.480211173403	23.7208886373812	411469.33438	198403.889158722	3811026.12557471	1323415.25440836	105.86183682152	36.7615348446768
C01-0038	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	11/14/2021	11/15/2021	11/23/2021	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7.109	101086.9771	29926.28798	65506.63254	2720299.04417305	805330.764882881	1762814.90452796	54.4059808834609	16.1066152976576	35.2562980905593	59041.073436	59966.8341881364	1183113.92042397	1658053.39889964	23.6622784084794	33.1610679779927	56676.2278395	50038.7177009568	1101236.50704965	869115.176148926	22.0247301409931	17.3823035229785	54311.382243	62523.1085547289	1019359.09367534	682551.345280039	20.3871818735067	13.6510269056008
E02-0136	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	active	05/31/2022	06/01/2022	06/03/2022	24-hr time-weighted composite	Athens	24740		-81.01598	37.42163	2391	Mercer	0.5	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.186	600886.827707293	641422.863006593	621154.845356943	423076.159203692	451617.024692804	437346.591948248	176.945277793263	188.882068043833	182.913672918548	126093.120829203	488829.352133575	92049.5785798921	341291.709822951	38.4983599246726	142.74015467292	129543.079023931	506116.035772543	92818.5753283083	354833.367186589	38.8199813167329	148.403750391714	132993.03721866	523484.534384748	93587.5720767246	368605.099508275	39.1416027087932	154.163571521654
A03-0268	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	inactive	03/28/2022	03/28/2022	03/29/2022	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	571	2346	1458.5	NA	NA	NA	NA	NA	NA	4650.204626	13776.6378662037	NA	NA	NA	NA	4518.8699722	9500.61490172241	NA	NA	NA	NA	4387.5353184	6078.81767507975	NA	NA	NA	NA
P01-0063	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	active	04/29/2022	04/30/2022	05/11/2022	24-hr time-weighted composite	Saint Marys	26170	NA	-81.20511	39.39125	2892	Pleasants	0.525	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.202	40238.22203	21943.333	31090.777515	30768.2699470256	16779.0314586491	23773.6507028373	10.6390974920559	5.80187809773481	8.22048779489535	52937.999468	140040.543722878	43825.047810132	116613.830451321	15.153889284278	40.322901262559	45381.6745859	119754.975606884	37653.9216192429	99758.7326722889	13.0200282224215	34.4947208410404	37825.3497038	99704.0043856636	31482.7954283539	83098.7024020055	10.886167160565	28.7339911486879
G01-0256	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	active	09/13/2022	09/14/2022	09/16/2022	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.85	51633.4504634143	65113.516151905	58373.4833076597	166135.712760906	209509.151900095	187822.432330501	20.3398277131374	25.6499941111772	22.9949109121573	150104.258269072	314459.956237047	432778.243732067	764787.052489905	52.9846037869818	93.6321073077749	153031.514111906	305397.37639619	446950.324671793	770706.679549386	54.7196773594262	94.3568412768591	155958.769954741	297327.30033846	461122.405611519	781930.542187939	56.4547509318706	95.7309674568975
