Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
L01-0004	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	02/05/2022	02/06/2022	02/16/2022	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.437	345131.0492	385781.4431	365456.24615	570924.123404099	638168.9875135	604546.555458799	1012.27681454628	1131.50529700975	1071.89105577801	778839.88532	1472570.77345812	1075725.87507982	1666812.73652982	1907.31538134719	2955.34173143584	810999.5885	1513722.98529012	1121967.40434096	1714083.88336399	1989.30390840596	3039.15582156736	843159.29168	1554908.7095243	1168208.93360211	1761448.67471118	2071.29243546474	3123.13594806946
C01-0050	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	12/01/2021	12/02/2021	12/07/2021	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6.108	2746.061403	2746.061403	2746.061403	63492.4663490986	63492.4663490986	63492.4663490986	1.26984932698197	1.26984932698197	1.26984932698197	107335.0691806	177756.522220439	2299631.64108769	3798970.97624779	45.9926328217538	75.9794195249558	86082.2931384	144827.383446769	1847462.83069659	3114627.78193302	36.9492566139317	62.2925556386603	64829.5170962	113986.337155613	1395294.02030548	2474397.13063109	27.9058804061097	49.4879426126217
A02-0245	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	active	12/01/2021	12/03/2021	12/01/2021	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	4334.20524	6501.476141	5417.8406905	NA	NA	NA	NA	NA	NA	40525.33789	149002.872904316	NA	NA	NA	NA	43808.7345736	160484.25379633	NA	NA	NA	NA	47092.1312572	171997.227673291	NA	NA	NA	NA
H01-0228	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	05/24/2022	05/25/2022	05/27/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.8	243836.3001	4461.308643	124148.8043715	1661436.66377077	30398.1882305375	845917.426000656	138.453055314231	2.53318235254479	70.493118833388	171743.620112	154878.43893059	1256140.58986986	1129392.24906693	104.678382489155	94.1160207555774	88606.7130703	77410.0337590202	648077.030731151	565373.929971517	54.0064192275959	47.1144941642931	5469.8060286	2064.10912865187	40013.4715924393	15097.3309078162	3.33445596603661	1.25811090898468
O01-0040	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	active	03/10/2022	03/11/2022	03/16/2022	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.81	6678.633755	10018.34957	8348.4916625	45759.2742745513	68641.6447688504	57200.4595217009	7.53735369371625	11.3064807723358	9.421917233026	22384.2704134	38235.4350640074	150643.437544988	262687.646072734	24.8136118505993	43.2692548299677	18484.5298877	19814.205117438	125586.502653872	136011.788191536	20.6862959403512	22.4035230096419	14584.789362	8791.19688777511	100529.567762756	66528.7107101348	16.5589800301031	10.9584435365071
N02-0144	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	active	08/16/2022	08/17/2022	08/19/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8.43	41184.53488	47691.05785	44437.796365	1314239.95201825	1521869.64750501	1418054.79976163	49.5977036764378	57.4333778966342	53.515540786536	50801.616892	31489.0503385401	1627779.27640862	848164.28581144	61.4302693187645	32.0086152091267	51101.025694	24444.3745195477	1651635.06676336	695415.216259105	62.330555768864	26.2440643165184	51400.434496	19907.0768965033	1675490.85711809	679459.765245607	63.2308422189634	25.6419263810705
A02-0434	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	active	04/04/2022	04/06/2022	04/06/2022	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	518	2808	1663	NA	NA	NA	NA	NA	NA	377	278.401561620908	NA	NA	NA	NA	1035.3965583	1166.46361657718	NA	NA	NA	NA	1693.7931166	2224.76041678903	NA	NA	NA	NA
A02-0822	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	active	10/19/22	10/21/22	10/24/22	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	480	2303.287075	1391.6435375	NA	NA	NA	NA	NA	NA	71274.3863002	277148.572407725	NA	NA	NA	NA	72182.7366449	276328.368653039	NA	NA	NA	NA	73091.0869896	275549.777278548	NA	NA	NA	NA
R01-0107	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	active	09/01/2022	09/02/2022	09/07/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.187	438467.8996	461672.7197	450070.30965	310379.004331244	326805.039087481	318592.021709363	147.729178644095	155.547377004989	151.638277824542	185220.1924686	457591.413055811	124387.607697582	309050.78704565	59.2040017599153	147.09699526209	192477.2010858	473319.865413477	129225.656573101	319294.528017944	61.5067380167067	151.97264541549	199734.209703	489154.201153045	134063.705448619	329599.398729986	63.809474273498	156.877391113749
G01-0039	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	active	12/26/2021	12/27/2021	01/06/2022	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.71	8318.301737	12478.07264	10398.1871885	22356.6096305626	33536.5808760495	27946.595253306	2.73709716338915	4.10584976445268	3.42147346392092	52121.8759354	86122.3591843164	123011.047562556	174740.557856059	15.0601184577076	21.3933102174411	48382.6944988	97341.7474755291	110582.023345664	193268.108001001	13.5384455614183	23.661619490818	44643.5130622	113470.215433063	98152.9991287728	229731.765845863	12.0167726651289	28.1258283356835
