Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
E01-0099	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	active	04/25/2022	04/26/2022	04/28/2022	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2.099	79848.25283	105546.0986	92697.175715	634440.328590196	838624.504655893	736532.416623045	17.6233424608388	23.2951251293304	20.4592337950846	51711.979676	43660.4729214765	490569.354706193	470883.462621885	13.6269265196165	13.0800961839412	53052.830649	51591.8604947404	482558.512757211	397628.340042905	13.4044031321447	11.0452316678585	54393.681622	65728.1404175095	474547.670808228	463310.523069528	13.181879744673	12.8697367519313
H01-0180	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	04/06/2022	04/07/2022	04/08/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3.7	2846.589731	2846.589731	2846.589731	39869.3841644114	39869.3841644114	39869.3841644114	3.32244868036762	3.32244868036762	3.32244868036762	12504.5614138	41527.2509596293	149406.063284391	525924.557421361	12.4505052736992	43.82704645178	11569.9144138	38178.370109461	138167.155597015	483834.404206548	11.5139296330846	40.319533683879	10635.2674138	34869.8927487346	126928.24790964	441899.630168382	10.57735399247	36.8249691806985
J01-0067	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	active	06/09/2022	06/10/2022	06/15/2022	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.088	48113.6132776738	42337.0653390886	45225.3393083812	16027.4182496946	14103.1572444611	15065.2877470779	22.8963117852781	20.1473674920872	21.5218396386827	88291.3205176592	218656.84207322	24321.9434616353	56000.219505652	34.7456335166218	80.0003135795029	93831.9106008858	233196.527570108	25750.5990861788	59739.7407788852	36.7865701231126	85.3424868269789	99372.5006841123	247995.968827123	27179.2547107223	63575.9903082176	38.8275067296033	90.8228432974537
A1097	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	07/21/2021	07/21/2021	07/30/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7.124	1333	4560	2946.5	35947.35869972	122970.7094304	79459.03406506	0.743820532604701	2.54450234709485	1.64416143984978	2278.5	2871.34335364405	64683.277032561	80326.0292824719	1.33842238521273	1.66210125149958	2505.125	1480.30664422801	70836.9304730362	38465.8872338943	1.46575340326594	0.795933769944842	2731.75	3405.54767913319	76990.5839135115	97521.6440111772	1.59308442131914	2.0179118525736
E02-0023	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	active	12/16/2021	12/17/2021	12/29/2021	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.109	6164.401453	3082.087389	4623.244421	2543.49177255788	1271.6991221282	1907.59544734304	1.06377740383015	0.531869143508239	0.797823273669193	21383.217086	35464.0301835691	8092.07604404064	13158.0024776549	3.38438981348417	5.50313779910284	18275.7298589	34252.3104997703	6874.3317081141	12500.26773057	2.87508645257804	5.22805007552072	15168.2426318	33533.9596207481	5656.58737218756	12058.5125542606	2.36578309167192	5.04329257810985
C01-0004	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	09/15/2021	09/16/2021	09/17/2021	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	139836.6511	107365.7924	123601.22175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A02-0015	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	active	08/14/2021	08/16/2021	08/16/2021	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	105253.3469	76826.7622	91040.05455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B01-0084	not institution specific	wwtp	WWTP	WWTP	183279	CharlestonWWTP-01	active	02/15/2022	02/16/2022	02/18/2022	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8.365	284952.0108	313270.7459	299111.37835	9022992.49940831	9919703.96209517	9471348.23075174	180.459849988166	198.394079241904	189.426964615035	285462.31682	82917.5191155788	10141050.1927882	5063853.52030008	202.821003855765	101.277070406002	291176.22401	114534.933562608	10396419.0147812	6224487.15562156	207.928380295625	124.489743112431	296890.1312	147833.210870449	10651787.8367742	7418009.80995413	213.035756735485	148.360196199083
D01-0040	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	active	06/19/2022	06/20/2022	06/22/2022	24-hr flow-weighted composite	Charles Town	25414	NA	-77.85589	39.27924	17000	Jefferson	2.25	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.25	772960.263490678	764170.954227446	768565.608859062	3657464.38877531	3615875.46480265	3636669.92678898	215.144964045606	212.698556753097	213.921760399352	1027981.18400574	1506199.74309859	4949868.90028696	7209011.62395179	291.16875884041	424.059507291282	1007031.57716989	1456881.36255401	4849184.30457836	6971453.21613123	285.246135563433	410.085483301837	986081.970334054	1408212.30736065	4748499.70886975	6737001.46461187	279.323512286456	396.294203800698
B01-0075	not institution specific	wwtp	WWTP	WWTP	183279	CharlestonWWTP-01	active	11/16/2021	11/17/2021	11/19/2021	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6.752	11240.91877	11240.91877	11240.91877	287307.635640376	287307.635640376	287307.635640376	5.74615271280752	5.74615271280752	5.74615271280752	20409.2333886	32759.3866435775	389793.653205345	234626.23104019	7.7958730641069	4.69252462080381	23289.7422543	26712.0924258355	415492.176357844	156452.377889017	8.30984352715687	3.12904755778033	26170.25112	22739.2915681307	441190.699510342	202594.200482413	8.82381399020685	4.05188400964826
