Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
H01-0247	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	06/13/2022	06/14/2022	06/17/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2.2	150280.4491	164396.9151	157338.6821	1251520.85262079	1369081.39805512	1310301.12533795	104.293404385066	114.090116504593	109.19176044483	112838.123126	72197.8692842945	825123.070442716	580931.010073404	68.7602558702263	48.410917506117	114258.795086	76890.1371658472	836537.844408943	624192.68268404	69.7114870340785	52.0160568903366	115679.467046	82757.7361723097	847952.618375169	674353.067949376	70.6627181979308	56.1960889957814
R01-0204	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	active	12/04/2022	12/05/2022	12/14/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.171	1013562.87360191	1050716.66479111	1032139.76919651	656084.427388801	680134.266281443	668109.346835122	312.27245473051	323.719308082552	317.995881406531	362897.506713866	673118.457579406	236746.411774739	434024.288151507	112.682728117439	206.579861090674	365520.809859037	690019.459983037	238282.825434332	444935.3336305	113.414005442328	211.77312405069	368144.113004208	707117.560355741	239819.239093925	456002.823332738	114.145282767218	217.040848801875
A02-0133	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	inactive	09/27/2021	09/29/2021	09/29/2021	48-hr time-weighted composite	College Park Apartments	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	4075.31172	6113.216467	5094.2640935	NA	NA	NA	NA	NA	NA	40824.8965528	115453.041726201	NA	NA	NA	NA	41184.8210589	110817.802269621	NA	NA	NA	NA	41544.745565	107466.657046032	NA	NA	NA	NA
A02-0193	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	inactive	10/25/2021	10/27/2021	10/27/2021	48-hr time-weighted composite	College Park Apartments	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	137524.852332	486706.092893027	NA	NA	NA	NA	102061.8343223	347194.50765044	NA	NA	NA	NA	66598.8163126	208136.067767364	NA	NA	NA	NA
F01-0029	not institution specific	wwtp	WWTP	WWTP	16166	WestonWWTP-01	active	07/20/2022	07/21/2022	08/01/2022	24-hr time-weighted composite	Weston	26452	NA	-80.45991	39.06224	10364	Lewis	2.5	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.7	671262.9998	564096.871	617679.9354	1778703.97045104	1494736.55551648	1636720.26298376	171.623308611641	144.22390539526	157.92360700345	135443.397925	551620.94899039	361406.774916208	1459125.68301531	34.8713599880556	140.787889136947	124646.2841313	507571.926343376	333035.316502823	1342157.85950885	32.1338591762662	129.501916201163	113849.1703376	463525.644007815	304663.858089437	1225209.83421287	29.3963583644767	118.217853551994
R02-0095	not institution specific	wwtp	WWTP	WWTP	28695	ElkinsWWTP-01	active	09/14/2022	09/15/2022	09/28/2022	24-hr time-weighted composite	Elkins	26241		-79.86543	38.92026	13156	Randolph	4.99	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.9941	22054.075486958	30076.6151770949	26065.3453320265	166474.881842626	227032.911027894	196753.89643526	12.653913183538	17.2569862441391	14.9554497138386	24986.2998034805	20757.6608930545	277462.281658903	254548.98643843	21.0901703906129	19.348509154639	27360.5405408889	23188.575885156	302562.054437751	285586.035050497	22.9980278532799	21.7076645675355	29734.7812782973	26212.3066336897	327661.827216598	321753.652671016	24.905885315947	24.4567993821082
N02-0175	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	active	10/04/2022	10/05/2022	10/07/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8.63	24803.52905	24803.52905	24803.52905	810283.877157015	810283.877157015	810283.877157015	30.5790579348258	30.5790579348258	30.5790579348258	39324.585366	48596.4524992093	1068006.45601512	753591.229278667	40.3051723154623	28.4395512596674	37002.0356758	48131.1829142092	993135.140485972	789652.311745045	37.4796264052371	29.8004495337401	34679.4859856	48111.2287533205	918263.824956826	843993.129266393	34.6540804950119	31.8512011950484
M03-0171	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	active	12/01/2022	12/02/2022	12/07/2022	24-hr time-weighted composite	Mannington	26582		-80.32371	39.51814	1091	Marion	0.25	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.208	128177.16345191	147437.603473663	137807.383462786	100922.248190919	116087.24994157	108504.749066244	92.5043521456635	106.404445409321	99.4543987774924	115118.089128971	134614.737155758	91220.2306807926	106902.808893755	83.6115771592966	97.9860759796102	113536.901973104	128026.51347866	90712.2159952346	105629.906641901	83.1459358343122	96.8193461428972	111955.714817238	123723.402431025	90204.2013096767	105780.094059712	82.6802945093278	96.9570064708638
A01-0387	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	10/17/2022	10/18/2022	10/19/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7	309885.0703	309885.0703	309885.0703	8211294.30775026	8211294.30775026	8211294.30775026	169.907596170962	169.907596170962	169.907596170962	397896.632562	475966.448468177	10979945.0343587	13085703.1138304	227.196346514623	270.768563024134	397882.165304	478392.090390144	10976912.21716	13130132.5575826	227.133591647905	271.687894338326	397867.698046	481031.138753166	10973879.3999612	13180684.4089503	227.070836781188	272.733910133883
Q01-0069	not institution specific	wwtp	WWTP	WWTP	21809	MadisonWWTP-01	active	07/12/2022	07/13/2022	07/14/2022	24-hr time-weighted composite	Danville	25053		-81.8472888	38.102484	4555	Boone	0.5	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.431	245419.094	205879.688	225649.391	400404.125718591	335895.121823146	368149.623770869	87.904308610009	73.7420684573318	80.8231885336704	97718.245158	169749.554976572	195496.882183837	282282.008252308	42.9191837944757	61.9719008237778	95848.55501	156445.127911574	193614.811125732	269563.840995653	42.5059958563627	59.1797675072784	93978.864862	144658.126494174	191732.740067627	261062.256835443	42.0928079182496	57.3133384929623
