sample_id	sbatch_id	variant	proportion	aliases
C01-0558	SARS_20240123_B	XCG	0.00787406	XCG,BA.5.2*,XBB.1
C01-0558	SARS_20240123_B	HK.18	0.00134953	HK.18
C01-0558	SARS_20240123_B	EG.5.1.13	0.00371058	EG.5.1.13
C01-0558	SARS_20240123_B	XCK	0.00314961	XCK,BQ.1.2.2,FL.1.5.1
C01-0558	SARS_20240123_B	XDJ	0.0501859	XDJ
C01-0558	SARS_20240123_B	JN.1.4	0.0797042	JN.1.4
C01-0558	SARS_20240123_B	HV.1.3	0.01420617	HV.1.3
C01-0558	SARS_20240123_B	XBB.2	0.00298235	XBB.2
C01-0558	SARS_20240123_B	FL.34	0.0635268	FL.34
C01-0558	SARS_20240123_B	EG.5.1.14	0.00651466	EG.5.1.14
C01-0558	SARS_20240123_B	XBB.1.31.2	0.00952381	XBB.1.31.2
C01-0558	SARS_20240123_B	XBB.1.16.9	0.02053724	XBB.1.16.9
C01-0558	SARS_20240123_B	BA.2.82	0.00164204	BA.2.82
C01-0558	SARS_20240123_B	BA.2.29	0.00316957	BA.2.29
C01-0558	SARS_20240123_B	XT	0.01059488	XT,BA.1*,BA.2*
C01-0558	SARS_20240123_B	EG.5.1.12	0.00408163	EG.5.1.12
C01-0558	SARS_20240123_B	JN.1.8	0.008	JN.1.8
C01-0558	SARS_20240123_B	XBB.2.3.8	0.00157978	XBB.2.3.8,HG
C01-0558	SARS_20240123_B	EG.5.1.17	0.00370094	EG.5.1.17
C01-0558	SARS_20240123_B	BA.2.9.4	0.00662252	BA.2.9.4
C01-0558	SARS_20240123_B	HV.1.10	0.00440529	HV.1.10
C01-0558	SARS_20240123_B	XBB.1.5.45	0.00729927	XBB.1.5.45
C01-0558	SARS_20240123_B	XDD	0.0315511	XDD
C01-0558	SARS_20240123_B	BA.2.40.1	0.00373134	BA.2.40.1
C01-0558	SARS_20240123_B	B.1.1.423	0.00116754	B.1.1.423
C01-0558	SARS_20240123_B	HV.2	0.00501253	HV.2
C01-0558	SARS_20240123_B	BA.2.40	0.00373134	BA.2.40
C01-0558	SARS_20240123_B	XBB.1.15	0.003003	XBB.1.15
C01-0558	SARS_20240123_B	XBB.2.4	0.00298235	XBB.2.4
C01-0558	SARS_20240123_B	BA.2.33	0.008	BA.2.33
C01-0558	SARS_20240123_B	BA.2.10.4	0.00840078	BA.2.10.4
C01-0558	SARS_20240123_B	XBB.1.8	0.00395257	XBB.1.8
C01-0558	SARS_20240123_B	BA.3	0.001059	BA.3
C01-0558	SARS_20240123_B	EG.5.1	0.00370094	EG.5.1
C01-0558	SARS_20240123_B	BA.2.85	0.00373196	BA.2.85
C01-0558	SARS_20240123_B	BA.2.41	0.0027248	BA.2.41
C01-0558	SARS_20240123_B	B.1.1.154	0.00150905	B.1.1.154
C01-0558	SARS_20240123_B	JN.1.6.1	0.1248588	JN.1.6.1
