assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
AB60.CZ1	NA	NA	AB60	E04	5	control	PCR Positive	Influenza Virus B (FluB)	NEP/NS1	GBlock	RNA	Cy5.5	19446	0	23.6366100311279	
AB60.HE2	NA	NA	AB60	E04	5	control	PCR Positive	Respiratory Syncitial Virus, Bovine (BRSV)	Other	BRSV	RNA	HEX	19446	0	15.0971240997314	
AB60.CY3	NA	NA	AB60	E04	5	control	PCR Positive	Respiratory Syncitial Virus, Human (RSV)	G	GBlock	RNA	Cy5	19446	0	20.016674041748	
AB60.RO4	NA	NA	AB60	E04	5	control	PCR Positive	SARS-CoV-2	SC2	GBlock	RNA	ROX	19446	0	22.2532234191895	
AB60.FA5	NA	NA	AB60	E04	5	control	PCR Positive	Influenza Virus A (FluA)	M	LV-SARS_N	RNA	FAM	19446	0	26.407958984375	
AB60.CZ6	NA	NA	AB60	C04	5	control	PCR Negative	Influenza Virus B (FluB)	NEP/NS1	NA	RNA	Cy5.5	19675	0	1.02332782745361	
AB60.HE7	NA	NA	AB60	C04	5	control	PCR Negative	Respiratory Syncitial Virus, Bovine (BRSV)	Other	NA	RNA	HEX	19675	0	0	
AB60.RO8	NA	NA	AB60	C04	5	control	PCR Negative	SARS-CoV-2	SC2	NA	RNA	ROX	19675	0	0	
AB60.FA9	NA	NA	AB60	C04	5	control	PCR Negative	Influenza Virus A (FluA)	M	NA	RNA	FAM	19675	0	0	
AB60.CY10	NA	NA	AB60	C04	5	control	PCR Negative	Respiratory Syncitial Virus, Human (RSV)	G	NA	RNA	Cy5	19675	0	0	
O01-0532.a1	O01-0532.e1	O01-0532	AB60	B04	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	18316	0	0.549524545669556	
O01-0532.a2	O01-0532.e1	O01-0532	AB60	B04	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	18316	0	0	
O01-0532.a3	O01-0532.e1	O01-0532	AB60	B04	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	18316	0	0	
O01-0532.a4	O01-0532.e1	O01-0532	AB60	B04	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	18316	0	4.05839824676514	
O01-0532.a5	O01-0532.e1	O01-0532	AB60	B04	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	18316	0	71.1300582885742	
AB60.HE11	NA	NA	AB60	F04	5	control	PCR Positive	Respiratory Syncitial Virus, Bovine (BRSV)	Other	BRSV	RNA	HEX	18064	0	13.9339818954468	
AB60.RO12	NA	NA	AB60	F04	5	control	PCR Positive	SARS-CoV-2	SC2	GBlock	RNA	ROX	18064	0	18.3776054382324	
AB60.FA13	NA	NA	AB60	F04	5	control	PCR Positive	Influenza Virus A (FluA)	M	LV-SARS_N	RNA	FAM	18064	0	21.7029438018799	
AB60.CY14	NA	NA	AB60	F04	5	control	PCR Positive	Respiratory Syncitial Virus, Human (RSV)	G	GBlock	RNA	Cy5	18064	0	17.812463760376	
AB60.CZ15	NA	NA	AB60	F04	5	control	PCR Positive	Influenza Virus B (FluB)	NEP/NS1	GBlock	RNA	Cy5.5	18064	0	19.5086498260498	
AB60.CZ16	NA	NA	AB60	H04	5	control	PCR Negative	Influenza Virus B (FluB)	NEP/NS1	NA	RNA	Cy5.5	19310	0	2.86944890022278	
AB60.HE17	NA	NA	AB60	H04	5	control	PCR Negative	Respiratory Syncitial Virus, Bovine (BRSV)	Other	NA	RNA	HEX	19310	0	0	
AB60.CY18	NA	NA	AB60	H04	5	control	PCR Negative	Respiratory Syncitial Virus, Human (RSV)	G	NA	RNA	Cy5	19310	0	0	
AB60.FA19	NA	NA	AB60	H04	5	control	PCR Negative	Influenza Virus A (FluA)	M	NA	RNA	FAM	19310	0	0	
AB60.RO20	NA	NA	AB60	H04	5	control	PCR Negative	SARS-CoV-2	SC2	NA	RNA	ROX	19310	0	0	
C01-0792.a1	C01-0792.e1	C01-0792	AB60	H01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21233	0	0.0592422746121883	
C01-0792.a2	C01-0792.e1	C01-0792	AB60	H01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21233	0	19.0412368774414	
C01-0792.a3	C01-0792.e1	C01-0792	AB60	H01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21233	0	0	
C01-0792.a4	C01-0792.e1	C01-0792	AB60	H01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21233	0	30.1567916870117	
C01-0792.a5	C01-0792.e1	C01-0792	AB60	H01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21233	0	0.770367324352264	
C01-0795.a1	C01-0795.e1	C01-0795	AB60	C02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21340	0	1.00244474411011	
C01-0795.a2	C01-0795.e1	C01-0795	AB60	C02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21340	0	5.13859605789185	
C01-0795.a3	C01-0795.e1	C01-0795	AB60	C02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21340	0	0	
C01-0795.a4	C01-0795.e1	C01-0795	AB60	C02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21340	0	0.294753730297089	
C01-0795.a5	C01-0795.e1	C01-0795	AB60	C02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21340	0	0.11789321154356	
J01-0506.a1	J01-0506.e1	J01-0506	AB60	F03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21016	0	7.50390958786011	
J01-0506.a2	J01-0506.e1	J01-0506	AB60	F03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21016	0	0	
J01-0506.a3	J01-0506.e1	J01-0506	AB60	F03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21016	0	0	
J01-0506.a4	J01-0506.e1	J01-0506	AB60	F03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21016	0	0.0598539933562279	
J01-0506.a5	J01-0506.e1	J01-0506	AB60	F03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21016	0	1.31744623184204	
H01-0956.a1	H01-0956.e1	H01-0956	AB60	B03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21118	0	0	
H01-0956.a2	H01-0956.e1	H01-0956	AB60	B03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21118	0	0.0595648922026157	
