assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
C01-0667.a1	C01-0667.e1	C01-0667	AB40	G01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	18833	0	0	
C01-0667.a2	C01-0667.e1	C01-0667	AB40	G01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	18833	0	6.4282660484314	
C01-0667.a3	C01-0667.e1	C01-0667	AB40	G01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	18833	0	0	
C01-0667.a4	C01-0667.e1	C01-0667	AB40	G01	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	18833	0	0.200386837124825	
AB40.CZ1	NA	NA	AB40	A04	5	control	PCR Negative	Respiratory Syncitial Virus, Human (RSV)	G	NA	RNA	Cy5.5	22326	0	0	
AB40.FA2	NA	NA	AB40	A04	5	control	PCR Negative	SARS-CoV-2	N2:SARS	NA	RNA	FAM	22326	0	0.0563419200479984	
AB40.HE3	NA	NA	AB40	A04	5	control	PCR Negative	Influenza Virus A (FluA)	M	NA	RNA	HEX	22326	0	0	
AB40.CY4	NA	NA	AB40	A04	5	control	PCR Negative	Influenza Virus B (FluB)	NEP/NS1	NA	RNA	Cy5	22326	0	7.62907791137695	
N02-0361.a1	N02-0361.e1	N02-0361	AB40	F03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	21008	0	7.2658634185791	
N02-0361.a2	N02-0361.e1	N02-0361	AB40	F03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	21008	0	0	
N02-0361.a3	N02-0361.e1	N02-0361	AB40	F03	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	21008	0	0.419197350740433	
N02-0361.a4	N02-0361.e1	N02-0361	AB40	F03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	21008	0	0	
C01-0668.a1	C01-0668.e1	C01-0668	AB40	H01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	18859	0	0	
C01-0668.a2	C01-0668.e1	C01-0668	AB40	H01	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	18859	0	1.2011411190033	
C01-0668.a3	C01-0668.e1	C01-0668	AB40	H01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	18859	0	0	
C01-0668.a4	C01-0668.e1	C01-0668	AB40	H01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	18859	0	6.6205153465271	
N03-0474.a1	N03-0474.e1	N03-0474	AB40	B03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	20351	0	0	
N03-0474.a2	N03-0474.e1	N03-0474	AB40	B03	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	20351	0	0.494563966989517	
N03-0474.a3	N03-0474.e1	N03-0474	AB40	B03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	20351	0	0	
N03-0474.a4	N03-0474.e1	N03-0474	AB40	B03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	20351	0	8.37192535400391	
A01-0913.a1	A01-0913.e1	A01-0913	AB40	A01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	18130	0	0.0693820342421532	
A01-0913.a2	A01-0913.e1	A01-0913	AB40	A01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	18130	0	7.37587594985962	
A01-0913.a3	A01-0913.e1	A01-0913	AB40	A01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	18130	0	0	
A01-0913.a4	A01-0913.e1	A01-0913	AB40	A01	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	18130	0	2.56968760490417	
A01-0916.a1	A01-0916.e1	A01-0916	AB40	D01	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	19290	0	2.02307295799255	
A01-0916.a2	A01-0916.e1	A01-0916	AB40	D01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	19290	0	0	
A01-0916.a3	A01-0916.e1	A01-0916	AB40	D01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	19290	0	8.30879306793213	
A01-0916.a4	A01-0916.e1	A01-0916	AB40	D01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	19290	0	0	
A01-0917.a1	A01-0917.e1	A01-0917	AB40	E01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	19605	0	0	
A01-0917.a2	A01-0917.e1	A01-0917	AB40	E01	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	19605	0	5.40103960037231	
A01-0917.a3	A01-0917.e1	A01-0917	AB40	E01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	19605	0	0.128327026963234	
A01-0917.a4	A01-0917.e1	A01-0917	AB40	E01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	19605	0	7.85200643539429	
H01-0929.a1	H01-0929.e1	H01-0929	AB40	F02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	21210	0	8.38994026184082	
H01-0929.a2	H01-0929.e1	H01-0929	AB40	F02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	21210	0	0	
H01-0929.a3	H01-0929.e1	H01-0929	AB40	F02	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	21210	0	0.533859372138977	
H01-0929.a4	H01-0929.e1	H01-0929	AB40	F02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	21210	0	0	
C01-0669.a1	C01-0669.e1	C01-0669	AB40	B02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	20695	0	7.86528062820435	
C01-0669.a2	C01-0669.e1	C01-0669	AB40	B02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	20695	0	0	
C01-0669.a3	C01-0669.e1	C01-0669	AB40	B02	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	20695	0	0.182356044650078	
C01-0669.a4	C01-0669.e1	C01-0669	AB40	B02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	20695	0	0	
A01-0915.a1	A01-0915.e1	A01-0915	AB40	C01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	21102	0	0	
A01-0915.a2	A01-0915.e1	A01-0915	AB40	C01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	21102	0	6.0349268913269	
A01-0915.a3	A01-0915.e1	A01-0915	AB40	C01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	21102	0	0	
A01-0915.a4	A01-0915.e1	A01-0915	AB40	C01	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	21102	0	3.76096153259277	
AB40.CZ5	NA	NA	AB40	B04	5	control	PCR Negative	Respiratory Syncitial Virus, Human (RSV)	G	NA	RNA	Cy5.5	21403	0	0	
AB40.FA6	NA	NA	AB40	B04	5	control	PCR Negative	SARS-CoV-2	N2:SARS	NA	RNA	FAM	21403	0	0	
AB40.HE7	NA	NA	AB40	B04	5	control	PCR Negative	Influenza Virus A (FluA)	M	NA	RNA	HEX	21403	0	0	
AB40.CY8	NA	NA	AB40	B04	5	control	PCR Negative	Influenza Virus B (FluB)	NEP/NS1	NA	RNA	Cy5	21403	0	8.25487518310547	
C01-0666.a1	C01-0666.e1	C01-0666	AB40	F01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	19893	0	0	
C01-0666.a2	C01-0666.e1	C01-0666	AB40	F01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	19893	0	8.69266414642334	
C01-0666.a3	C01-0666.e1	C01-0666	AB40	F01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	19893	0	0	
C01-0666.a4	C01-0666.e1	C01-0666	AB40	F01	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	19893	0	0.695737421512604	
L01-0573.a1	L01-0573.e1	L01-0573	AB40	G03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	21677	0	0	
L01-0573.a2	L01-0573.e1	L01-0573	AB40	G03	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	21677	0	0.0580288134515285	
L01-0573.a3	L01-0573.e1	L01-0573	AB40	G03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	21677	0	0	
L01-0573.a4	L01-0573.e1	L01-0573	AB40	G03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	21677	0	5.99107503890991	
M04-0243.a1	M04-0243.e1	M04-0243	AB40	E03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	21022	0	0	
M04-0243.a2	M04-0243.e1	M04-0243	AB40	E03	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	21022	0	0.598497211933136	
M04-0243.a3	M04-0243.e1	M04-0243	AB40	E03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	21022	0	0	
M04-0243.a4	M04-0243.e1	M04-0243	AB40	E03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	21022	0	7.38138008117676	
G01-0483.a1	G01-0483.e1	G01-0483	AB40	C02	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	21497	0	3.51570987701416	
G01-0483.a2	G01-0483.e1	G01-0483	AB40	C02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	21497	0	0	
G01-0483.a3	G01-0483.e1	G01-0483	AB40	C02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	21497	0	6.80592823028564	
G01-0483.a4	G01-0483.e1	G01-0483	AB40	C02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	21497	0	0	
O01-0480.a1	O01-0480.e1	O01-0480	AB40	D03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	20965	0	0	
O01-0480.a2	O01-0480.e1	O01-0480	AB40	D03	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	20965	0	0.0599996000528336	
O01-0480.a3	O01-0480.e1	O01-0480	AB40	D03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	20965	0	0	
O01-0480.a4	O01-0480.e1	O01-0480	AB40	D03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	20965	0	6.79813051223755	
P01-0114.a1	P01-0114.e1	P01-0114	AB40	A03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	21502	0	6.62790298461914	
P01-0114.a2	P01-0114.e1	P01-0114	AB40	A03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	21502	0	0	
P01-0114.a3	P01-0114.e1	P01-0114	AB40	A03	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	21502	0	0	
P01-0114.a4	P01-0114.e1	P01-0114	AB40	A03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	21502	0	0	
A01-0914.a1	A01-0914.e1	A01-0914	AB40	B01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	17462	0	0	
A01-0914.a2	A01-0914.e1	A01-0914	AB40	B01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	17462	0	5.70361566543579	
A01-0914.a3	A01-0914.e1	A01-0914	AB40	B01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	17462	0	0	
A01-0914.a4	A01-0914.e1	A01-0914	AB40	B01	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	17462	0	2.74028301239014	
T01-0274.a1	T01-0274.e1	T01-0274	AB40	H03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	20118	0	8.02866363525391	
T01-0274.a2	T01-0274.e1	T01-0274	AB40	H03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	20118	0	0.0625257417559624	
T01-0274.a3	T01-0274.e1	T01-0274	AB40	H03	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	20118	0	0.437745481729507	
T01-0274.a4	T01-0274.e1	T01-0274	AB40	H03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	20118	0	0	
U01-0055.a1	U01-0055.e1	U01-0055	AB40	G02	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	20889	0	0.120438687503338	
U01-0055.a2	U01-0055.e1	U01-0055	AB40	G02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	20889	0	0	
U01-0055.a3	U01-0055.e1	U01-0055	AB40	G02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	20889	0	7.48909091949463	
U01-0055.a4	U01-0055.e1	U01-0055	AB40	G02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	20889	0	0.0602179020643234	
R02-0475.a1	R02-0475.e1	R02-0475	AB40	D02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	20560	0	8.40971565246582	
R02-0475.a2	R02-0475.e1	R02-0475	AB40	D02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	20560	0	0	
R02-0475.a3	R02-0475.e1	R02-0475	AB40	D02	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	20560	0	10.8757495880127	
R02-0475.a4	R02-0475.e1	R02-0475	AB40	D02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	20560	0	0	
J01-0407.a1	J01-0407.e1	J01-0407	AB40	E02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	22036	0	0	
J01-0407.a2	J01-0407.e1	J01-0407	AB40	E02	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	22036	0	4.40302038192749	
J01-0407.a3	J01-0407.e1	J01-0407	AB40	E02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	22036	0	0	
J01-0407.a4	J01-0407.e1	J01-0407	AB40	E02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	22036	0	6.63901519775391	
M03-0377.a1	M03-0377.e1	M03-0377	AB40	C03	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	21134	0	0.178567826747894	
M03-0377.a2	M03-0377.e1	M03-0377	AB40	C03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	21134	0	0	
M03-0377.a3	M03-0377.e1	M03-0377	AB40	C03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	21134	0	9.31930637359619	
M03-0377.a4	M03-0377.e1	M03-0377	AB40	C03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	21134	0	0	
C01-0670.a1	C01-0670.e1	C01-0670	AB40	A02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	20337	0	6.8220648765564	
C01-0670.a2	C01-0670.e1	C01-0670	AB40	A02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	20337	0	0.990003764629364	
C01-0670.a3	C01-0670.e1	C01-0670	AB40	A02	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	20337	0	0.742429792881012	
C01-0670.a4	C01-0670.e1	C01-0670	AB40	A02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	20337	0	0	
A04-0548.a1	A04-0548.e1	A04-0548	AB40	H02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	21220	0	0	
A04-0548.a2	A04-0548.e1	A04-0548	AB40	H02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	21220	0	6.59703540802002	
A04-0548.a3	A04-0548.e1	A04-0548	AB40	H02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	21220	0	0	
A04-0548.a4	A04-0548.e1	A04-0548	AB40	H02	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	21220	0	0.652217984199524	
A01-0905.a1	A01-0905.e1	A01-0905	AB39	C05	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	21196	0	3.56570672988892	
A01-0905.a2	A01-0905.e1	A01-0905	AB39	C05	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	21196	0	0	
A01-0905.a3	A01-0905.e1	A01-0905	AB39	C05	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	21196	0	2.01932597160339	
A01-0905.a4	A01-0905.e1	A01-0905	AB39	C05	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	21196	0	0	
O01-0495.a1	O01-0495.e1	O01-0495	AB39	D08	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	20293	0	0	
O01-0495.a2	O01-0495.e1	O01-0495	AB39	D08	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	20293	0	0.309963196516037	
O01-0495.a3	O01-0495.e1	O01-0495	AB39	D08	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	20293	0	0	
O01-0495.a4	O01-0495.e1	O01-0495	AB39	D08	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	20293	0	2.41974091529846	
G01-0497.a1	G01-0497.e1	G01-0497	AB39	E08	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	21756	0	1.4462503194809	
G01-0497.a2	G01-0497.e1	G01-0497	AB39	E08	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	21756	0	0	
G01-0497.a3	G01-0497.e1	G01-0497	AB39	E08	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	21756	0	2.19895815849304	
G01-0497.a4	G01-0497.e1	G01-0497	AB39	E08	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	21756	0	0	
Q01-0506.a1	Q01-0506.e1	Q01-0506	AB39	A08	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	20080	0	1.44160354137421	
Q01-0506.a2	Q01-0506.e1	Q01-0506	AB39	A08	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	20080	0	0	
Q01-0506.a3	Q01-0506.e1	Q01-0506	AB39	A08	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	20080	0	0.501239895820618	
Q01-0506.a4	Q01-0506.e1	Q01-0506	AB39	A08	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	20080	0	0	
N02-0373.a1	N02-0373.e1	N02-0373	AB39	H08	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	19408	0	0	
N02-0373.a2	N02-0373.e1	N02-0373	AB39	H08	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	19408	0	11.8513488769531	
N02-0373.a3	N02-0373.e1	N02-0373	AB39	H08	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	19408	0	0	
N02-0373.a4	N02-0373.e1	N02-0373	AB39	H08	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	19408	0	0.194449529051781	
Q01-0508.a1	Q01-0508.e1	Q01-0508	AB39	B02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	20200	0	0.0622719191014767	
Q01-0508.a2	Q01-0508.e1	Q01-0508	AB39	B02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	20200	0	1.059042096138	
Q01-0508.a3	Q01-0508.e1	Q01-0508	AB39	B02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	20200	0	0	
Q01-0508.a4	Q01-0508.e1	Q01-0508	AB39	B02	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	20200	0	1.059042096138	
A04-0547.a1	A04-0547.e1	A04-0547	AB39	G07	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	21711	0	2.37764668464661	
A04-0547.a2	A04-0547.e1	A04-0547	AB39	G07	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	21711	0	0	
A04-0547.a3	A04-0547.e1	A04-0547	AB39	G07	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	21711	0	2.60985279083252	
A04-0547.a4	A04-0547.e1	A04-0547	AB39	G07	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	21711	0	0	
A01-0912.a1	A01-0912.e1	A01-0912	AB39	F06	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	21277	0	1.95242083072662	
A01-0912.a2	A01-0912.e1	A01-0912	AB39	F06	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	21277	0	0	
A01-0912.a3	A01-0912.e1	A01-0912	AB39	F06	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	21277	0	2.3669605255127	
A01-0912.a4	A01-0912.e1	A01-0912	AB39	F06	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	21277	0	0	
O01-0502.a1	O01-0502.e1	O01-0502	AB39	G01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	21602	0	0	
O01-0502.a2	O01-0502.e1	O01-0502	AB39	G01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	21602	0	2.2729811668396	
O01-0502.a3	O01-0502.e1	O01-0502	AB39	G01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	21602	0	0	
O01-0502.a4	O01-0502.e1	O01-0502	AB39	G01	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	21602	0	0	
A01-0904.a1	A01-0904.e1	A01-0904	AB39	D05	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	20908	0	0	
A01-0904.a2	A01-0904.e1	A01-0904	AB39	D05	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	20908	0	3.49422979354858	
A01-0904.a3	A01-0904.e1	A01-0904	AB39	D05	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	20908	0	0	
A01-0904.a4	A01-0904.e1	A01-0904	AB39	D05	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	20908	0	1.56517851352692	
R02-0468.a1	R02-0468.e1	R02-0468	AB39	C08	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	20388	0	0	
R02-0468.a2	R02-0468.e1	R02-0468	AB39	C08	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5	20388	0	1.72868025302887	
R02-0468.a3	R02-0468.e1	R02-0468	AB39	C08	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5.5	20388	0	0	
R02-0468.a4	R02-0468.e1	R02-0468	AB39	C08	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	20388	0	0.493666261434555	
A01-0903.a1	A01-0903.e1	A01-0903	AB39	E05	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	20576	0	1.7128746509552	
