assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
M03-0525.a1	M03-0525.e1	M03-0525	AB102	H02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21704	0	0	
M03-0525.a2	M03-0525.e1	M03-0525	AB102	H02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21704	0	0.115915924310684	
M03-0525.a3	M03-0525.e1	M03-0525	AB102	H02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21704	0	1.04362809658051	
M03-0525.a4	M03-0525.e1	M03-0525	AB102	H02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21704	0	0	
M03-0525.a5	M03-0525.e1	M03-0525	AB102	H02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21704	0	0	
AB102.CZ1	NA	NA	AB102	G04	5	control	PCR Negative	Influenza Virus B (FluB)	NEP/NS1	NA	RNA	Cy5.5	21414	0	0	
AB102.CY2	NA	NA	AB102	G04	5	control	PCR Negative	Respiratory Syncitial Virus, Human (RSV)	G	NA	RNA	Cy5	21414	0	0	
AB102.HE3	NA	NA	AB102	G04	5	control	PCR Negative	Respiratory Syncitial Virus, Bovine (BRSV)	Other	NA	RNA	HEX	21414	0	0	
AB102.RO4	NA	NA	AB102	G04	5	control	PCR Negative	SARS-CoV-2	SC2	NA	RNA	ROX	21414	0	0	
AB102.FA5	NA	NA	AB102	G04	5	control	PCR Negative	Influenza Virus A (FluA)	M	NA	RNA	FAM	21414	0	0.0587415210902691	
N02-0552.a1	N02-0552.e1	N02-0552	AB102	H03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21156	0	0.29731759428978	
N02-0552.a2	N02-0552.e1	N02-0552	AB102	H03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21156	0	0	
N02-0552.a3	N02-0552.e1	N02-0552	AB102	H03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21156	0	0	
N02-0552.a4	N02-0552.e1	N02-0552	AB102	H03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21156	0	0	
N02-0552.a5	N02-0552.e1	N02-0552	AB102	H03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21156	0	2.97634315490723	
AB102.HE6	NA	NA	AB102	B04	5	control	PCR Negative	Respiratory Syncitial Virus, Bovine (BRSV)	Other	NA	RNA	HEX	17784	0	0	
AB102.CY7	NA	NA	AB102	B04	5	control	PCR Negative	Respiratory Syncitial Virus, Human (RSV)	G	NA	RNA	Cy5	17784	0	0	
AB102.CZ8	NA	NA	AB102	B04	5	control	PCR Negative	Influenza Virus B (FluB)	NEP/NS1	NA	RNA	Cy5.5	17784	0	0	
AB102.FA9	NA	NA	AB102	B04	5	control	PCR Negative	Influenza Virus A (FluA)	M	NA	RNA	FAM	17784	0	0.070731945335865	
AB102.RO10	NA	NA	AB102	B04	5	control	PCR Negative	SARS-CoV-2	SC2	NA	RNA	ROX	17784	0	0	
U01-0111.a1	U01-0111.e1	U01-0111	AB102	D03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21323	0	0.0589922182261944	
U01-0111.a2	U01-0111.e1	U01-0111	AB102	D03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21323	0	0	
U01-0111.a3	U01-0111.e1	U01-0111	AB102	D03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21323	0	2.24365162849426	
U01-0111.a4	U01-0111.e1	U01-0111	AB102	D03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21323	0	0	
U01-0111.a5	U01-0111.e1	U01-0111	AB102	D03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21323	0	0	
G01-0636.a1	G01-0636.e1	G01-0636	AB102	D02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21271	0	0	
G01-0636.a2	G01-0636.e1	G01-0636	AB102	D02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21271	0	0	
G01-0636.a3	G01-0636.e1	G01-0636	AB102	D02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21271	0	5.92744874954224	
G01-0636.a4	G01-0636.e1	G01-0636	AB102	D02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21271	0	0	
G01-0636.a5	G01-0636.e1	G01-0636	AB102	D02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21271	0	4.14627981185913	
AB102.CY11	NA	NA	AB102	C04	5	control	PCR Negative	Respiratory Syncitial Virus, Human (RSV)	G	NA	RNA	Cy5	19813	0	0	
AB102.CZ12	NA	NA	AB102	C04	5	control	PCR Negative	Influenza Virus B (FluB)	NEP/NS1	NA	RNA	Cy5.5	19813	0	0	
AB102.HE13	NA	NA	AB102	C04	5	control	PCR Negative	Respiratory Syncitial Virus, Bovine (BRSV)	Other	NA	RNA	HEX	19813	0	0.063488282263279	
AB102.FA14	NA	NA	AB102	C04	5	control	PCR Negative	Influenza Virus A (FluA)	M	NA	RNA	FAM	19813	0	0.063488282263279	
AB102.RO15	NA	NA	AB102	C04	5	control	PCR Negative	SARS-CoV-2	SC2	NA	RNA	ROX	19813	0	0	
A01-1302.a1	A01-1302.e1	A01-1302	AB102	D01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21117	0	1.01303493976593	
A01-1302.a2	A01-1302.e1	A01-1302	AB102	D01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21117	0	0.178711608052254	
A01-1302.a3	A01-1302.e1	A01-1302	AB102	D01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21117	0	1.96722543239594	
A01-1302.a4	A01-1302.e1	A01-1302	AB102	D01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21117	0	0.059567715972662	
A01-1302.a5	A01-1302.e1	A01-1302	AB102	D01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21117	0	0	
AB102.CZ16	NA	NA	AB102	A04	5	control	PCR Negative	Influenza Virus B (FluB)	NEP/NS1	NA	RNA	Cy5.5	19565	0	0.0642930567264557	
AB102.CY17	NA	NA	AB102	A04	5	control	PCR Negative	Respiratory Syncitial Virus, Human (RSV)	G	NA	RNA	Cy5	19565	0	0	
AB102.HE18	NA	NA	AB102	A04	5	control	PCR Negative	Respiratory Syncitial Virus, Bovine (BRSV)	Other	NA	RNA	HEX	19565	0	0	
AB102.RO19	NA	NA	AB102	A04	5	control	PCR Negative	SARS-CoV-2	SC2	NA	RNA	ROX	19565	0	0	
AB102.FA20	NA	NA	AB102	A04	5	control	PCR Negative	Influenza Virus A (FluA)	M	NA	RNA	FAM	19565	0	0.192889034748077	
AB102.CZ21	NA	NA	AB102	E04	5	control	PCR Negative	Influenza Virus B (FluB)	NEP/NS1	NA	RNA	Cy5.5	21313	0	0.0590199008584023	
AB102.CY22	NA	NA	AB102	E04	5	control	PCR Negative	Respiratory Syncitial Virus, Human (RSV)	G	NA	RNA	Cy5	21313	0	0	
AB102.HE23	NA	NA	AB102	E04	5	control	PCR Negative	Respiratory Syncitial Virus, Bovine (BRSV)	Other	NA	RNA	HEX	21313	0	0	
AB102.RO24	NA	NA	AB102	E04	5	control	PCR Negative	SARS-CoV-2	SC2	NA	RNA	ROX	21313	0	0	
AB102.FA25	NA	NA	AB102	E04	5	control	PCR Negative	Influenza Virus A (FluA)	M	NA	RNA	FAM	21313	0	0.0590199008584023	
C01-0944.a1	C01-0944.e1	C01-0944	AB102	H01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21384	0	0	
