assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
D01-0617.a1	D01-0617.e1	D01-0617	AB111	D02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20438	0	0	
D01-0617.a2	D01-0617.e1	D01-0617	AB111	D02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20438	0	2.83427166938782	
D01-0617.a3	D01-0617.e1	D01-0617	AB111	D02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20438	0	3.45126390457153	
D01-0617.a4	D01-0617.e1	D01-0617	AB111	D02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20438	0	0.0615467466413975	
D01-0617.a5	D01-0617.e1	D01-0617	AB111	D02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20438	0	0	
A01-1344.a1	A01-1344.e1	A01-1344	AB111	A01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20634	0	0	
A01-1344.a2	A01-1344.e1	A01-1344	AB111	A01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20634	0	0	
A01-1344.a3	A01-1344.e1	A01-1344	AB111	A01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20634	0	5.19235563278198	
A01-1344.a4	A01-1344.e1	A01-1344	AB111	A01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20634	0	6.6623215675354	
A01-1344.a5	A01-1344.e1	A01-1344	AB111	A01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20634	0	0	
C01-0983.a1	C01-0983.e1	C01-0983	AB111	H01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20768	0	0	
C01-0983.a2	C01-0983.e1	C01-0983	AB111	H01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20768	0	7.04550123214722	
C01-0983.a3	C01-0983.e1	C01-0983	AB111	H01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20768	0	0	
C01-0983.a4	C01-0983.e1	C01-0983	AB111	H01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20768	0	1.93964815139771	
C01-0983.a5	C01-0983.e1	C01-0983	AB111	H01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20768	0	0	
C01-0982.a1	C01-0982.e1	C01-0982	AB111	G01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21569	0	0	
C01-0982.a2	C01-0982.e1	C01-0982	AB111	G01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21569	0	1.40041196346283	
C01-0982.a3	C01-0982.e1	C01-0982	AB111	G01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21569	0	0.233293756842613	
C01-0982.a4	C01-0982.e1	C01-0982	AB111	G01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21569	0	6.49001550674438	
C01-0982.a5	C01-0982.e1	C01-0982	AB111	G01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21569	0	0	
U01-0147.a1	U01-0147.e1	U01-0147	AB111	D03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21013	0	0	
U01-0147.a2	U01-0147.e1	U01-0147	AB111	D03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21013	0	5.63956785202026	
U01-0147.a3	U01-0147.e1	U01-0147	AB111	D03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21013	0	0.0598625391721725	
U01-0147.a4	U01-0147.e1	U01-0147	AB111	D03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21013	0	0	
U01-0147.a5	U01-0147.e1	U01-0147	AB111	D03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21013	0	0.478980094194412	
A01-1346.a1	A01-1346.e1	A01-1346	AB111	B01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20422	0	0.0615949667990208	
A01-1346.a2	A01-1346.e1	A01-1346	AB111	B01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20422	0	7.90877342224121	
A01-1346.a3	A01-1346.e1	A01-1346	AB111	B01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20422	0	0	
A01-1346.a4	A01-1346.e1	A01-1346	AB111	B01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20422	0	7.16521024703979	
A01-1346.a5	A01-1346.e1	A01-1346	AB111	B01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20422	0	0.0615949667990208	
AB111.CY1	NA	NA	AB111	F04	5	control	PCR Negative	Respiratory Syncitial Virus, Human (RSV)	G	NA	RNA	Cy5	20459	0	0	
AB111.FA2	NA	NA	AB111	F04	5	control	PCR Negative	Influenza Virus A (FluA)	M	NA	RNA	FAM	20459	0	0.245952308177948	
AB111.HE3	NA	NA	AB111	F04	5	control	PCR Negative	Respiratory Syncitial Virus, Bovine (BRSV)	Other	NA	RNA	HEX	20459	0	0	
AB111.RO4	NA	NA	AB111	F04	5	control	PCR Negative	SARS-CoV-2	SC2	NA	RNA	ROX	20459	0	0	
