assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
Q01-0633.a1	Q01-0633.e1	Q01-0633	AB116	G02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21468	0	3.28546142578125	
Q01-0633.a2	Q01-0633.e1	Q01-0633	AB116	G02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21468	0	0.234391421079636	
Q01-0633.a3	Q01-0633.e1	Q01-0633	AB116	G02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21468	0	0.234391421079636	
Q01-0633.a4	Q01-0633.e1	Q01-0633	AB116	G02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21468	0	0.0585937611758709	
Q01-0633.a5	Q01-0633.e1	Q01-0633	AB116	G02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21468	0	2.11109685897827	
A02-1391.a1	A02-1391.e1	A02-1391	AB116	H03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21779	0	0	
A02-1391.a2	A02-1391.e1	A02-1391	AB116	H03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21779	0	0	
A02-1391.a3	A02-1391.e1	A02-1391	AB116	H03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21779	0	13.0626268386841	
A02-1391.a4	A02-1391.e1	A02-1391	AB116	H03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21779	0	0	
A02-1391.a5	A02-1391.e1	A02-1391	AB116	H03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21779	0	0.635473310947418	
A02-1393.a1	A02-1393.e1	A02-1393	AB116	B04	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	9766	0	0	
A02-1393.a2	A02-1393.e1	A02-1393	AB116	B04	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	9766	0	0	
A02-1393.a3	A02-1393.e1	A02-1393	AB116	B04	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	9766	0	0	
A02-1393.a4	A02-1393.e1	A02-1393	AB116	B04	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	9766	0	0	
A02-1393.a5	A02-1393.e1	A02-1393	AB116	B04	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	9766	0	2.70771408081055	
C01-0997.a1	C01-0997.e1	C01-0997	AB116	H01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21789	0	0	
C01-0997.a2	C01-0997.e1	C01-0997	AB116	H01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21789	0	0	
C01-0997.a3	C01-0997.e1	C01-0997	AB116	H01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21789	0	0.0577305257320404	
C01-0997.a4	C01-0997.e1	C01-0997	AB116	H01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21789	0	3.8738157749176	
C01-0997.a5	C01-0997.e1	C01-0997	AB116	H01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21789	0	0.0577305257320404	
N02-0601.a1	N02-0601.e1	N02-0601	AB116	D02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20858	0	0	
N02-0601.a2	N02-0601.e1	N02-0601	AB116	D02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20858	0	0	
N02-0601.a3	N02-0601.e1	N02-0601	AB116	D02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20858	0	0.12061769515276	
N02-0601.a4	N02-0601.e1	N02-0601	AB116	D02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20858	0	3.80502438545227	
N02-0601.a5	N02-0601.e1	N02-0601	AB116	D02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20858	0	0.060307402163744	
A02-1392.a1	A02-1392.e1	A02-1392	AB116	A04	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	18876	0	0	
A02-1392.a2	A02-1392.e1	A02-1392	AB116	A04	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	18876	0	0.0666399076581001	
A02-1392.a3	A02-1392.e1	A02-1392	AB116	A04	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	18876	0	1.93399214744568	
A02-1392.a4	A02-1392.e1	A02-1392	AB116	A04	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	18876	0	0	
A02-1392.a5	A02-1392.e1	A02-1392	AB116	A04	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	18876	0	0	
M03-0531.a1	M03-0531.e1	M03-0531	AB116	E02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21383	0	0	
M03-0531.a2	M03-0531.e1	M03-0531	AB116	E02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21383	0	0.0588266849517822	
M03-0531.a3	M03-0531.e1	M03-0531	AB116	E02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21383	0	5.30545091629028	
M03-0531.a4	M03-0531.e1	M03-0531	AB116	E02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21383	0	0.0588266849517822	
M03-0531.a5	M03-0531.e1	M03-0531	AB116	E02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21383	0	0	
F01-0153.a1	F01-0153.e1	F01-0153	AB116	C03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21572	0	0	
F01-0153.a2	F01-0153.e1	F01-0153	AB116	C03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21572	0	0.0583112724125385	
F01-0153.a3	F01-0153.e1	F01-0153	AB116	C03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21572	0	0.524898767471313	
F01-0153.a4	F01-0153.e1	F01-0153	AB116	C03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21572	0	0.174941927194595	
F01-0153.a5	F01-0153.e1	F01-0153	AB116	C03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21572	0	3.7958664894104	
A01-1363.a1	A01-1363.e1	A01-1363	AB116	C01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20786	0	0	
A01-1363.a2	A01-1363.e1	A01-1363	AB116	C01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20786	0	3.27205395698547	
A01-1363.a3	A01-1363.e1	A01-1363	AB116	C01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20786	0	1.21087956428528	
A01-1363.a4	A01-1363.e1	A01-1363	AB116	C01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20786	0	0	
A01-1363.a5	A01-1363.e1	A01-1363	AB116	C01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20786	0	0	
AB116.CZ1	NA	NA	AB116	H04	5	control	PCR Negative	Influenza Virus B (FluB)	NEP/NS1	NA	RNA	Cy5.5	20484	0	0	
AB116.HE2	NA	NA	AB116	H04	5	control	PCR Negative	Respiratory Syncitial Virus, Bovine (BRSV)	Other	NA	RNA	HEX	20484	0	0	
AB116.RO3	NA	NA	AB116	H04	5	control	PCR Negative	SARS-CoV-2	SC2	NA	RNA	ROX	20484	0	0	
AB116.CY4	NA	NA	AB116	H04	5	control	PCR Negative	Respiratory Syncitial Virus, Human (RSV)	G	NA	RNA	Cy5	20484	0	0	
AB116.FA5	NA	NA	AB116	H04	5	control	PCR Negative	Influenza Virus A (FluA)	M	NA	RNA	FAM	20484	0	0	
A01-1362.a1	A01-1362.e1	A01-1362	AB116	B01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20975	0	0.0599709935486317	
A01-1362.a2	A01-1362.e1	A01-1362	AB116	B01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20975	0	3.60333013534546	
A01-1362.a3	A01-1362.e1	A01-1362	AB116	B01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20975	0	0	
A01-1362.a4	A01-1362.e1	A01-1362	AB116	B01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20975	0	0	
A01-1362.a5	A01-1362.e1	A01-1362	AB116	B01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20975	0	0	
G01-0649.a1	G01-0649.e1	G01-0649	AB116	B03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20709	0	3.4669451713562	
G01-0649.a2	G01-0649.e1	G01-0649	AB116	B03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20709	0	0.121485576033592	
G01-0649.a3	G01-0649.e1	G01-0649	AB116	B03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20709	0	0.0607413165271282	
G01-0649.a4	G01-0649.e1	G01-0649	AB116	B03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20709	0	0	
G01-0649.a5	G01-0649.e1	G01-0649	AB116	B03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20709	0	0	
U01-0149.a1	U01-0149.e1	U01-0149	AB116	F02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21913	0	0	
U01-0149.a2	U01-0149.e1	U01-0149	AB116	F02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21913	0	0	
U01-0149.a3	U01-0149.e1	U01-0149	AB116	F02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21913	0	0.0574038401246071	
U01-0149.a4	U01-0149.e1	U01-0149	AB116	F02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21913	0	3.33376049995422	
U01-0149.a5	U01-0149.e1	U01-0149	AB116	F02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21913	0	0.0574038401246071	
A01-1361.a1	A01-1361.e1	A01-1361	AB116	A01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20869	0	2.11136698722839	
A01-1361.a2	A01-1361.e1	A01-1361	AB116	A01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20869	0	0	
A01-1361.a3	A01-1361.e1	A01-1361	AB116	A01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20869	0	3.5007688999176	
A01-1361.a4	A01-1361.e1	A01-1361	AB116	A01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20869	0	0.0602756105363369	
A01-1361.a5	A01-1361.e1	A01-1361	AB116	A01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20869	0	0	
