assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
L01-1021.a1	L01-1021.e1	L01-1021	AB154	A03	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	19041	0	9.94834041595459	
L01-1021.a2	L01-1021.e1	L01-1021	AB154	A03	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	19041	0	0	
L01-1021.a3	L01-1021.e1	L01-1021	AB154	A03	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	19041	0	0	
L01-1021.a4	L01-1021.e1	L01-1021	AB154	A03	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	19041	0	2.38043594360352	
L01-1021.a5	L01-1021.e1	L01-1021	AB154	A03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	19041	0	1.71875166893005	
J01-1029.a1	J01-1029.e1	J01-1029	AB154	G02	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	11766	0	0	
J01-1029.a2	J01-1029.e1	J01-1029	AB154	G02	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	11766	0	9.01235294342041	
J01-1029.a3	J01-1029.e1	J01-1029	AB154	G02	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	11766	0	0	
J01-1029.a4	J01-1029.e1	J01-1029	AB154	G02	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	11766	0	0	
J01-1029.a5	J01-1029.e1	J01-1029	AB154	G02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	11766	0	0	
A01-1582.a1	A01-1582.e1	A01-1582	AB154	A01	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	19663	0	0	
A01-1582.a2	A01-1582.e1	A01-1582	AB154	A01	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	19663	0	16.0952854156494	
A01-1582.a3	A01-1582.e1	A01-1582	AB154	A01	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	19663	0	0	
A01-1582.a4	A01-1582.e1	A01-1582	AB154	A01	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	19663	0	0	
A01-1582.a5	A01-1582.e1	A01-1582	AB154	A01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	19663	0	0.127948492765427	
A01-1586.a1	A01-1586.e1	A01-1586	AB154	E01	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	17001	0	25.1842288970947	
A01-1586.a2	A01-1586.e1	A01-1586	AB154	E01	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	17001	0	0	
A01-1586.a3	A01-1586.e1	A01-1586	AB154	E01	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	17001	0	0.0739896818995476	
A01-1586.a4	A01-1586.e1	A01-1586	AB154	E01	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	17001	0	0	
A01-1586.a5	A01-1586.e1	A01-1586	AB154	E01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	17001	0	0.369991928339005	
F01-1019.a1	F01-1019.e1	F01-1019	AB154	D02	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	18285	0	0	
F01-1019.a2	F01-1019.e1	F01-1019	AB154	D02	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	18285	0	16.2709007263184	
F01-1019.a3	F01-1019.e1	F01-1019	AB154	D02	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	18285	0	0	
F01-1019.a4	F01-1019.e1	F01-1019	AB154	D02	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	18285	0	0.137591511011124	
F01-1019.a5	F01-1019.e1	F01-1019	AB154	D02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	18285	0	0	
O01-1013.a1	O01-1013.e1	O01-1013	AB154	E03	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	19499	0	2.13060140609741	
O01-1013.a2	O01-1013.e1	O01-1013	AB154	E03	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	19499	0	0	
O01-1013.a3	O01-1013.e1	O01-1013	AB154	E03	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	19499	0	0.0645106807351112	
O01-1013.a4	O01-1013.e1	O01-1013	AB154	E03	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	19499	0	0	
O01-1013.a5	O01-1013.e1	O01-1013	AB154	E03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	19499	0	0	
U01-0091.a1	U01-0091.e1	U01-0091	AB154	A04	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	19414	0	0	
U01-0091.a2	U01-0091.e1	U01-0091	AB154	A04	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	19414	0	24.0060958862305	
U01-0091.a3	U01-0091.e1	U01-0091	AB154	A04	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	19414	0	0	
U01-0091.a4	U01-0091.e1	U01-0091	AB154	A04	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	19414	0	0	
U01-0091.a5	U01-0091.e1	U01-0091	AB154	A04	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	19414	0	0	
C01-1289.a1	C01-1289.e1	C01-1289	AB154	F01	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	16952	0	30.7204627990723	
C01-1289.a2	C01-1289.e1	C01-1289	AB154	F01	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	16952	0	0	
C01-1289.a3	C01-1289.e1	C01-1289	AB154	F01	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	16952	0	0	
C01-1289.a4	C01-1289.e1	C01-1289	AB154	F01	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	16952	0	0.0742035582661629	
C01-1289.a5	C01-1289.e1	C01-1289	AB154	F01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	16952	0	0.0742035582661629	
W02-1004.a1	W02-1004.e1	W02-1004	AB154	C04	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	14423	0	0	
W02-1004.a2	W02-1004.e1	W02-1004	AB154	C04	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	14423	0	7.5226993560791	
W02-1004.a3	W02-1004.e1	W02-1004	AB154	C04	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	14423	0	0.0872152298688889	
W02-1004.a4	W02-1004.e1	W02-1004	AB154	C04	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	14423	0	0.0872152298688889	
W02-1004.a5	W02-1004.e1	W02-1004	AB154	C04	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	14423	0	0	
K01-1010.a1	K01-1010.e1	K01-1010	AB154	H02	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	11102	0	0	
K01-1010.a2	K01-1010.e1	K01-1010	AB154	H02	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	11102	0	10.9241428375244	
K01-1010.a3	K01-1010.e1	K01-1010	AB154	H02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	11102	0	0.113305553793907	
K01-1010.a4	K01-1010.e1	K01-1010	AB154	H02	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	11102	0	0	
K01-1010.a5	K01-1010.e1	K01-1010	AB154	H02	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	11102	0	0	
C01-1293.a1	C01-1293.e1	C01-1293	AB154	B02	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	17716	0	17.2288017272949	
C01-1293.a2	C01-1293.e1	C01-1293	AB154	B02	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	17716	0	0	
C01-1293.a3	C01-1293.e1	C01-1293	AB154	B02	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	17716	0	0	
