assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
C01-0790.a1	C01-0790.e1	C01-0790	AB59	C02	5	unknown	sample			sample			20651		0	
C01-0790.a2	C01-0790.e1	C01-0790	AB59	C02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20651	0	0.243665367364883	
C01-0790.a3	C01-0790.e1	C01-0790	AB59	C02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20651	0	1.27977013587952	
C01-0790.a4	C01-0790.e1	C01-0790	AB59	C02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20651	0	30.2059116363525	
C01-0790.a5	C01-0790.e1	C01-0790	AB59	C02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20651	0	0	
C01-0790.a6	C01-0790.e1	C01-0790	AB59	C02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20651	0	0.913988709449768	
Q01-0584.a1	Q01-0584.e1	Q01-0584	AB59	B03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20959	0	0	
Q01-0584.a2	Q01-0584.e1	Q01-0584	AB59	B03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20959	0	0.600296676158905	
Q01-0584.a3	Q01-0584.e1	Q01-0584	AB59	B03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20959	0	0.420177578926086	
Q01-0584.a4	Q01-0584.e1	Q01-0584	AB59	B03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20959	0	191.511871337891	
Q01-0584.a5	Q01-0584.e1	Q01-0584	AB59	B03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20959	0	0.54025411605835	
Q01-0584.a6	Q01-0584.e1	Q01-0584	AB59	B03	5	unknown	sample			sample			20959		0	
N02-0540.a1	N02-0540.e1	N02-0540	AB59	G03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21811	0	0	
N02-0540.a2	N02-0540.e1	N02-0540	AB59	G03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21811	0	2.13563799858093	
N02-0540.a3	N02-0540.e1	N02-0540	AB59	G03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21811	0	0	
N02-0540.a4	N02-0540.e1	N02-0540	AB59	G03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21811	0	6.93962478637695	
N02-0540.a5	N02-0540.e1	N02-0540	AB59	G03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21811	0	61.5154609680176	
N02-0540.a6	N02-0540.e1	N02-0540	AB59	G03	5	unknown	sample			sample			21811		0	
P01-0155.a1	P01-0155.e1	P01-0155	AB59	H03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21563	0	1.10883951187134	
P01-0155.a2	P01-0155.e1	P01-0155	AB59	H03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21563	0	0	
