assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
K01-0535.a1	K01-0535.e1	K01-0535	AB90	D03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21789	0	0.0577305257320404	
K01-0535.a2	K01-0535.e1	K01-0535	AB90	D03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21789	0	0.115463703870773	
K01-0535.a3	K01-0535.e1	K01-0535	AB90	D03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21789	0	0.115463703870773	
K01-0535.a4	K01-0535.e1	K01-0535	AB90	D03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21789	0	0	
K01-0535.a5	K01-0535.e1	K01-0535	AB90	D03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21789	0	2.36912703514099	
P01-0174.a1	P01-0174.e1	P01-0174	AB90	G02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	22087	0	0.113905794918537	
P01-0174.a2	P01-0174.e1	P01-0174	AB90	G02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	22087	0	0	
P01-0174.a3	P01-0174.e1	P01-0174	AB90	G02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	22087	0	0	
P01-0174.a4	P01-0174.e1	P01-0174	AB90	G02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	22087	0	0.227821886539459	
P01-0174.a5	P01-0174.e1	P01-0174	AB90	G02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	22087	0	2.67951655387878	
U01-0084.a1	U01-0084.e1	U01-0084	AB90	F03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21942	0	0	
U01-0084.a2	U01-0084.e1	U01-0084	AB90	F03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21942	0	0.114658549427986	
U01-0084.a3	U01-0084.e1	U01-0084	AB90	F03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21942	0	0	
U01-0084.a4	U01-0084.e1	U01-0084	AB90	F03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21942	0	0.171991735696793	
U01-0084.a5	U01-0084.e1	U01-0084	AB90	F03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21942	0	1.43398356437683	
AB90.CZ1	NA	NA	AB90	H04	5	control	PCR Negative	Influenza Virus B (FluB)	NEP/NS1	NA	RNA	Cy5.5	19971	0	0.377963244915009	
AB90.RO2	NA	NA	AB90	H04	5	control	PCR Negative	SARS-CoV-2	SC2	NA	RNA	ROX	19971	0	0	
AB90.CY3	NA	NA	AB90	H04	5	control	PCR Negative	Respiratory Syncitial Virus, Human (RSV)	G	NA	RNA	Cy5	19971	0	0.0629859864711761	
AB90.FA4	NA	NA	AB90	H04	5	control	PCR Negative	Influenza Virus A (FluA)	M	NA	RNA	FAM	19971	0	0.503976166248322	
AB90.HE5	NA	NA	AB90	H04	5	control	PCR Negative	Respiratory Syncitial Virus, Bovine (BRSV)	Other	NA	RNA	HEX	19971	0	0	
