assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
A04-0554.a1	A04-0554.e1	A04-0554	AB44	G01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1:FLUB	sample	RNA	Cy5.5	593	0	0	
A04-0554.a2	A04-0554.e1	A04-0554	AB44	G01	5	unknown	sample	Influenza Virus A (FluA)	M:FLUA	sample	RNA	FAM	593	0	0	
A04-0554.a3	A04-0554.e1	A04-0554	AB44	G01	5	unknown	sample	SARS-CoV-2	SC2:SARS	sample	RNA	ROX	593	0	0	
A04-0554.a4	A04-0554.e1	A04-0554	AB44	G01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	593	0	0	
A04-0554.a5	A04-0554.e1	A04-0554	AB44	G01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	593	0	0	
H01-0933.a1	H01-0933.e1	H01-0933	AB44	G02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	967	0	0	
H01-0933.a2	H01-0933.e1	H01-0933	AB44	G02	5	unknown	sample	Influenza Virus A (FluA)	M:FLUA	sample	RNA	FAM	967	0	0	
H01-0933.a3	H01-0933.e1	H01-0933	AB44	G02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1:FLUB	sample	RNA	Cy5.5	967	0	0	
H01-0933.a4	H01-0933.e1	H01-0933	AB44	G02	5	unknown	sample	SARS-CoV-2	SC2:SARS	sample	RNA	ROX	967	0	0	
H01-0933.a5	H01-0933.e1	H01-0933	AB44	G02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	967	0	0	
P01-0118.a1	P01-0118.e1	P01-0118	AB44	G03	5	unknown	sample	Influenza Virus A (FluA)	M:FLUA	sample	RNA	FAM	21744	0	0	
P01-0118.a2	P01-0118.e1	P01-0118	AB44	G03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1:FLUB	sample	RNA	Cy5.5	21744	0	2.48995590209961	
P01-0118.a3	P01-0118.e1	P01-0118	AB44	G03	5	unknown	sample	SARS-CoV-2	SC2:SARS	sample	RNA	ROX	21744	0	1.3891350030899	
P01-0118.a4	P01-0118.e1	P01-0118	AB44	G03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21744	0	0	
P01-0118.a5	P01-0118.e1	P01-0118	AB44	G03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21744	0	0	
AB44.HE1	NA	NA	AB44	G04	5	control	PCR Negative	Respiratory Syncitial Virus, Bovine (BRSV)	Other	NA	RNA	HEX	18713	0	39.187614440918	
AB44.RO2	NA	NA	AB44	G04	5	control	PCR Negative	SARS-CoV-2	SC2:SARS	NA	RNA	ROX	18713	0	10.3267192840576	
AB44.CY3	NA	NA	AB44	G04	5	control	PCR Negative	Respiratory Syncitial Virus, Human (RSV)	G	NA	RNA	Cy5	18713	0	14.9437274932861	
AB44.CZ4	NA	NA	AB44	G04	5	control	PCR Negative	Influenza Virus B (FluB)	NEP/NS1:FLUB	NA	RNA	Cy5.5	18713	0	13.0405530929565	
AB44.FA5	NA	NA	AB44	G04	5	control	PCR Negative	Influenza Virus A (FluA)	M:FLUA	NA	RNA	FAM	18713	0	14.3316783905029	
N02-0374.a1	N02-0374.e1	N02-0374	AB44	D03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1:FLUB	sample	RNA	Cy5.5	20410	0	1.29488933086395	
N02-0374.a2	N02-0374.e1	N02-0374	AB44	D03	5	unknown	sample	Influenza Virus A (FluA)	M:FLUA	sample	RNA	FAM	20410	0	0	
N02-0374.a3	N02-0374.e1	N02-0374	AB44	D03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20410	0	0	
N02-0374.a4	N02-0374.e1	N02-0374	AB44	D03	5	unknown	sample	SARS-CoV-2	SC2:SARS	sample	RNA	ROX	20410	0	0.739773571491241	
N02-0374.a5	N02-0374.e1	N02-0374	AB44	D03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20410	0	0	
C01-0690.a1	C01-0690.e1	C01-0690	AB44	D02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	19846	0	0	
C01-0690.a2	C01-0690.e1	C01-0690	AB44	D02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1:FLUB	sample	RNA	Cy5.5	19846	0	1.8393965959549	
C01-0690.a3	C01-0690.e1	C01-0690	AB44	D02	5	unknown	sample	Influenza Virus A (FluA)	M:FLUA	sample	RNA	FAM	19846	0	0	
C01-0690.a4	C01-0690.e1	C01-0690	AB44	D02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	19846	0	0	
