assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
C01-0917.a1	C01-0917.e1	C01-0917	AB97	A02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20448	0	2.21649694442749	
C01-0917.a2	C01-0917.e1	C01-0917	AB97	A02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20448	0	0	
C01-0917.a3	C01-0917.e1	C01-0917	AB97	A02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20448	0	7.7129921913147	
C01-0917.a4	C01-0917.e1	C01-0917	AB97	A02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20448	0	0.184558972716331	
C01-0917.a5	C01-0917.e1	C01-0917	AB97	A02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20448	0	0	
C01-0919.a1	C01-0919.e1	C01-0919	AB97	C02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	15972	0	0	
C01-0919.a2	C01-0919.e1	C01-0919	AB97	C02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	15972	0	0.236284703016281	
C01-0919.a3	C01-0919.e1	C01-0919	AB97	C02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	15972	0	7.26633071899414	
C01-0919.a4	C01-0919.e1	C01-0919	AB97	C02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	15972	0	0	
C01-0919.a5	C01-0919.e1	C01-0919	AB97	C02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	15972	0	3.94388484954834	
AB97.HE1	NA	NA	AB97	E04	5	control	PCR Negative	Respiratory Syncitial Virus, Bovine (BRSV)	Other	NA	RNA	HEX	20735	0	0.0606651529669762	
AB97.CY2	NA	NA	AB97	E04	5	control	PCR Negative	Respiratory Syncitial Virus, Human (RSV)	G	NA	RNA	Cy5	20735	0	0	
AB97.CZ3	NA	NA	AB97	E04	5	control	PCR Negative	Influenza Virus B (FluB)	NEP/NS1	NA	RNA	Cy5.5	20735	0	0.182004243135452	
AB97.RO4	NA	NA	AB97	E04	5	control	PCR Negative	SARS-CoV-2	SC2	NA	RNA	ROX	20735	0	0	
AB97.FA5	NA	NA	AB97	E04	5	control	PCR Negative	Influenza Virus A (FluA)	M	NA	RNA	FAM	20735	0	10.1718530654907	
AB97.CY6	NA	NA	AB97	F04	5	control	PCR Negative	Respiratory Syncitial Virus, Human (RSV)	G	NA	RNA	Cy5	21361	0	0	
AB97.HE7	NA	NA	AB97	F04	5	control	PCR Negative	Respiratory Syncitial Virus, Bovine (BRSV)	Other	NA	RNA	HEX	21361	0	0.0588872767984867	
AB97.RO8	NA	NA	AB97	F04	5	control	PCR Negative	SARS-CoV-2	SC2	NA	RNA	ROX	21361	0	0	
AB97.CZ9	NA	NA	AB97	F04	5	control	PCR Negative	Influenza Virus B (FluB)	NEP/NS1	NA	RNA	Cy5.5	21361	0	0.176670089364052	
AB97.FA10	NA	NA	AB97	F04	5	control	PCR Negative	Influenza Virus A (FluA)	M	NA	RNA	FAM	21361	0	14.4508504867554	
O01-0305.a1	O01-0305.e1	O01-0305	AB97	D03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21221	0	0	
O01-0305.a2	O01-0305.e1	O01-0305	AB97	D03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21221	0	0.889430105686188	
O01-0305.a3	O01-0305.e1	O01-0305	AB97	D03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21221	0	8.08725738525391	
O01-0305.a4	O01-0305.e1	O01-0305	AB97	D03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21221	0	0	
O01-0305.a5	O01-0305.e1	O01-0305	AB97	D03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21221	0	0.355696588754654	
R02-0547.a1	R02-0547.e1	R02-0547	AB97	G03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	22436	0	0.112133860588074	
R02-0547.a2	R02-0547.e1	R02-0547	AB97	G03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	22436	0	1.1779043674469	
R02-0547.a3	R02-0547.e1	R02-0547	AB97	G03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	22436	0	16.535083770752	
R02-0547.a4	R02-0547.e1	R02-0547	AB97	G03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	22436	0	4.32438611984253	
R02-0547.a5	R02-0547.e1	R02-0547	AB97	G03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	22436	0	0	
A01-1272.a1	A01-1272.e1	A01-1272	AB97	F01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21936	0	0	
A01-1272.a2	A01-1272.e1	A01-1272	AB97	F01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21936	0	1.77886986732483	
A01-1272.a3	A01-1272.e1	A01-1272	AB97	F01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21936	0	13.664083480835	
A01-1272.a4	A01-1272.e1	A01-1272	AB97	F01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21936	0	0.516187012195587	
A01-1272.a5	A01-1272.e1	A01-1272	AB97	F01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21936	0	0.630923926830292	
A01-1271.a1	A01-1271.e1	A01-1271	AB97	E01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21601	0	2.44810962677002	
A01-1271.a2	A01-1271.e1	A01-1271	AB97	E01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21601	0	0	
A01-1271.a3	A01-1271.e1	A01-1271	AB97	E01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21601	0	0.465939402580261	
A01-1271.a4	A01-1271.e1	A01-1271	AB97	E01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21601	0	0.40768751502037	
A01-1271.a5	A01-1271.e1	A01-1271	AB97	E01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21601	0	9.76247024536133	
Q01-0616.a1	Q01-0616.e1	Q01-0616	AB97	B03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20826	0	8.1803560256958	
Q01-0616.a2	Q01-0616.e1	Q01-0616	AB97	B03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20826	0	0.84586501121521	
Q01-0616.a3	Q01-0616.e1	Q01-0616	AB97	B03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20826	0	0.181208908557892	
