assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
T01-0377.a1	T01-0377.e1	T01-0377	AB56	F03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20824	0	7.02650117874146	
T01-0377.a2	T01-0377.e1	T01-0377	AB56	F03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20824	0	0	
T01-0377.a3	T01-0377.e1	T01-0377	AB56	F03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20824	0	33.2968406677246	
T01-0377.a4	T01-0377.e1	T01-0377	AB56	F03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20824	0	0.0604058690369129	
T01-0377.a5	T01-0377.e1	T01-0377	AB56	F03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20824	0	5.20553684234619	
A01-1064.a1	A01-1064.e1	A01-1064	AB56	G01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21252	0	90.8613739013672	
A01-1064.a2	A01-1064.e1	A01-1064	AB56	G01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21252	0	5.1599178314209	
A01-1064.a3	A01-1064.e1	A01-1064	AB56	G01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21252	0	0	
A01-1064.a4	A01-1064.e1	A01-1064	AB56	G01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21252	0	3.55629754066467	
A01-1064.a5	A01-1064.e1	A01-1064	AB56	G01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21252	0	0	
AB56.HE1	NA	NA	AB56	F05	5	control	PCR Positive	Respiratory Syncitial Virus, Bovine (BRSV)	Other	BRSV	RNA	HEX	20058	0	28.73388671875	
AB56.CZ2	NA	NA	AB56	F05	5	control	PCR Positive	Influenza Virus B (FluB)	NEP/NS1	GBlock	RNA	Cy5.5	20058	0	19.8470802307129	
AB56.CY3	NA	NA	AB56	F05	5	control	PCR Positive	Respiratory Syncitial Virus, Human (RSV)	G	GBlock	RNA	Cy5	20058	0	11.0226182937622	
AB56.RO4	NA	NA	AB56	F05	5	control	PCR Positive	SARS-CoV-2	SC2	GBlock	RNA	ROX	20058	0	12.4151782989502	
AB56.FA5	NA	NA	AB56	F05	5	control	PCR Positive	Influenza Virus A (FluA)	M	LV-SARS_N	RNA	FAM	20058	0	13.8092823028564	
E01-0657.a1	E01-0657.e1	E01-0657	AB56	F02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21391	0	0	
E01-0657.a2	E01-0657.e1	E01-0657	AB56	F02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21391	0	7.4902777671814	
E01-0657.a3	E01-0657.e1	E01-0657	AB56	F02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21391	0	61.45654296875	
E01-0657.a4	E01-0657.e1	E01-0657	AB56	F02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21391	0	10.8072996139526	
E01-0657.a5	E01-0657.e1	E01-0657	AB56	F02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21391	0	0	
M03-0478.a1	M03-0478.e1	M03-0478	AB56	F04	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21684	0	0.174038261175156	
M03-0478.a2	M03-0478.e1	M03-0478	AB56	F04	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21684	0	0	
M03-0478.a3	M03-0478.e1	M03-0478	AB56	F04	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21684	0	0	
M03-0478.a4	M03-0478.e1	M03-0478	AB56	F04	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21684	0	9.90034675598145	
M03-0478.a5	M03-0478.e1	M03-0478	AB56	F04	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21684	0	36.071662902832	
A01-1061.a1	A01-1061.e1	A01-1061	AB56	D01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20654	0	0	
A01-1061.a2	A01-1061.e1	A01-1061	AB56	D01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20654	0	4.02594137191772	
A01-1061.a3	A01-1061.e1	A01-1061	AB56	D01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20654	0	4.82045125961304	
A01-1061.a4	A01-1061.e1	A01-1061	AB56	D01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20654	0	0	
A01-1061.a5	A01-1061.e1	A01-1061	AB56	D01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20654	0	67.812858581543	
H01-0953.a1	H01-0953.e1	H01-0953	AB56	G03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21314	0	0	
H01-0953.a2	H01-0953.e1	H01-0953	AB56	G03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21314	0	5.55974912643433	
H01-0953.a3	H01-0953.e1	H01-0953	AB56	G03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21314	0	49.0415420532227	
H01-0953.a4	H01-0953.e1	H01-0953	AB56	G03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21314	0	4.67090559005737	
H01-0953.a5	H01-0953.e1	H01-0953	AB56	G03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21314	0	0	
C01-0750.a1	C01-0750.e1	C01-0750	AB56	D03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21225	0	42.5515022277832	
C01-0750.a2	C01-0750.e1	C01-0750	AB56	D03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21225	0	5.22600364685059	
C01-0750.a3	C01-0750.e1	C01-0750	AB56	D03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21225	0	0	
C01-0750.a4	C01-0750.e1	C01-0750	AB56	D03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21225	0	0	
C01-0750.a5	C01-0750.e1	C01-0750	AB56	D03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21225	0	2.13528680801392	
A01-1063.a1	A01-1063.e1	A01-1063	AB56	F01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20459	0	0	
A01-1063.a2	A01-1063.e1	A01-1063	AB56	F01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20459	0	1.10716426372528	
A01-1063.a3	A01-1063.e1	A01-1063	AB56	F01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20459	0	8.20380973815918	
A01-1063.a4	A01-1063.e1	A01-1063	AB56	F01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20459	0	0	
A01-1063.a5	A01-1063.e1	A01-1063	AB56	F01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20459	0	46.0847969055176	
AB56.HE6	NA	NA	AB56	G05	5	control	PCR Negative	Respiratory Syncitial Virus, Bovine (BRSV)	Other	NA	RNA	HEX	14659	0	0	
AB56.CZ7	NA	NA	AB56	G05	5	control	PCR Negative	Influenza Virus B (FluB)	NEP/NS1	NA	RNA	Cy5.5	14659	0	9.30158615112305	
AB56.CY8	NA	NA	AB56	G05	5	control	PCR Negative	Respiratory Syncitial Virus, Human (RSV)	G	NA	RNA	Cy5	14659	0	0	
AB56.FA9	NA	NA	AB56	G05	5	control	PCR Negative	Influenza Virus A (FluA)	M	NA	RNA	FAM	14659	0	0	
AB56.RO10	NA	NA	AB56	G05	5	control	PCR Negative	SARS-CoV-2	SC2	NA	RNA	ROX	14659	0	0	
N02-0535.a1	N02-0535.e1	N02-0535	AB56	G04	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20231	0	21.2558994293213	
N02-0535.a2	N02-0535.e1	N02-0535	AB56	G04	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20231	0	0	
N02-0535.a3	N02-0535.e1	N02-0535	AB56	G04	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20231	0	4.54698038101196	
N02-0535.a4	N02-0535.e1	N02-0535	AB56	G04	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20231	0	0.684110522270203	
N02-0535.a5	N02-0535.e1	N02-0535	AB56	G04	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20231	0	0	
E01-0658.a1	E01-0658.e1	E01-0658	AB56	G02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20529	0	6.81969261169434	
E01-0658.a2	E01-0658.e1	E01-0658	AB56	G02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20529	0	0	
E01-0658.a3	E01-0658.e1	E01-0658	AB56	G02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20529	0	57.4162330627441	
E01-0658.a4	E01-0658.e1	E01-0658	AB56	G02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20529	0	0	
E01-0658.a5	E01-0658.e1	E01-0658	AB56	G02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20529	0	4.66534519195557	
AB56.RO11	NA	NA	AB56	D05	5	control	PCR Negative	SARS-CoV-2	SC2	NA	RNA	ROX	21285	0	0	
AB56.FA12	NA	NA	AB56	D05	5	control	PCR Negative	Influenza Virus A (FluA)	M	NA	RNA	FAM	21285	0	0	
AB56.CZ13	NA	NA	AB56	D05	5	control	PCR Negative	Influenza Virus B (FluB)	NEP/NS1	NA	RNA	Cy5.5	21285	0	5.56734085083008	
AB56.CY14	NA	NA	AB56	D05	5	control	PCR Negative	Respiratory Syncitial Virus, Human (RSV)	G	NA	RNA	Cy5	21285	0	0	
AB56.HE15	NA	NA	AB56	D05	5	control	PCR Negative	Respiratory Syncitial Virus, Bovine (BRSV)	Other	NA	RNA	HEX	21285	0	0	
M04-0379.a1	M04-0379.e1	M04-0379	AB56	D04	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21665	0	5.06135606765747	
M04-0379.a2	M04-0379.e1	M04-0379	AB56	D04	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21665	0	0	
M04-0379.a3	M04-0379.e1	M04-0379	AB56	D04	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21665	0	75.6152648925781	
M04-0379.a4	M04-0379.e1	M04-0379	AB56	D04	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21665	0	0	
M04-0379.a5	M04-0379.e1	M04-0379	AB56	D04	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21665	0	0	
E01-0655.a1	E01-0655.e1	E01-0655	AB56	D02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21204	0	0	
E01-0655.a2	E01-0655.e1	E01-0655	AB56	D02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21204	0	5.88662099838257	
E01-0655.a3	E01-0655.e1	E01-0655	AB56	D02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21204	0	48.1293869018555	
E01-0655.a4	E01-0655.e1	E01-0655	AB56	D02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21204	0	0	
E01-0655.a5	E01-0655.e1	E01-0655	AB56	D02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21204	0	3.92135143280029	
J01-0502.a1	J01-0502.e1	J01-0502	AB56	H03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21359	0	4.77927207946777	
J01-0502.a2	J01-0502.e1	J01-0502	AB56	H03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21359	0	0	
J01-0502.a3	J01-0502.e1	J01-0502	AB56	H03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21359	0	62.9741439819336	
J01-0502.a4	J01-0502.e1	J01-0502	AB56	H03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21359	0	0	
J01-0502.a5	J01-0502.e1	J01-0502	AB56	H03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21359	0	1.11943483352661	
P01-0152.a1	P01-0152.e1	P01-0152	AB56	B04	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21389	0	0	
P01-0152.a2	P01-0152.e1	P01-0152	AB56	B04	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21389	0	3.59246253967285	
P01-0152.a3	P01-0152.e1	P01-0152	AB56	B04	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21389	0	58.6249618530273	
P01-0152.a4	P01-0152.e1	P01-0152	AB56	B04	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21389	0	0	
P01-0152.a5	P01-0152.e1	P01-0152	AB56	B04	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21389	0	2.47239804267883	
E01-0653.a1	E01-0653.e1	E01-0653	AB56	B02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21644	0	0	
E01-0653.a2	E01-0653.e1	E01-0653	AB56	B02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21644	0	0.0581172928214073	
E01-0653.a3	E01-0653.e1	E01-0653	AB56	B02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21644	0	0	
E01-0653.a4	E01-0653.e1	E01-0653	AB56	B02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21644	0	3.0256655216217	
E01-0653.a5	E01-0653.e1	E01-0653	AB56	B02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21644	0	19.5620536804199	
Q01-0581.a1	Q01-0581.e1	Q01-0581	AB56	B05	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	18151	0	3.6782648563385	
Q01-0581.a2	Q01-0581.e1	Q01-0581	AB56	B05	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	18151	0	0	
Q01-0581.a3	Q01-0581.e1	Q01-0581	AB56	B05	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	18151	0	12.1863145828247	
Q01-0581.a4	Q01-0581.e1	Q01-0581	AB56	B05	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	18151	0	0.138607338070869	
Q01-0581.a5	Q01-0581.e1	Q01-0581	AB56	B05	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	18151	0	0	
A01-1060.a1	A01-1060.e1	A01-1060	AB56	C01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20063	0	120.376129150391	
A01-1060.a2	A01-1060.e1	A01-1060	AB56	C01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20063	0	4.20763397216797	
A01-1060.a3	A01-1060.e1	A01-1060	AB56	C01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20063	0	0	
A01-1060.a4	A01-1060.e1	A01-1060	AB56	C01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20063	0	0	
A01-1060.a5	A01-1060.e1	A01-1060	AB56	C01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20063	0	6.15922260284424	
E01-0656.a1	E01-0656.e1	E01-0656	AB56	E02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	22145	0	5.57886695861816	
E01-0656.a2	E01-0656.e1	E01-0656	AB56	E02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	22145	0	0	
E01-0656.a3	E01-0656.e1	E01-0656	AB56	E02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	22145	0	47.1073265075684	
