assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
C01-0572.a1	C01-0572.e1	C01-0572	AB6	E03	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	18832	0	9.52066516876221	
C01-0572.a2	C01-0572.e1	C01-0572	AB6	E03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	18832	0	0.668115794658661	
D01-0508.a1	D01-0508.e1	D01-0508	AB6	E04	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	18107	0	2.43374156951904	
D01-0508.a2	D01-0508.e1	D01-0508	AB6	E04	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	18107	0	23.702184677124	
G01-0532.a1	G01-0532.e1	G01-0532	AB6	E02	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	19218	0	9.92232418060303	
G01-0532.a2	G01-0532.e1	G01-0532	AB6	E02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	19218	0	0.130911335349083	
AB6.HE1	NA	NA	AB6	F04	5	control	PCR Negative	Influenza Virus A (FluA)	M	NA	RNA	HEX	20067	0	0.0626846551895142	
AB6.FA2	NA	NA	AB6	F04	5	control	PCR Negative	SARS-CoV-2	N2:SARS	NA	RNA	FAM	20067	0	0	
C01-0573.a1	C01-0573.e1	C01-0573	AB6	F03	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM	20506	0	13.6299734115601	
C01-0573.a2	C01-0573.e1	C01-0573	AB6	F03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	20506	0	0.552191555500031	
M04-0225.a1	M04-0225.e1	M04-0225	AB6	C02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	HEX	19253	0	0.0653349757194519	
