assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
A01-0816.a6	A01-0816.e1	A01-0816	AB1NoV	G03	5	unknown	sample	Human Norovirus GII (HuNoV-GII)	ORF1_2	sample	RNA	FAM	18991	0	259.486083984375	
R02-0392.a8	R02-0392.e1	R02-0392	AB1NoV	B03	5	unknown	sample	Human Norovirus GII (HuNoV-GII)	ORF1_2	sample	RNA	FAM	18630	0	74.7602233886719	
D01-0409.a8	D01-0409.e1	D01-0409	AB1NoV	H02	5	unknown	sample	Human Norovirus GII (HuNoV-GII)	ORF1_2	sample	RNA	FAM	17155	0	185.908981323242	
M03-0298.a6	M03-0298.e1	M03-0298	AB1NoV	F05	5	unknown	sample	Human Norovirus GII (HuNoV-GII)	ORF1_2	sample	RNA	FAM	20395	0	6.55459785461426	
A01-0814.a6	A01-0814.e1	A01-0814	AB1NoV	E03	5	unknown	sample	Human Norovirus GII (HuNoV-GII)	ORF1_2	sample	RNA	FAM	19364	0	146.142654418945	
C01-0610.a6	C01-0610.e1	C01-0610	AB1NoV	A05	5	unknown	sample	Human Norovirus GII (HuNoV-GII)	ORF1_2	sample	RNA	FAM	18194	0	57.4297866821289	
J01-0393.a8	J01-0393.e1	J01-0393	AB1NoV	D03	5	unknown	sample	Human Norovirus GII (HuNoV-GII)	ORF1_2	sample	RNA	FAM	18959	0	7.31935930252075	
AB1NoV.FA1	NA	NA	AB1NoV	H07	5	control	PCR Negative	Human Norovirus GII (HuNoV-GII)	ORF1_2	NA	RNA	FAM	17888	0	0	
C01-0609.a6	C01-0609.e1	C01-0609	AB1NoV	H04	5	unknown	sample	Human Norovirus GII (HuNoV-GII)	ORF1_2	sample	RNA	FAM	17799	0	41.6715087890625	
N02-0427.a8	N02-0427.e1	N02-0427	AB1NoV	C03	5	unknown	sample	Human Norovirus GII (HuNoV-GII)	ORF1_2	sample	RNA	FAM	19330	0	551.664306640625	
E01-0404.a6	E01-0404.e1	E01-0404	AB1NoV	H06	5	unknown	sample	Human Norovirus GII (HuNoV-GII)	ORF1_2	sample	RNA	FAM	18202	0	25.1273574829102	
Q01-0492.a6	Q01-0492.e1	Q01-0492	AB1NoV	D05	5	unknown	sample	Human Norovirus GII (HuNoV-GII)	ORF1_2	sample	RNA	FAM	18732	0	1713.25036621094	
A01-0815.a6	A01-0815.e1	A01-0815	AB1NoV	F03	5	unknown	sample	Human Norovirus GII (HuNoV-GII)	ORF1_2	sample	RNA	FAM	17670	0	191.553268432617	
T01-0253.a8	T01-0253.e1	T01-0253	AB1NoV	A03	5	unknown	sample	Human Norovirus GII (HuNoV-GII)	ORF1_2	sample	RNA	FAM	17295	0	453.071228027344	
Q01-0493.a6	Q01-0493.e1	Q01-0493	AB1NoV	E05	5	unknown	sample	Human Norovirus GII (HuNoV-GII)	ORF1_2	sample	RNA	FAM	20822	0	326.326232910156	
O01-0464.a6	O01-0464.e1	O01-0464	AB1NoV	B05	5	unknown	sample	Human Norovirus GII (HuNoV-GII)	ORF1_2	sample	RNA	FAM	19214	0	53.2893447875977	
