assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
A01-1353.a1	A01-1353.e1	A01-1353	AB114	D01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	19527	0	0	
A01-1353.a2	A01-1353.e1	A01-1353	AB114	D01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	19527	0	2.64385437965393	
A01-1353.a3	A01-1353.e1	A01-1353	AB114	D01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	19527	0	0	
A01-1353.a4	A01-1353.e1	A01-1353	AB114	D01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	19527	0	2.96665620803833	
A01-1353.a5	A01-1353.e1	A01-1353	AB114	D01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	19527	0	0	
F01-0136.a1	F01-0136.e1	F01-0136	AB114	D02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20293	0	0.309963196516037	
F01-0136.a2	F01-0136.e1	F01-0136	AB114	D02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20293	0	30.300802230835	
F01-0136.a3	F01-0136.e1	F01-0136	AB114	D02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20293	0	0.0619865283370018	
F01-0136.a4	F01-0136.e1	F01-0136	AB114	D02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20293	0	0	
F01-0136.a5	F01-0136.e1	F01-0136	AB114	D02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20293	0	1.92300415039063	
A02-1388.a1	A02-1388.e1	A02-1388	AB114	C04	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	12267	0	0	
A02-1388.a2	A02-1388.e1	A02-1388	AB114	C04	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	12267	0	0	
A02-1388.a3	A02-1388.e1	A02-1388	AB114	C04	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	12267	0	0	
A02-1388.a4	A02-1388.e1	A02-1388	AB114	C04	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	12267	0	15.4758548736572	
A02-1388.a5	A02-1388.e1	A02-1388	AB114	C04	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	12267	0	0	
U01-0156.a1	U01-0156.e1	U01-0156	AB114	H03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21959	0	1.43287289142609	
U01-0156.a2	U01-0156.e1	U01-0156	AB114	H03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21959	0	0	
U01-0156.a3	U01-0156.e1	U01-0156	AB114	H03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21959	0	0	
U01-0156.a4	U01-0156.e1	U01-0156	AB114	H03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21959	0	39.2131805419922	
U01-0156.a5	U01-0156.e1	U01-0156	AB114	H03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21959	0	0.0572835840284824	
A01-1351.a1	A01-1351.e1	A01-1351	AB114	B01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21204	0	0	
A01-1351.a2	A01-1351.e1	A01-1351	AB114	B01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21204	0	2.55343174934387	
A01-1351.a3	A01-1351.e1	A01-1351	AB114	B01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21204	0	0	
A01-1351.a4	A01-1351.e1	A01-1351	AB114	B01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21204	0	0	
A01-1351.a5	A01-1351.e1	A01-1351	AB114	B01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21204	0	4.99293613433838	
C01-0986.a1	C01-0986.e1	C01-0986	AB114	G01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20480	0	0	
C01-0986.a2	C01-0986.e1	C01-0986	AB114	G01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20480	0	4.61488199234009	
C01-0986.a3	C01-0986.e1	C01-0986	AB114	G01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20480	0	0	
