assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
A01-1217.a1	A01-1217.e1	A01-1217	AB86	F01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	16885	0	0	
A01-1217.a2	A01-1217.e1	A01-1217	AB86	F01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	16885	0	0	
A01-1217.a3	A01-1217.e1	A01-1217	AB86	F01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	16885	0	0.0744980052113533	
A01-1217.a4	A01-1217.e1	A01-1217	AB86	F01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	16885	0	0	
A01-1217.a5	A01-1217.e1	A01-1217	AB86	F01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	16885	0	0.223507255315781	
G01-0620.a1	G01-0620.e1	G01-0620	AB86	C05	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21298	0	0.472569406032562	
G01-0620.a2	G01-0620.e1	G01-0620	AB86	C05	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21298	0	0.118125706911087	
G01-0620.a3	G01-0620.e1	G01-0620	AB86	C05	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21298	0	0.118125706911087	
G01-0620.a4	G01-0620.e1	G01-0620	AB86	C05	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21298	0	2.71970176696777	
G01-0620.a5	G01-0620.e1	G01-0620	AB86	C05	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21298	0	0	
V01-0030.a1	V01-0030.e1	V01-0030	AB86	D03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21088	0	0.178957387804985	
V01-0030.a2	V01-0030.e1	V01-0030	AB86	D03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21088	0	0	
V01-0030.a3	V01-0030.e1	V01-0030	AB86	D03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21088	0	0.119302086532116	
V01-0030.a4	V01-0030.e1	V01-0030	AB86	D03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21088	0	0	
V01-0030.a5	V01-0030.e1	V01-0030	AB86	D03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21088	0	3.88312196731567	
A01-1213.a1	A01-1213.e1	A01-1213	AB86	B01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	16807	0	0	
A01-1213.a2	A01-1213.e1	A01-1213	AB86	B01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	16807	0	0.0748437568545341	
