assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
T01-1007.a1	T01-1007.e1	T01-1007	AB161	B03	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	20096	0	0.187791928648949	
T01-1007.a2	T01-1007.e1	T01-1007	AB161	B03	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	20096	0	0	
T01-1007.a3	T01-1007.e1	T01-1007	AB161	B03	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	20096	0	0.125191494822502	
T01-1007.a4	T01-1007.e1	T01-1007	AB161	B03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20096	0	0	
T01-1007.a5	T01-1007.e1	T01-1007	AB161	B03	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	20096	0	10.8754053115845	
C01-1305.a1	C01-1305.e1	C01-1305	AB161	E01	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	19526	0	0	
C01-1305.a2	C01-1305.e1	C01-1305	AB161	E01	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	19526	0	0	
C01-1305.a3	C01-1305.e1	C01-1305	AB161	E01	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	19526	0	0.193274348974228	
C01-1305.a4	C01-1305.e1	C01-1305	AB161	E01	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	19526	0	15.2304964065552	
C01-1305.a5	C01-1305.e1	C01-1305	AB161	E01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	19526	0	0	
J01-1031.a1	J01-1031.e1	J01-1031	AB161	E03	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	18694	0	7.69419288635254	
J01-1031.a2	J01-1031.e1	J01-1031	AB161	E03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	18694	0	0	
J01-1031.a3	J01-1031.e1	J01-1031	AB161	E03	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	18694	0	0	
J01-1031.a4	J01-1031.e1	J01-1031	AB161	E03	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	18694	0	0	
J01-1031.a5	J01-1031.e1	J01-1031	AB161	E03	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	18694	0	0.269176483154297	
A01-1600.a1	A01-1600.e1	A01-1600	AB161	B01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	18599	0	0	
A01-1600.a2	A01-1600.e1	A01-1600	AB161	B01	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	18599	0	10.1857204437256	
A01-1600.a3	A01-1600.e1	A01-1600	AB161	B01	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	18599	0	0	
A01-1600.a4	A01-1600.e1	A01-1600	AB161	B01	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	18599	0	0.135268479585648	
A01-1600.a5	A01-1600.e1	A01-1600	AB161	B01	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	18599	0	0	
