assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
C01-0722.a1	C01-0722.e1	C01-0722	AB51	H01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	18241	0	1.31088352203369	
C01-0722.a2	C01-0722.e1	C01-0722	AB51	H01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	18241	0	0	
C01-0722.a3	C01-0722.e1	C01-0722	AB51	H01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	18241	0	4.9747953414917	
C01-0722.a4	C01-0722.e1	C01-0722	AB51	H01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	18241	0	77.6502456665039	
C01-0722.a5	C01-0722.e1	C01-0722	AB51	H01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	18241	0	0	
A01-0983.a1	A01-0983.e1	A01-0983	AB51	F01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	19188	0	23.8906593322754	
A01-0983.a2	A01-0983.e1	A01-0983	AB51	F01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	19188	0	53.0895500183105	
A01-0983.a3	A01-0983.e1	A01-0983	AB51	F01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	19188	0	0	
A01-0983.a4	A01-0983.e1	A01-0983	AB51	F01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	19188	0	0.98370349407196	
A01-0983.a5	A01-0983.e1	A01-0983	AB51	F01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	19188	0	0	
N03-0465.a1	N03-0465.e1	N03-0465	AB51	F02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20021	0	0	
N03-0465.a2	N03-0465.e1	N03-0465	AB51	F02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20021	0	62.2040100097656	
N03-0465.a3	N03-0465.e1	N03-0465	AB51	F02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20021	0	2.26381206512451	
N03-0465.a4	N03-0465.e1	N03-0465	AB51	F02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20021	0	0	
N03-0465.a5	N03-0465.e1	N03-0465	AB51	F02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20021	0	1.38295650482178	
L01-0570.a1	L01-0570.e1	L01-0570	AB51	H02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20393	0	59.1650314331055	
L01-0570.a2	L01-0570.e1	L01-0570	AB51	H02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20393	0	0	
L01-0570.a3	L01-0570.e1	L01-0570	AB51	H02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20393	0	0	
L01-0570.a4	L01-0570.e1	L01-0570	AB51	H02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20393	0	1.35771560668945	
L01-0570.a5	L01-0570.e1	L01-0570	AB51	H02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20393	0	0	
T01-0280.a1	T01-0280.e1	T01-0280	AB51	D03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	19965	0	0	
