assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
G01-0605.a1	G01-0605.e1	G01-0605	AB74	D03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21749	0	0.173518091440201	
G01-0605.a2	G01-0605.e1	G01-0605	AB74	D03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21749	0	0	
G01-0605.a3	G01-0605.e1	G01-0605	AB74	D03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21749	0	0.231362774968147	
G01-0605.a4	G01-0605.e1	G01-0605	AB74	D03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21749	0	0.752084672451019	
G01-0605.a5	G01-0605.e1	G01-0605	AB74	D03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21749	0	2.48938298225403	
E01-0690.a1	E01-0690.e1	E01-0690	AB74	G01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	22492	0	2.40706992149353	
E01-0690.a2	E01-0690.e1	E01-0690	AB74	G01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	22492	0	2.23898530006409	
E01-0690.a3	E01-0690.e1	E01-0690	AB74	G01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	22492	0	0.167785719037056	
E01-0690.a4	E01-0690.e1	E01-0690	AB74	G01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	22492	0	0	
E01-0690.a5	E01-0690.e1	E01-0690	AB74	G01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	22492	0	0.167785719037056	
A01-1157.a1	A01-1157.e1	A01-1157	AB74	A01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20766	0	3.39667725563049	
A01-1157.a2	A01-1157.e1	A01-1157	AB74	A01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20766	0	2.36457324028015	
A01-1157.a3	A01-1157.e1	A01-1157	AB74	A01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20766	0	1.75784850120544	
A01-1157.a4	A01-1157.e1	A01-1157	AB74	A01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20766	0	0.0605745874345303	
