assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
A01-1432.a1	A01-1432.e1	A01-1432	AB129	C01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	18421	0	1.09302055835724	
A01-1432.a2	A01-1432.e1	A01-1432	AB129	C01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	18421	0	0.0682859644293785	
A01-1432.a3	A01-1432.e1	A01-1432	AB129	C01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	18421	0	1.16136586666107	
A01-1432.a4	A01-1432.e1	A01-1432	AB129	C01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	18421	0	0.478079617023468	
A01-1432.a5	A01-1432.e1	A01-1432	AB129	C01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	18421	0	1.29806768894196	
AB129.CZ1	NA	NA	AB129	E04	5	control	PCR Negative	Influenza Virus B (FluB)	NEP/NS1	NA	RNA	Cy5.5	21866	0	0.632944226264954	
AB129.HE2	NA	NA	AB129	E04	5	control	PCR Negative	Respiratory Syncitial Virus, Bovine (BRSV)	Other	NA	RNA	HEX	21866	0	0.0575272291898727	
AB129.FA3	NA	NA	AB129	E04	5	control	PCR Negative	Influenza Virus A (FluA)	M	NA	RNA	FAM	21866	0	0	
AB129.RO4	NA	NA	AB129	E04	5	control	PCR Negative	SARS-CoV-2	SC2	NA	RNA	ROX	21866	0	0	
AB129.CY5	NA	NA	AB129	E04	5	control	PCR Negative	Respiratory Syncitial Virus, Human (RSV)	G	NA	RNA	Cy5	21866	0	0	
A01-1435.a1	A01-1435.e1	A01-1435	AB129	F01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20167	0	0.374289304018021	
