assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
R02-1034.a1	R02-1034.e1	R02-1034	AB171	B03	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	20003	0	0	
R02-1034.a2	R02-1034.e1	R02-1034	AB171	B03	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	20003	0	2.51786422729492	
R02-1034.a3	R02-1034.e1	R02-1034	AB171	B03	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	20003	0	0	
R02-1034.a4	R02-1034.e1	R02-1034	AB171	B03	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	20003	0	0	
R02-1034.a5	R02-1034.e1	R02-1034	AB171	B03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20003	0	0	
Q01-1035.a1	Q01-1035.e1	Q01-1035	AB171	H02	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	19046	0	0	
Q01-1035.a2	Q01-1035.e1	Q01-1035	AB171	H02	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	19046	0	17.4234733581543	
Q01-1035.a3	Q01-1035.e1	Q01-1035	AB171	H02	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	19046	0	0	
Q01-1035.a4	Q01-1035.e1	Q01-1035	AB171	H02	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	19046	0	0	
Q01-1035.a5	Q01-1035.e1	Q01-1035	AB171	H02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	19046	0	0	
A02-3052.a1	A02-3052.e1	A02-3052	AB171	G04	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	20241	0	0	
A02-3052.a2	A02-3052.e1	A02-3052	AB171	G04	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20241	0	1.49234676361084	
A02-3052.a3	A02-3052.e1	A02-3052	AB171	G04	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	20241	0	0.0621457770466805	
A02-3052.a4	A02-3052.e1	A02-3052	AB171	G04	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	20241	0	0	
A02-3052.a5	A02-3052.e1	A02-3052	AB171	G04	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	20241	0	1.86571025848389	
A02-2052.a1	A02-2052.e1	A02-2052	AB171	F04	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	19917	0	2.21237564086914	
A02-2052.a2	A02-2052.e1	A02-2052	AB171	F04	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	19917	0	0	
A02-2052.a3	A02-2052.e1	A02-2052	AB171	F04	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	19917	0	0.631710350513458	
A02-2052.a4	A02-2052.e1	A02-2052	AB171	F04	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	19917	0	0.0631567612290382	
A02-2052.a5	A02-2052.e1	A02-2052	AB171	F04	5	unknown	sample	Influenza Virus B	NEP/NS1	sample	RNA	Cy5.5	19917	0	0	
C01-1322.a1	C01-1322.e1	C01-1322	AB171	B02	5	unknown	sample	Respiratory Syncitial Virus, Human	G	sample	RNA	Cy5	20337	0	0	
C01-1322.a2	C01-1322.e1	C01-1322	AB171	B02	5	unknown	sample	Respiratory Syncitial Virus, Bovine	Unk	sample	RNA	HEX	20337	0	15.5585508346558	
C01-1322.a3	C01-1322.e1	C01-1322	AB171	B02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20337	0	0	
C01-1322.a4	C01-1322.e1	C01-1322	AB171	B02	5	unknown	sample	Influenza Virus A	M	sample	RNA	FAM	20337	0	0	
