assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
A01-0945.a1	A01-0945.e1	A01-0945	AB45	C01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1:FLUB	sample	RNA	Cy5.5	20723	0	18.650728225708	
A01-0945.a2	A01-0945.e1	A01-0945	AB45	C01	5	unknown	sample	Influenza Virus A (FluA)	M:FLUA	sample	RNA	FAM	20723	0	0	
A01-0945.a3	A01-0945.e1	A01-0945	AB45	C01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20723	0	0	
A01-0945.a4	A01-0945.e1	A01-0945	AB45	C01	5	unknown	sample	SARS-CoV-2	SC2:SARS	sample	RNA	ROX	20723	0	4.07340908050537	
A01-0945.a5	A01-0945.e1	A01-0945	AB45	C01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20723	0	113.765281677246	
C01-0693.a1	C01-0693.e1	C01-0693	AB45	B02	5	unknown	sample	SARS-CoV-2	SC2:SARS	sample	RNA	ROX	21454	0	0.469132542610168	
C01-0693.a2	C01-0693.e1	C01-0693	AB45	B02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21454	0	86.8295516967773	
C01-0693.a3	C01-0693.e1	C01-0693	AB45	B02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1:FLUB	sample	RNA	Cy5.5	21454	0	16.6434631347656	
C01-0693.a4	C01-0693.e1	C01-0693	AB45	B02	5	unknown	sample	Influenza Virus A (FluA)	M:FLUA	sample	RNA	FAM	21454	0	0	
C01-0693.a5	C01-0693.e1	C01-0693	AB45	B02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21454	0	0	
M03-0378.a1	M03-0378.e1	M03-0378	AB45	B03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20167	0	49.6810646057129	
M03-0378.a2	M03-0378.e1	M03-0378	AB45	B03	5	unknown	sample	SARS-CoV-2	SC2:SARS	sample	RNA	ROX	20167	0	0.436681687831879	
M03-0378.a3	M03-0378.e1	M03-0378	AB45	B03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20167	0	0	
M03-0378.a4	M03-0378.e1	M03-0378	AB45	B03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1:FLUB	sample	RNA	Cy5.5	20167	0	18.9155693054199	
