assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
R02-0514.a1	R02-0514.e1	R02-0514	AB66	B02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	18012	0	0	
R02-0514.a2	R02-0514.e1	R02-0514	AB66	B02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	18012	0	14.2569246292114	
R02-0514.a3	R02-0514.e1	R02-0514	AB66	B02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	18012	0	0.558801233768463	
R02-0514.a4	R02-0514.e1	R02-0514	AB66	B02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	18012	0	0.488937526941299	
R02-0514.a5	R02-0514.e1	R02-0514	AB66	B02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	18012	0	0.0698365867137909	
R02-0514.a6	R02-0514.e1	R02-0514	AB66	B02	5	unknown	sample			sample			18012		0	
C01-0820.a1	C01-0820.e1	C01-0820	AB66	A02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20313	0	0.123854041099548	
C01-0820.a2	C01-0820.e1	C01-0820	AB66	A02	5	unknown	sample			sample			20313		0	
C01-0820.a3	C01-0820.e1	C01-0820	AB66	A02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20313	0	0.0619254969060421	
C01-0820.a4	C01-0820.e1	C01-0820	AB66	A02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20313	0	3.10001540184021	
C01-0820.a5	C01-0820.e1	C01-0820	AB66	A02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20313	0	14.6369638442993	
C01-0820.a6	C01-0820.e1	C01-0820	AB66	A02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20313	0	6.58112716674805	
M04-0391.a1	M04-0391.e1	M04-0391	AB66	B03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21031	0	3.29385232925415	
M04-0391.a2	M04-0391.e1	M04-0391	AB66	B03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21031	0	16.6168022155762	
M04-0391.a3	M04-0391.e1	M04-0391	AB66	B03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21031	0	0	
M04-0391.a4	M04-0391.e1	M04-0391	AB66	B03	5	unknown	sample			sample			21031		0	
M04-0391.a5	M04-0391.e1	M04-0391	AB66	B03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21031	0	0	
M04-0391.a6	M04-0391.e1	M04-0391	AB66	B03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21031	0	0	
A01-1113.a1	A01-1113.e1	A01-1113	AB66	B01	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	20597	0	0.366474211215973	
A01-1113.a2	A01-1113.e1	A01-1113	AB66	B01	5	unknown	sample			sample			20597		0	
A01-1113.a3	A01-1113.e1	A01-1113	AB66	B01	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	20597	0	16.1030120849609	
A01-1113.a4	A01-1113.e1	A01-1113	AB66	B01	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	20597	0	7.3498477935791	
A01-1113.a5	A01-1113.e1	A01-1113	AB66	B01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	20597	0	5.50835609436035	
A01-1113.a6	A01-1113.e1	A01-1113	AB66	B01	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20597	0	0.244304269552231	
K01-0512.a1	K01-0512.e1	K01-0512	AB66	A03	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21535	0	0	
K01-0512.a2	K01-0512.e1	K01-0512	AB66	A03	5	unknown	sample			sample			21535		0	
K01-0512.a3	K01-0512.e1	K01-0512	AB66	A03	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21535	0	0.467367649078369	
K01-0512.a4	K01-0512.e1	K01-0512	AB66	A03	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21535	0	3.21666502952576	
K01-0512.a5	K01-0512.e1	K01-0512	AB66	A03	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21535	0	14.3334217071533	
K01-0512.a6	K01-0512.e1	K01-0512	AB66	A03	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21535	0	2.45561981201172	
A01-1112.a1	A01-1112.e1	A01-1112	AB66	A01	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21084	0	6.04009199142456	
