assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
T01-0254.a1	T01-0254.e1	T01-0254	AB17	C03	5	unknown	sample	Homo sapiens	RNase P	sample	RNA	HEX	18279	0	0.412955224514008	
T01-0254.a2	T01-0254.e1	T01-0254	AB17	C03	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM/HEX	18279	0	4.48091888427734	
T01-0254.a3	T01-0254.e1	T01-0254	AB17	C03	5	unknown	sample	SARS-CoV-2	N1:SARS	sample	RNA	FAM	18279	0	4.82626724243164	
M04-0204.a1	M04-0204.e1	M04-0204	AB17	H02	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM/HEX	18677	0	9.53211688995361	
M04-0204.a2	M04-0204.e1	M04-0204	AB17	H02	5	unknown	sample	SARS-CoV-2	N1:SARS	sample	RNA	FAM	18677	0	9.32855224609375	
M04-0204.a3	M04-0204.e1	M04-0204	AB17	H02	5	unknown	sample	Homo sapiens	RNase P	sample	RNA	HEX	18677	0	4.92604923248291	
P01-0082.a1	P01-0082.e1	P01-0082	AB17	F03	5	unknown	sample	Homo sapiens	RNase P	sample	RNA	HEX	14509	0	0.260112702846527	
P01-0082.a2	P01-0082.e1	P01-0082	AB17	F03	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM/HEX	14509	0	0.520279169082642	
P01-0082.a3	P01-0082.e1	P01-0082	AB17	F03	5	unknown	sample	SARS-CoV-2	N1:SARS	sample	RNA	FAM	14509	0	1.561483502388	
E01-0403.a1	E01-0403.e1	E01-0403	AB17	G03	5	unknown	sample	Homo sapiens	RNase P	sample	RNA	HEX	19066	0	0	
E01-0403.a2	E01-0403.e1	E01-0403	AB17	G03	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM/HEX	19066	0	0.32991361618042	
E01-0403.a3	E01-0403.e1	E01-0403	AB17	G03	5	unknown	sample	SARS-CoV-2	N1:SARS	sample	RNA	FAM	19066	0	1.12205946445465	
E01-0404.a1	E01-0404.e1	E01-0404	AB17	H03	5	unknown	sample	Homo sapiens	RNase P	sample	RNA	HEX	17611	0	0.0714268013834953	
E01-0404.a2	E01-0404.e1	E01-0404	AB17	H03	5	unknown	sample	SARS-CoV-2	N1:SARS	sample	RNA	FAM	17611	0	0.714450538158417	
E01-0404.a3	E01-0404.e1	E01-0404	AB17	H03	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM/HEX	17611	0	0.357174545526505	
E01-0405.a1	E01-0405.e1	E01-0405	AB17	A04	5	unknown	sample	Homo sapiens	RNase P	sample	RNA	HEX	18361	0	0.137021958827972	
E01-0405.a2	E01-0405.e1	E01-0405	AB17	A04	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM/HEX	18361	0	3.08661031723022	
E01-0405.a3	E01-0405.e1	E01-0405	AB17	A04	5	unknown	sample	SARS-CoV-2	N1:SARS	sample	RNA	FAM	18361	0	2.53732562065125	
M03-0298.a1	M03-0298.e1	M03-0298	AB17	F02	5	unknown	sample	Homo sapiens	RNase P	sample	RNA	HEX	20111	0	0.125098124146461	
M03-0298.a2	M03-0298.e1	M03-0298	AB17	F02	5	unknown	sample	SARS-CoV-2	N1:SARS	sample	RNA	FAM	20111	0	1.37676405906677	
M03-0298.a3	M03-0298.e1	M03-0298	AB17	F02	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM/HEX	20111	0	1.12633121013641	
H01-0906.a1	H01-0906.e1	H01-0906	AB17	G02	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM/HEX	19333	0	1.36706411838531	
H01-0906.a2	H01-0906.e1	H01-0906	AB17	G02	5	unknown	sample	SARS-CoV-2	N1:SARS	sample	RNA	FAM	19333	0	1.88824152946472	
H01-0906.a3	H01-0906.e1	H01-0906	AB17	G02	5	unknown	sample	Homo sapiens	RNase P	sample	RNA	HEX	19333	0	0.846102595329285	
N03-0478.a1	N03-0478.e1	N03-0478	AB17	C02	5	unknown	sample	SARS-CoV-2	N1:SARS	sample	RNA	FAM	18174	0	0.0692140534520149	
N03-0478.a2	N03-0478.e1	N03-0478	AB17	C02	5	unknown	sample	SARS-CoV-2	N2:SARS	sample	RNA	FAM/HEX	18174	0	0.0692140534520149	
N03-0478.a3	N03-0478.e1	N03-0478	AB17	C02	5	unknown	sample	Homo sapiens	RNase P	sample	RNA	HEX	18174	0	0.207653596997261	
A01-0808.a1	A01-0808.e1	A01-0808	AB17	A01	5	unknown	sample	Homo sapiens	RNase P	sample	RNA	HEX	16621	0	1.13569843769073	
