Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
N03-0069	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	05/01/2022 07:30 AM	05/02/2022 07:30 AM	0.3872	05/04/2022	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	28041.92025	12460.76044	20251.340345	41101.3440171515	18263.8705550043	29682.6072860779	22.1809735656511	9.85637914463262	16.0186763551419	10259.512552	18738.4855083706	19843.5077508606	26020.0099041982	10.7088546955535	14.0420992467341	7744.6687236	13215.9643640363	14637.1712663478	16688.1272330036	7.89917499533069	9.00600498273264	5229.8248952	8869.42259059438	9430.83478183496	13161.2235440599	5.08949529510791	7.10265706641115
A03-0284	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	04/11/2022 06:00 AM	04/11/2022 02:00 PM	NA	NA	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2061	2734	2397.5	NA	NA	NA	NA	NA	NA	4581.1909516	6858.81007390825	NA	NA	NA	NA	3575.6566513	3452.01264335927	NA	NA	NA	NA	2570.122351	559.334026834681	NA	NA	NA	NA
O01-0064	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	05/10/2022 08:00 AM	05/11/2022 08:00 AM	2.34	05/18/2022	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10711.7243483663	10711.7243483663	10711.7243483663	94882.9482093853	94882.9482093853	94882.9482093853	15.6288829203402	15.6288829203402	15.6288829203402	17003.9683674733	13534.1659001911	145551.371055686	109081.056097261	23.9748593404193	17.9675598908353	13009.9052999733	9915.6703759225	111226.371187651	72067.0899764156	18.3209308495554	11.8707115757562	9015.84223247326	10474.4574398561	76901.3713196158	81355.0264775727	12.6670023586915	13.4005973443539
R01-0028	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	03/21/2022 09:00 AM	03/22/2022 08:00 AM	0.153	03/23/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6767.056491	3383.391551	5075.224021	3919.26074667424	1959.55120429385	2939.40597548404	1.86542634301487	0.932675489906639	1.39905091646075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C01-0041	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	11/17/2021 07:00 AM	11/18/2021 07:00 AM	6.011	11/23/2021	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	128589.0806	59299.78721	93944.433905	2925928.73587181	1349313.25909817	2137620.99748499	58.5185747174362	26.9862651819633	42.7524199496998	112009.901008	89665.4226930028	2499504.35554651	2655647.36923165	49.9900871109302	53.112947384633	95475.658075	83790.4250022781	2079305.66261162	2331823.619114	41.5861132522325	46.63647238228	78941.415142	91585.3171933623	1659106.96967674	2282758.25927999	33.1821393935348	45.6551651855997
E02-0083	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	02/07/2022 08:00 AM	02/08/2022 08:00 AM	0.217	02/11/2022	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	179845.2553	104026.8458	141936.05055	147731.002046743	85451.1849320718	116591.093489407	61.7862827464419	35.7386804400133	48.7624815932276	296324.189994	520987.258354391	250161.545003355	206392.746230593	104.626325806506	86.3206801466303	308590.187791	597805.822099461	251185.4637342	262104.81405833	105.054564506148	109.621419514149	320856.185588	676392.811194026	252209.382465045	321549.831860372	105.48280320579	134.483409393715
G02-0006	higher ed dorm	upstream	Sewer Network	Campus	26868	PotomacState-01	10/21/2021 11:00 AM	10/22/2021 10:30 AM	NA	11/02/2021	48-hr time-weighted composite	WVU Keyser	26726	NA	-78.98272	39.43807	1193	Mineral	-1	Complete	discontinued	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	95706.10285	108494.646	102100.374425	NA	NA	NA	NA	NA	NA	26033.6688545	117756.135355565	NA	NA	NA	NA	31773.91688225	119158.234083453	NA	NA	NA	NA	37514.16491	121082.582765646	NA	NA	NA	NA
L01-0006	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	02/03/2022 09:00 AM	02/04/2022 09:00 AM	0.576	02/09/2022	24-hr time-weighted composite	West Union	26456		-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	157841.9146	177014.7425	167428.32855	344157.904480888	385962.264810389	365060.084645638	610.209050498028	684.330256756008	647.269653627018	1110153.7239	1513945.07395751	1405122.0643252	1725085.17538467	2491.35117788157	3058.66165848345	1171604.89368	1574467.38887683	1480831.56259194	1793764.55490271	2625.58787693606	3180.43360798353	1233056.06346	1636820.70983088	1556541.06085868	1864442.56732315	2759.82457599056	3305.74923284246
H01-0211	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	05/06/2022 08:00 AM	05/07/2022 08:00 AM	4.3	05/13/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10132.99702	13511.20664	11822.10183	164937.457472756	219925.463926626	192431.460699691	13.7447881227297	18.3271219938855	16.0359550583076	41285.669544	74435.8830519775	340951.612204108	635221.596786837	28.4126343503423	52.9351330655698	32215.7343914	55635.80967577	272858.463063159	474333.001815606	22.7382052552633	39.5277501513005	23145.7992388	37522.5454801631	204765.313922211	327262.078015345	17.0637761601843	27.271839834612
A02-0177	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	10/18/2021 09:28 AM	10/20/2021 09:28 AM	NA	10/20/2021	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2691	774	1732.5	NA	NA	NA	NA	NA	NA	70844.4159846	183380.266891111	NA	NA	NA	NA	59105.6646053	131498.610378961	NA	NA	NA	NA	47366.913226	99714.2379511868	NA	NA	NA	NA
A0021	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/18/2020 12:00 AM	11/18/2020 11:59 PM	6.705	11/19/2020	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	19320	19320	19320	490364.282646	490364.282646	490364.282646	10.1465875402665	10.1465875402665	10.1465875402665	32012.16	44915.3504210858	784921.30786153	1092182.92215488	16.2415433674377	22.5993817694686	32266.2	49028.1339902764	790417.247582617	1191320.01365281	16.3552650137108	24.6507203619601	32520.24	53631.7521689498	795913.187303705	1302588.56724731	16.468986659984	26.9530824211082
B01-0115	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	03/09/2022 07:00 AM	03/10/2022 07:00 AM	5.5	03/11/2022	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5131.842904	5131.842904	5131.842904	106843.711959769	106843.711959769	106843.711959769	2.13687423919537	2.13687423919537	2.13687423919537	8326.0013598	11651.1341201211	163636.724687999	210512.145994437	3.27273449375997	4.21024291988874	7844.355494	9683.9871599039	154869.834572636	178756.904011637	3.09739669145273	3.57513808023273	7362.7096282	8252.16770640219	146102.944457274	160404.456661895	2.92205888914549	3.20808913323791
